"","Generation","strategy","prob","freq_media","freq_sd"
"1",0,"B",0.25,0.333302,0.00402055275359551
"2",0,"O",0.25,0.333422,0.00437960332136659
"3",0,"Y",0.25,0.333276,0.00472925816891855
"4",1,"B",0.25,0.365652,0.00634481383700598
"5",1,"O",0.25,0.344253,0.0070609819187253
"6",1,"Y",0.25,0.290095,0.00695592727408965
"7",2,"B",0.25,0.36486,0.00832029282701473
"8",2,"O",0.25,0.39227,0.0104285786435761
"9",2,"Y",0.25,0.24287,0.0083908620329836
"10",3,"B",0.25,0.339607,0.00890809704310034
"11",3,"O",0.25,0.44504,0.0107059032144123
"12",3,"Y",0.25,0.215353,0.00850112832677421
"13",4,"B",0.25,0.308856,0.00877044301657965
"14",4,"O",0.25,0.482436,0.0101922878350806
"15",4,"Y",0.25,0.208708,0.00938798587492966
"16",5,"B",0.25,0.280732,0.00831153366829443
"17",5,"O",0.25,0.501801,0.0103428645681333
"18",5,"Y",0.25,0.217467,0.0111911586224632
"19",6,"B",0.25,0.260866,0.00814265759609679
"20",6,"O",0.25,0.504521,0.011597189619503
"21",6,"Y",0.25,0.234613,0.0123678277246355
"22",7,"B",0.25,0.247885,0.0083590799237546
"23",7,"O",0.25,0.498874,0.0128443566981729
"24",7,"Y",0.25,0.253241,0.0116259210127172
"25",8,"B",0.25,0.24008,0.00915880103308487
"26",8,"O",0.25,0.490216,0.0131624482693929
"27",8,"Y",0.25,0.269704,0.0113098323184169
"28",9,"B",0.25,0.236923,0.00992846998089918
"29",9,"O",0.25,0.479391,0.0142770076866565
"30",9,"Y",0.25,0.283686,0.0121929356927723
"31",10,"B",0.25,0.236847,0.0111119051180945
"32",10,"O",0.25,0.469217,0.0146964714723424
"33",10,"Y",0.25,0.293936,0.0112374780592139
"34",11,"B",0.25,0.237907,0.012242658117328
"35",11,"O",0.25,0.461415,0.014217050334089
"36",11,"Y",0.25,0.300678,0.0114533624369052
"37",12,"B",0.25,0.241093,0.0129061277044368
"38",12,"O",0.25,0.455652,0.0138914876922175
"39",12,"Y",0.25,0.303255,0.0118338700262416
"40",13,"B",0.25,0.244429,0.0131078455572041
"41",13,"O",0.25,0.452431,0.0133872523036814
"42",13,"Y",0.25,0.30314,0.0120407305392651
"43",14,"B",0.25,0.246913,0.0127231726476623
"44",14,"O",0.25,0.451729,0.0131923171320709
"45",14,"Y",0.25,0.301358,0.0128190292577524
