"","Generation","O","Y","B"
"113",112,0.8539,0.0363,0.1098
"114",113,0.8518,0.0356,0.1126
"115",114,0.8512,0.0319,0.1169
"116",115,0.8428,0.0308,0.1264
"117",116,0.8406,0.0295,0.1299
"118",117,0.8369,0.0303,0.1328
"119",118,0.8329,0.0273,0.1398
"120",119,0.8324,0.0267,0.1409
"121",120,0.8265,0.0261,0.1474
"122",121,0.8211,0.0258,0.1531
"123",122,0.8172,0.028,0.1548
"124",123,0.8089,0.0306,0.1605
"125",124,0.8044,0.0323,0.1633
"126",125,0.7939,0.0358,0.1703
"127",126,0.7912,0.04,0.1688
"128",127,0.7865,0.0445,0.169
"129",128,0.7782,0.048,0.1738
"130",129,0.7704,0.0479,0.1817
"131",130,0.7652,0.0481,0.1867
"132",131,0.7553,0.0498,0.1949
"133",132,0.7425,0.0501,0.2074
"134",133,0.7345,0.0513,0.2142
"135",134,0.7248,0.0533,0.2219
"136",135,0.7191,0.0528,0.2281
"137",136,0.7106,0.0553,0.2341
"138",137,0.7019,0.0573,0.2408
"139",138,0.6927,0.0609,0.2464
"140",139,0.6847,0.0663,0.249
"141",140,0.6782,0.073,0.2488
"142",141,0.6685,0.0797,0.2518
"143",142,0.6634,0.085,0.2516
"144",143,0.6583,0.0852,0.2565
"145",144,0.6531,0.0886,0.2583
"146",145,0.6443,0.0927,0.263
"147",146,0.6318,0.0976,0.2706
"148",147,0.6223,0.1023,0.2754
"149",148,0.613,0.1103,0.2767
"150",149,0.6069,0.1158,0.2773
"151",150,0.5988,0.1199,0.2813
"152",151,0.5898,0.1271,0.2831
"153",152,0.5829,0.1345,0.2826
"154",153,0.5763,0.1385,0.2852
"155",154,0.5684,0.1474,0.2842
"156",155,0.5603,0.1533,0.2864
"157",156,0.5538,0.1608,0.2854
"158",157,0.5472,0.1658,0.287
"159",158,0.5379,0.172,0.2901
"160",159,0.5289,0.1801,0.291
"161",160,0.5201,0.184,0.2959
"162",161,0.5169,0.1919,0.2912
"163",162,0.5084,0.1968,0.2948
"164",163,0.5003,0.2043,0.2954
"165",164,0.4913,0.2124,0.2963
"166",165,0.4827,0.2169,0.3004
"167",166,0.4689,0.2235,0.3076
"168",167,0.4638,0.2236,0.3126
"169",168,0.4552,0.2265,0.3183
"170",169,0.4522,0.2295,0.3183
"171",170,0.449,0.2347,0.3163
"172",171,0.4448,0.2381,0.3171
"173",172,0.4418,0.2396,0.3186
"174",173,0.4355,0.2423,0.3222
"175",174,0.4333,0.2426,0.3241
"176",175,0.4246,0.2469,0.3285
"177",176,0.4129,0.2535,0.3336
"178",177,0.41,0.2567,0.3333
"179",178,0.4028,0.262,0.3352
"180",179,0.3947,0.2681,0.3372
"181",180,0.3886,0.2751,0.3363
"182",181,0.379,0.2835,0.3375
"183",182,0.3711,0.2926,0.3363
"184",183,0.3698,0.2925,0.3377
"185",184,0.3586,0.2989,0.3425
"186",185,0.351,0.3021,0.3469
"187",186,0.3515,0.3015,0.347
"188",187,0.3481,0.3067,0.3452
"189",188,0.3435,0.3114,0.3451
"190",189,0.3371,0.3123,0.3506
"191",190,0.3256,0.3177,0.3567
"192",191,0.3191,0.3207,0.3602
"193",192,0.311,0.3227,0.3663
"194",193,0.3094,0.3215,0.3691
"195",194,0.298,0.3282,0.3738
"196",195,0.2924,0.3325,0.3751
"197",196,0.2868,0.3346,0.3786
"198",197,0.283,0.3373,0.3797
"199",198,0.2704,0.3442,0.3854
"200",199,0.2642,0.3468,0.389
"201",200,0.2604,0.3491,0.3905
