"","Generation","O","Y","B"
"72",71,0.658,0.3358,0.0062
"73",72,0.6788,0.3153,0.0059
"74",73,0.6885,0.306,0.0055
"75",74,0.7075,0.2865,0.006
"76",75,0.7298,0.2633,0.0069
"77",76,0.7398,0.2521,0.0081
"78",77,0.7544,0.236,0.0096
"79",78,0.7662,0.2243,0.0095
"80",79,0.7801,0.2092,0.0107
"81",80,0.7932,0.1943,0.0125
"82",81,0.8,0.187,0.013
"83",82,0.8081,0.1798,0.0121
"84",83,0.8231,0.1642,0.0127
"85",84,0.8311,0.1546,0.0143
"86",85,0.8443,0.1404,0.0153
"87",86,0.8516,0.1323,0.0161
"88",87,0.8567,0.1257,0.0176
"89",88,0.8613,0.1197,0.019
"90",89,0.8679,0.1131,0.019
"91",90,0.8711,0.1092,0.0197
"92",91,0.8766,0.1019,0.0215
"93",92,0.8823,0.0956,0.0221
"94",93,0.8874,0.0876,0.025
"95",94,0.8947,0.0783,0.027
"96",95,0.8971,0.0745,0.0284
"97",96,0.9027,0.067,0.0303
"98",97,0.9053,0.0631,0.0316
"99",98,0.9076,0.0589,0.0335
"100",99,0.9108,0.0553,0.0339
"101",100,0.916,0.0513,0.0327
"102",101,0.9165,0.0507,0.0328
"103",102,0.9176,0.0481,0.0343
"104",103,0.9202,0.0426,0.0372
"105",104,0.9228,0.0381,0.0391
"106",105,0.9243,0.0349,0.0408
"107",106,0.9276,0.0317,0.0407
"108",107,0.9287,0.0277,0.0436
"109",108,0.9278,0.0257,0.0465
"110",109,0.9269,0.024,0.0491
"111",110,0.9264,0.0224,0.0512
"112",111,0.9255,0.0227,0.0518
"113",112,0.9221,0.0242,0.0537
"114",113,0.9204,0.0228,0.0568
"115",114,0.9196,0.0228,0.0576
"116",115,0.921,0.0201,0.0589
"117",116,0.9195,0.0193,0.0612
"118",117,0.9193,0.0184,0.0623
"119",118,0.9202,0.0158,0.064
"120",119,0.9176,0.0156,0.0668
"121",120,0.9164,0.0146,0.069
"122",121,0.9127,0.0139,0.0734
"123",122,0.9101,0.0137,0.0762
"124",123,0.9065,0.0125,0.081
"125",124,0.905,0.012,0.083
"126",125,0.903,0.0105,0.0865
"127",126,0.9009,0.0106,0.0885
"128",127,0.8956,0.0118,0.0926
"129",128,0.8945,0.0125,0.093
"130",129,0.8906,0.0143,0.0951
"131",130,0.888,0.0147,0.0973
"132",131,0.885,0.0153,0.0997
"133",132,0.8794,0.0148,0.1058
"134",133,0.8777,0.0166,0.1057
"135",134,0.875,0.0163,0.1087
"136",135,0.8724,0.0177,0.1099
"137",136,0.8697,0.0198,0.1105
"138",137,0.8657,0.0249,0.1094
"139",138,0.8638,0.0238,0.1124
"140",139,0.862,0.0255,0.1125
"141",140,0.8589,0.027,0.1141
"142",141,0.8593,0.0276,0.1131
"143",142,0.8553,0.031,0.1137
"144",143,0.8523,0.0336,0.1141
"145",144,0.8509,0.0343,0.1148
"146",145,0.8497,0.0356,0.1147
"147",146,0.8458,0.0378,0.1164
"148",147,0.8431,0.0377,0.1192
"149",148,0.8397,0.0401,0.1202
"150",149,0.8369,0.0401,0.123
"151",150,0.836,0.0437,0.1203
"152",151,0.8331,0.0453,0.1216
"153",152,0.8303,0.0461,0.1236
"154",153,0.8273,0.0489,0.1238
"155",154,0.8228,0.0506,0.1266
"156",155,0.8181,0.0531,0.1288
"157",156,0.8155,0.0557,0.1288
"158",157,0.8098,0.0548,0.1354
"159",158,0.8089,0.0552,0.1359
"160",159,0.8085,0.0566,0.1349
"161",160,0.8076,0.0585,0.1339
"162",161,0.8074,0.0596,0.133
"163",162,0.8039,0.0595,0.1366
"164",163,0.8057,0.0576,0.1367
"165",164,0.8053,0.0568,0.1379
"166",165,0.8041,0.0564,0.1395
"167",166,0.7987,0.0596,0.1417
"168",167,0.7997,0.0592,0.1411
"169",168,0.7989,0.0603,0.1408
"170",169,0.7965,0.062,0.1415
"171",170,0.7918,0.0639,0.1443
"172",171,0.7926,0.0623,0.1451
"173",172,0.7867,0.0636,0.1497
"174",173,0.7823,0.0657,0.152
"175",174,0.7813,0.0661,0.1526
"176",175,0.7804,0.0656,0.154
"177",176,0.7769,0.0651,0.158
"178",177,0.7756,0.064,0.1604
"179",178,0.768,0.0659,0.1661
"180",179,0.764,0.0684,0.1676
"181",180,0.7646,0.0679,0.1675
"182",181,0.7619,0.0694,0.1687
"183",182,0.7578,0.0721,0.1701
"184",183,0.7544,0.0719,0.1737
"185",184,0.7565,0.0702,0.1733
"186",185,0.7524,0.071,0.1766
"187",186,0.7517,0.0717,0.1766
"188",187,0.7471,0.0719,0.181
"189",188,0.7425,0.0717,0.1858
"190",189,0.7395,0.0713,0.1892
"191",190,0.7365,0.0724,0.1911
"192",191,0.7319,0.0738,0.1943
"193",192,0.7254,0.0741,0.2005
"194",193,0.7223,0.074,0.2037
"195",194,0.7188,0.0753,0.2059
"196",195,0.7136,0.0758,0.2106
"197",196,0.7144,0.0755,0.2101
"198",197,0.7085,0.077,0.2145
"199",198,0.7044,0.0786,0.217
"200",199,0.6992,0.0824,0.2184
"201",200,0.6959,0.0832,0.2209
