"geracao","O","B","Y"
0,0.1481,0.6954,0.1565
1,0.7117,0.286,0.0023
2,0.9649,0.0275,0.0076
3,0.9783,3e-04,0.0214
4,0.9585,1e-04,0.0414
5,0.9321,1e-04,0.0678
6,0.8993,1e-04,0.1006
7,0.8601,1e-04,0.1398
8,0.8145,1e-04,0.1854
9,0.7653,1e-04,0.2346
10,0.7151,1e-04,0.2848
11,0.666,1e-04,0.3339
12,0.6183,1e-04,0.3816
13,0.5712,1e-04,0.4287
14,0.5239,1e-04,0.476
15,0.4777,1e-04,0.5222
16,0.433,1e-04,0.5669
17,0.391,1e-04,0.6089
18,0.349,1e-04,0.6509
19,0.3086,1e-04,0.6913
20,0.2682,1e-04,0.7317
21,0.2302,1e-04,0.7697
22,0.1974,1e-04,0.8025
23,0.1648,1e-04,0.8351
24,0.137,3e-04,0.8627
25,0.1093,0.0016,0.8891
26,0.0816,0.0033,0.9151
27,0.0588,0.006,0.9352
28,0.0398,0.0098,0.9504
29,0.0274,0.0143,0.9583
30,0.0158,0.0198,0.9644
31,0.005,0.0255,0.9695
32,0.0018,0.0327,0.9655
33,0,0.0407,0.9593
34,0,0.0494,0.9506
35,0,0.0588,0.9412
36,0,0.069,0.931
37,0,0.08,0.92
38,0,0.0918,0.9082
39,0,0.1044,0.8956
40,0,0.1178,0.8822
41,0,0.132,0.868
42,0,0.147,0.853
43,0,0.1628,0.8372
44,0,0.1794,0.8206
45,0,0.1968,0.8032
46,0,0.215,0.785
47,0,0.234,0.766
48,0,0.2538,0.7462
49,0,0.2744,0.7256
50,0,0.2958,0.7042
51,0,0.318,0.682
52,0,0.341,0.659
53,0,0.3648,0.6352
54,0,0.3894,0.6106
55,0,0.4148,0.5852
56,0,0.441,0.559
57,0,0.468,0.532
58,0,0.4958,0.5042
59,0,0.5244,0.4756
60,0,0.5538,0.4462
61,0,0.584,0.416
62,0,0.615,0.385
63,0,0.6468,0.3532
64,0,0.6794,0.3206
65,0,0.7128,0.2872
66,0,0.747,0.253
67,0,0.782,0.218
68,0,0.8178,0.1822
69,0,0.8544,0.1456
70,0,0.8918,0.1082
71,0,0.93,0.07
72,0,0.969,0.031
73,0,0.9991,9e-04
74,0,1,0
75,0,1,0
76,0,1,0
77,0,1,0
78,0,1,0
79,0,1,0
80,0,1,0
81,0,1,0
82,0,1,0
83,0,1,0
84,0,1,0
85,0,1,0
86,0,1,0
87,0,1,0
88,0,1,0
89,0,1,0
90,0,1,0
91,0,1,0
92,0,1,0
93,0,1,0
94,0,1,0
95,0,1,0
96,0,1,0
97,0,1,0
98,0,1,0
99,0,1,0
100,0,1,0
