"geracao","O","B","Y"
0,0.1523,0.6982,0.1495
1,0.7318,0.2657,0.0025
2,0.9592,0.0306,0.0102
3,0.9711,0.0023,0.0266
4,0.9499,1e-04,0.05
5,0.9193,1e-04,0.0806
6,0.8835,1e-04,0.1164
7,0.8425,1e-04,0.1574
8,0.7973,1e-04,0.2026
9,0.7483,1e-04,0.2516
10,0.6956,1e-04,0.3043
11,0.6392,1e-04,0.3607
12,0.5806,1e-04,0.4193
13,0.5197,1e-04,0.4802
14,0.4557,1e-04,0.5442
15,0.3912,1e-04,0.6087
16,0.33,1e-04,0.6699
17,0.2747,1e-04,0.7252
18,0.2214,1e-04,0.7785
19,0.1782,9e-04,0.8209
20,0.1411,0.0025,0.8564
21,0.1125,0.0049,0.8826
22,0.0917,0.0081,0.9002
23,0.0727,0.0121,0.9152
24,0.0561,0.0169,0.927
25,0.0403,0.0225,0.9372
26,0.0267,0.0289,0.9444
27,0.0153,0.0361,0.9486
28,0.0047,0.0441,0.9512
29,9e-04,0.0529,0.9462
30,1e-04,0.0625,0.9374
31,0,0.0729,0.9271
32,0,0.0841,0.9159
33,0,0.0961,0.9039
34,0,0.1089,0.8911
35,0,0.1225,0.8775
36,0,0.1369,0.8631
37,0,0.1521,0.8479
38,0,0.1681,0.8319
39,0,0.1849,0.8151
40,0,0.2025,0.7975
41,0,0.2209,0.7791
42,0,0.2401,0.7599
43,0,0.2601,0.7399
44,0,0.2809,0.7191
45,0,0.3025,0.6975
46,0,0.3249,0.6751
47,0,0.3481,0.6519
48,0,0.3721,0.6279
49,0,0.3969,0.6031
50,0,0.4225,0.5775
51,0,0.4489,0.5511
52,0,0.4761,0.5239
53,0,0.5041,0.4959
54,0,0.5329,0.4671
55,0,0.5625,0.4375
56,0,0.5929,0.4071
57,0,0.6241,0.3759
58,0,0.6561,0.3439
59,0,0.6889,0.3111
60,0,0.7225,0.2775
61,0,0.7569,0.2431
62,0,0.7921,0.2079
63,0,0.8281,0.1719
64,0,0.8649,0.1351
65,0,0.9025,0.0975
66,0,0.9409,0.0591
67,0,0.9801,0.0199
68,0,1,0
69,0,1,0
70,0,1,0
71,0,1,0
72,0,1,0
73,0,1,0
74,0,1,0
75,0,1,0
76,0,1,0
77,0,1,0
78,0,1,0
79,0,1,0
80,0,1,0
81,0,1,0
82,0,1,0
83,0,1,0
84,0,1,0
85,0,1,0
86,0,1,0
87,0,1,0
88,0,1,0
89,0,1,0
90,0,1,0
91,0,1,0
92,0,1,0
93,0,1,0
94,0,1,0
95,0,1,0
96,0,1,0
97,0,1,0
98,0,1,0
99,0,1,0
100,0,1,0
