"geracao","O","B","Y"
0,0.1567,0.6947,0.1486
1,0.7424,0.2539,0.0037
2,0.9628,0.0237,0.0135
3,0.9656,0.0015,0.0329
4,0.938,0.0015,0.0605
5,0.9019,0.0027,0.0954
6,0.8591,0.0044,0.1365
7,0.8119,0.0067,0.1814
8,0.7618,0.0094,0.2288
9,0.7078,0.0121,0.2801
10,0.654,0.0143,0.3317
11,0.5988,0.0171,0.3841
12,0.548,0.0201,0.4319
13,0.4976,0.0234,0.479
14,0.4499,0.027,0.5231
15,0.4025,0.0314,0.5661
16,0.3573,0.0369,0.6058
17,0.3154,0.0423,0.6423
18,0.2753,0.047,0.6777
19,0.2392,0.0515,0.7093
20,0.2066,0.0565,0.7369
21,0.1748,0.0621,0.7631
22,0.1471,0.068,0.7849
23,0.1259,0.0743,0.7998
24,0.1076,0.0803,0.8121
25,0.0962,0.0885,0.8153
26,0.0921,0.0956,0.8123
27,0.0922,0.1012,0.8066
28,0.0912,0.1058,0.803
29,0.0882,0.1145,0.7973
30,0.0879,0.1238,0.7883
31,0.0959,0.1329,0.7712
32,0.1036,0.141,0.7554
33,0.1101,0.153,0.7369
34,0.1217,0.1609,0.7174
35,0.1336,0.1649,0.7015
36,0.1413,0.1733,0.6854
37,0.1479,0.184,0.6681
38,0.1536,0.1947,0.6517
39,0.1636,0.2073,0.6291
40,0.1723,0.2186,0.6091
41,0.1814,0.2316,0.587
42,0.1952,0.2408,0.564
43,0.2098,0.2488,0.5414
44,0.2193,0.2586,0.5221
45,0.2264,0.2728,0.5008
46,0.2341,0.2875,0.4784
47,0.2503,0.3022,0.4475
48,0.2621,0.3108,0.4271
49,0.2701,0.3296,0.4003
50,0.2897,0.3425,0.3678
51,0.3076,0.3488,0.3436
52,0.318,0.3512,0.3308
53,0.3309,0.3361,0.333
54,0.341,0.31,0.349
55,0.3426,0.2999,0.3575
56,0.3169,0.3126,0.3705
57,0.2988,0.3251,0.3761
58,0.3008,0.3363,0.3629
59,0.3172,0.346,0.3368
60,0.329,0.3482,0.3228
61,0.3389,0.3353,0.3258
62,0.3387,0.3226,0.3387
63,0.338,0.321,0.341
64,0.3433,0.3224,0.3343
65,0.3383,0.3365,0.3252
66,0.3426,0.3381,0.3193
67,0.3587,0.3307,0.3106
68,0.3726,0.3194,0.308
69,0.3674,0.3159,0.3167
70,0.3553,0.31,0.3347
71,0.3351,0.317,0.3479
72,0.3252,0.3347,0.3401
73,0.3236,0.3488,0.3276
74,0.3329,0.3602,0.3069
75,0.3461,0.3577,0.2962
76,0.3623,0.3441,0.2936
77,0.3776,0.3169,0.3055
78,0.3688,0.3116,0.3196
79,0.3563,0.3129,0.3308
80,0.3341,0.321,0.3449
81,0.3235,0.3343,0.3422
82,0.3246,0.3469,0.3285
83,0.3313,0.3548,0.3139
84,0.3465,0.3452,0.3083
85,0.3602,0.3272,0.3126
86,0.3598,0.3198,0.3204
87,0.3524,0.3168,0.3308
88,0.3355,0.3208,0.3437
89,0.3158,0.3382,0.346
90,0.3174,0.351,0.3316
91,0.3206,0.3527,0.3267
92,0.3271,0.3608,0.3121
93,0.3382,0.3503,0.3115
94,0.3462,0.3251,0.3287
95,0.3452,0.3145,0.3403
96,0.3362,0.3182,0.3456
97,0.3145,0.327,0.3585
98,0.2989,0.3401,0.361
99,0.3022,0.3497,0.3481
100,0.3127,0.3629,0.3244
