"geracao","O","B","Y"
0,0.1457,0.7055,0.1488
1,0.7183,0.278,0.0037
2,0.9483,0.0334,0.0183
3,0.955,0.0019,0.0431
4,0.92,0.0015,0.0785
5,0.8748,0.0033,0.1219
6,0.8243,0.0052,0.1705
7,0.7694,0.0072,0.2234
8,0.7075,0.01,0.2825
9,0.6462,0.0129,0.3409
10,0.5832,0.0151,0.4017
11,0.5161,0.0178,0.4661
12,0.4463,0.021,0.5327
13,0.3792,0.0256,0.5952
14,0.3222,0.031,0.6468
15,0.2718,0.0372,0.691
16,0.2299,0.0442,0.7259
17,0.1926,0.052,0.7554
18,0.1572,0.0606,0.7822
19,0.1268,0.07,0.8032
20,0.0996,0.0802,0.8202
21,0.0787,0.0912,0.8301
22,0.0617,0.103,0.8353
23,0.0493,0.1156,0.8351
24,0.0405,0.129,0.8305
25,0.0341,0.1432,0.8227
26,0.033,0.1582,0.8088
27,0.0346,0.174,0.7914
28,0.0362,0.1906,0.7732
29,0.0378,0.208,0.7542
30,0.0394,0.2262,0.7344
31,0.041,0.2452,0.7138
32,0.0426,0.265,0.6924
33,0.0442,0.2856,0.6702
34,0.0458,0.307,0.6472
35,0.0474,0.3292,0.6234
36,0.049,0.3522,0.5988
37,0.0506,0.376,0.5734
38,0.0522,0.4006,0.5472
39,0.0538,0.426,0.5202
40,0.0554,0.4522,0.4924
41,0.057,0.4792,0.4638
42,0.0586,0.507,0.4344
43,0.0602,0.5356,0.4042
44,0.0618,0.565,0.3732
45,0.0634,0.5952,0.3414
46,0.065,0.6262,0.3088
47,0.0666,0.658,0.2754
48,0.0682,0.6906,0.2412
49,0.0698,0.724,0.2062
50,0.0714,0.7582,0.1704
51,0.073,0.7932,0.1338
52,0.0746,0.8191,0.1063
53,0.0762,0.8253,0.0985
54,0.0778,0.8215,0.1007
55,0.06,0.8371,0.1029
56,0.0308,0.8736,0.0956
57,0.0104,0.9114,0.0782
58,0,0.95,0.05
59,0,0.9894,0.0106
60,0,0.9999,1e-04
61,0,1,0
62,0,1,0
63,0,1,0
64,0,1,0
65,0,1,0
66,0,1,0
67,0,1,0
68,0,1,0
69,0,1,0
70,0,1,0
71,0,1,0
72,0,1,0
73,0,1,0
74,0,1,0
75,0,1,0
76,0,1,0
77,0,1,0
78,0,1,0
79,0,1,0
80,0,1,0
81,0,1,0
82,0,1,0
83,0,1,0
84,0,1,0
85,0,1,0
86,0,1,0
87,0,1,0
88,0,1,0
89,0,1,0
90,0,1,0
91,0,1,0
92,0,1,0
93,0,1,0
94,0,1,0
95,0,1,0
96,0,1,0
97,0,1,0
98,0,1,0
99,0,1,0
100,0,1,0
