"","Generation","O","Y","B"
"1",0,0.3291,0.3322,0.3387
"2",1,0.3128,0.3385,0.3487
"3",2,0.2936,0.3484,0.358
"4",3,0.2774,0.3562,0.3664
"5",4,0.26,0.3653,0.3747
"6",5,0.2426,0.3768,0.3806
"7",6,0.2244,0.3934,0.3822
"8",7,0.2008,0.4199,0.3793
"9",8,0.1839,0.44,0.3761
"10",9,0.1658,0.462,0.3722
"11",10,0.146,0.4817,0.3723
"12",11,0.1337,0.5061,0.3602
"13",12,0.1152,0.53,0.3548
"14",13,0.1041,0.5582,0.3377
"15",14,0.0994,0.5753,0.3253
"16",15,0.0887,0.6028,0.3085
"17",16,0.0813,0.6306,0.2881
"18",17,0.0766,0.6526,0.2708
"19",18,0.0695,0.6797,0.2508
"20",19,0.0633,0.7083,0.2284
"21",20,0.0618,0.7295,0.2087
"22",21,0.0576,0.7474,0.195
"23",22,0.0532,0.7729,0.1739
"24",23,0.0515,0.7997,0.1488
"25",24,0.0512,0.828,0.1208
"26",25,0.0493,0.8454,0.1053
"27",26,0.051,0.8543,0.0947
"28",27,0.054,0.8648,0.0812
"29",28,0.0535,0.8729,0.0736
"30",29,0.0569,0.8809,0.0622
"31",30,0.0592,0.8859,0.0549
"32",31,0.0609,0.894,0.0451
"33",32,0.0655,0.8992,0.0353
"34",33,0.0692,0.9019,0.0289
"35",34,0.0772,0.8994,0.0234
"36",35,0.0877,0.8935,0.0188
"37",36,0.0964,0.886,0.0176
"38",37,0.1056,0.879,0.0154
"39",38,0.1131,0.8725,0.0144
"40",39,0.1272,0.8588,0.014
"41",40,0.1353,0.8521,0.0126
"42",41,0.1486,0.8401,0.0113
"43",42,0.1654,0.8258,0.0088
"44",43,0.1856,0.8073,0.0071
"45",44,0.2071,0.7857,0.0072
"46",45,0.2274,0.7662,0.0064
"47",46,0.241,0.7522,0.0068
"48",47,0.2593,0.7346,0.0061
"49",48,0.2762,0.7175,0.0063
"50",49,0.297,0.6975,0.0055
"51",50,0.3135,0.6807,0.0058
"52",51,0.3264,0.6694,0.0042
"53",52,0.3486,0.6464,0.005
"54",53,0.3699,0.6253,0.0048
"55",54,0.3882,0.608,0.0038
"56",55,0.4153,0.5815,0.0032
"57",56,0.4388,0.5586,0.0026
"58",57,0.4645,0.5337,0.0018
"59",58,0.5014,0.4966,0.002
"60",59,0.5218,0.477,0.0012
"61",60,0.5512,0.4478,0.001
"62",61,0.5813,0.4172,0.0015
"63",62,0.5986,0.4003,0.0011
"64",63,0.6132,0.3857,0.0011
"65",64,0.6288,0.3702,0.001
"66",65,0.6434,0.3555,0.0011
"67",66,0.6615,0.3378,7e-04
"68",67,0.6826,0.3168,6e-04
"69",68,0.7079,0.2913,8e-04
"70",69,0.7276,0.2715,9e-04
"71",70,0.7475,0.2514,0.0011
"72",71,0.7672,0.2317,0.0011
"73",72,0.7762,0.2228,0.001
"74",73,0.7936,0.2053,0.0011
"75",74,0.8078,0.1912,0.001
"76",75,0.8189,0.1799,0.0012
"77",76,0.8285,0.1701,0.0014
"78",77,0.8373,0.1608,0.0019
"79",78,0.8472,0.151,0.0018
"80",79,0.8549,0.1428,0.0023
"81",80,0.8641,0.1322,0.0037
"82",81,0.8728,0.1231,0.0041
"83",82,0.8827,0.113,0.0043
"84",83,0.8936,0.1015,0.0049
"85",84,0.8997,0.0958,0.0045
"86",85,0.9075,0.0879,0.0046
"87",86,0.9144,0.081,0.0046
"88",87,0.9235,0.0717,0.0048
"89",88,0.9255,0.0689,0.0056
"90",89,0.929,0.0648,0.0062
"91",90,0.9343,0.0589,0.0068
"92",91,0.9391,0.0555,0.0054
"93",92,0.9438,0.05,0.0062
"94",93,0.9481,0.0451,0.0068
"95",94,0.955,0.039,0.006
