"","Generation","strategy","prob","freq_media","freq_sd","raio","divided"
"3329",104,"O",0.5,0.451958,0.0143228233490073,"basico",TRUE
"3330",104,"Y",0.5,0.307519,0.0117044383794259,"basico",TRUE
"3331",105,"B",0.5,0.241052,0.0144431276167434,"basico",TRUE
"3332",105,"O",0.5,0.451362,0.0149171231011935,"basico",TRUE
"3333",105,"Y",0.5,0.307586,0.0123729504577648,"basico",TRUE
"3334",106,"B",0.5,0.241172,0.0141411576398094,"basico",TRUE
"3335",106,"O",0.5,0.450941,0.0152192136339682,"basico",TRUE
"3336",106,"Y",0.5,0.307887,0.0128196160849558,"basico",TRUE
"3337",107,"B",0.5,0.24121,0.0143864730236638,"basico",TRUE
"3338",107,"O",0.5,0.451288,0.0159385326878739,"basico",TRUE
"3339",107,"Y",0.5,0.307502,0.0135685165889364,"basico",TRUE
"3340",108,"B",0.5,0.241388,0.0143803406767642,"basico",TRUE
"3341",108,"O",0.5,0.451303,0.0157797559543802,"basico",TRUE
"3342",108,"Y",0.5,0.307309,0.0129762027332243,"basico",TRUE
"3343",109,"B",0.5,0.24119,0.0138440411277732,"basico",TRUE
"3344",109,"O",0.5,0.451182,0.0151575055915403,"basico",TRUE
"3345",109,"Y",0.5,0.307628,0.0118086689608212,"basico",TRUE
"3346",110,"B",0.5,0.24152,0.0140422810314299,"basico",TRUE
"3347",110,"O",0.5,0.451089,0.0153269215513887,"basico",TRUE
"3348",110,"Y",0.5,0.307391,0.0119466245179857,"basico",TRUE
"3349",111,"B",0.5,0.240985,0.0144633593133222,"basico",TRUE
"3350",111,"O",0.5,0.451681,0.014999526558185,"basico",TRUE
"3351",111,"Y",0.5,0.307334,0.0113885572555805,"basico",TRUE
"3352",112,"B",0.5,0.240526,0.0140821659548451,"basico",TRUE
"3353",112,"O",0.5,0.452086,0.0148502492581877,"basico",TRUE
"3354",112,"Y",0.5,0.307388,0.0112446825143481,"basico",TRUE
"3355",113,"B",0.5,0.240873,0.0142797862007592,"basico",TRUE
"3356",113,"O",0.5,0.451213,0.0150764225253081,"basico",TRUE
"3357",113,"Y",0.5,0.307914,0.0115658240894753,"basico",TRUE
"3358",114,"B",0.5,0.241045,0.0136109015650743,"basico",TRUE
"3359",114,"O",0.5,0.451322,0.0146064782915256,"basico",TRUE
"3360",114,"Y",0.5,0.307633,0.0114976594456121,"basico",TRUE
"3361",115,"B",0.5,0.240227,0.0134624269878815,"basico",TRUE
"3362",115,"O",0.5,0.452115,0.0148133939870018,"basico",TRUE
"3363",115,"Y",0.5,0.307658,0.0114312453257276,"basico",TRUE
"3364",116,"B",0.5,0.239844,0.0139195329655775,"basico",TRUE
"3365",116,"O",0.5,0.452013,0.0148808510604343,"basico",TRUE
"3366",116,"Y",0.5,0.308143,0.0117647930090357,"basico",TRUE
"3367",117,"B",0.5,0.239731,0.0135184998196448,"basico",TRUE
"3368",117,"O",0.5,0.452106,0.0143228278625346,"basico",TRUE
"3369",117,"Y",0.5,0.308163,0.0114230641663914,"basico",TRUE
"3370",118,"B",0.5,0.24023,0.0135321651981305,"basico",TRUE
"3371",118,"O",0.5,0.451383,0.0139441530775628,"basico",TRUE
"3372",118,"Y",0.5,0.308387,0.011475258012988,"basico",TRUE
"3373",119,"B",0.5,0.240344,0.0131307359375865,"basico",TRUE
"3374",119,"O",0.5,0.451034,0.0134024588427013,"basico",TRUE
"3375",119,"Y",0.5,0.308622,0.0111516052203214,"basico",TRUE
"3376",120,"B",0.5,0.241312,0.0132436703387091,"basico",TRUE
"3377",120,"O",0.5,0.449968,0.0137864512614319,"basico",TRUE
"3378",120,"Y",0.5,0.30872,0.0112432695916762,"basico",TRUE
"3379",121,"B",0.5,0.241421,0.0126522988289309,"basico",TRUE
"3380",121,"O",0.5,0.450154,0.0138862217883611,"basico",TRUE
"3381",121,"Y",0.5,0.308425,0.0122007316803278,"basico",TRUE
"3382",122,"B",0.5,0.241678,0.0130917244274713,"basico",TRUE
"3383",122,"O",0.5,0.450598,0.0146987045399081,"basico",TRUE
"3384",122,"Y",0.5,0.307724,0.0131666330647826,"basico",TRUE
"3385",123,"B",0.5,0.241561,0.0126792990836452,"basico",TRUE
"3386",123,"O",0.5,0.451294,0.0150091004044045,"basico",TRUE
"3387",123,"Y",0.5,0.307145,0.0134976943410811,"basico",TRUE
"3388",124,"B",0.5,0.241193,0.0126509013133612,"basico",TRUE
"3389",124,"O",0.5,0.452212,0.0155241569982093,"basico",TRUE
"3390",124,"Y",0.5,0.306595,0.0135976184412097,"basico",TRUE
"3391",125,"B",0.5,0.240333,0.0124563403594922,"basico",TRUE
"3392",125,"O",0.5,0.452979,0.0160128943938529,"basico",TRUE
"3393",125,"Y",0.5,0.306688,0.0129156649073906,"basico",TRUE
"3394",126,"B",0.5,0.2398,0.0130937335617408,"basico",TRUE
"3395",126,"O",0.5,0.453585,0.0164298470393785,"basico",TRUE
"3396",126,"Y",0.5,0.306615,0.0126842332337147,"basico",TRUE
"3397",127,"B",0.5,0.239055,0.0131891244990145,"basico",TRUE
"3398",127,"O",0.5,0.453485,0.0158911408837081,"basico",TRUE
"3399",127,"Y",0.5,0.30746,0.0123155645957922,"basico",TRUE
"3400",128,"B",0.5,0.239345,0.0141950010762788,"basico",TRUE
"3401",128,"O",0.5,0.453602,0.0157615372526177,"basico",TRUE
"3402",128,"Y",0.5,0.307053,0.0119454015073465,"basico",TRUE
"3403",129,"B",0.5,0.238582,0.0144728682420423,"basico",TRUE
"3404",129,"O",0.5,0.45469,0.0153134752833093,"basico",TRUE
"3405",129,"Y",0.5,0.306728,0.0116281535746461,"basico",TRUE
"3406",130,"B",0.5,0.238746,0.0144527472485442,"basico",TRUE
"3407",130,"O",0.5,0.45399,0.014340185113551,"basico",TRUE
"3408",130,"Y",0.5,0.307264,0.0120089993191133,"basico",TRUE
"3409",131,"B",0.5,0.238589,0.0140908444736218,"basico",TRUE
"3410",131,"O",0.5,0.453428,0.0145607475665561,"basico",TRUE
"3411",131,"Y",0.5,0.307983,0.012931045213092,"basico",TRUE
"3412",132,"B",0.5,0.238261,0.0133178083479197,"basico",TRUE
"3413",132,"O",0.5,0.453305,0.0148247566283872,"basico",TRUE
"3414",132,"Y",0.5,0.308434,0.0128902924871409,"basico",TRUE
"3415",133,"B",0.5,0.237852,0.0137646192622369,"basico",TRUE
"3416",133,"O",0.5,0.453391,0.0145488386498925,"basico",TRUE
"3417",133,"Y",0.5,0.308757,0.0122086263177172,"basico",TRUE
"3418",134,"B",0.5,0.237004,0.0140066933494618,"basico",TRUE
"3419",134,"O",0.5,0.453807,0.0136942460452365,"basico",TRUE
"3420",134,"Y",0.5,0.309189,0.0118509676116903,"basico",TRUE
"3421",135,"B",0.5,0.237086,0.0137076180249959,"basico",TRUE
"3422",135,"O",0.5,0.453512,0.013880705888376,"basico",TRUE
"3423",135,"Y",0.5,0.309402,0.0130949907918404,"basico",TRUE
"3424",136,"B",0.5,0.237014,0.0133200086450058,"basico",TRUE
"3425",136,"O",0.5,0.453456,0.0134754121017923,"basico",TRUE
"3426",136,"Y",0.5,0.30953,0.0126002044235461,"basico",TRUE
"3427",137,"B",0.5,0.237774,0.0130838370487863,"basico",TRUE
"3428",137,"O",0.5,0.452836,0.0139083400602776,"basico",TRUE
"3429",137,"Y",0.5,0.30939,0.0121436228431871,"basico",TRUE
"3430",138,"B",0.5,0.237284,0.0127903429479929,"basico",TRUE
"3431",138,"O",0.5,0.452965,0.0134251262620325,"basico",TRUE
"3432",138,"Y",0.5,0.309751,0.0111045490269038,"basico",TRUE
"3433",139,"B",0.5,0.237203,0.0131488560396528,"basico",TRUE
"3434",139,"O",0.5,0.453177,0.0140812638249942,"basico",TRUE
"3435",139,"Y",0.5,0.30962,0.0118652876284164,"basico",TRUE
"3436",140,"B",0.5,0.237319,0.0133937245595002,"basico",TRUE
"3437",140,"O",0.5,0.45266,0.0139562519931739,"basico",TRUE
"3438",140,"Y",0.5,0.310021,0.01247076010417,"basico",TRUE
"3439",141,"B",0.5,0.238028,0.0135056896353075,"basico",TRUE
"3440",141,"O",0.5,0.451806,0.014631202440281,"basico",TRUE
"3441",141,"Y",0.5,0.310166,0.0129905810478052,"basico",TRUE
"3442",142,"B",0.5,0.238103,0.0131985571219361,"basico",TRUE
"3443",142,"O",0.5,0.452634,0.0143573598484604,"basico",TRUE
"3444",142,"Y",0.5,0.309263,0.0126808505514051,"basico",TRUE
"3445",143,"B",0.5,0.238416,0.0135735312839051,"basico",TRUE
"3446",143,"O",0.5,0.451779,0.0142360922384699,"basico",TRUE
"3447",143,"Y",0.5,0.309805,0.0127555682038089,"basico",TRUE
"3448",144,"B",0.5,0.238438,0.0134708497853474,"basico",TRUE
"3449",144,"O",0.5,0.452433,0.013950185944237,"basico",TRUE
"3450",144,"Y",0.5,0.309129,0.0127432873595188,"basico",TRUE
"3451",145,"B",0.5,0.238844,0.0128437409195328,"basico",TRUE
"3452",145,"O",0.5,0.452609,0.013651670227485,"basico",TRUE
"3453",145,"Y",0.5,0.308547,0.0119911621916756,"basico",TRUE
"3454",146,"B",0.5,0.238781,0.0127620546697599,"basico",TRUE
"3455",146,"O",0.5,0.452952,0.0135632635147931,"basico",TRUE
"3456",146,"Y",0.5,0.308267,0.0116754084565065,"basico",TRUE
"3457",147,"B",0.5,0.238499,0.0124429972598277,"basico",TRUE
"3458",147,"O",0.5,0.453221,0.0130047488995134,"basico",TRUE
"3459",147,"Y",0.5,0.30828,0.0109580190645108,"basico",TRUE
"3460",148,"B",0.5,0.239213,0.012495798526228,"basico",TRUE
"3461",148,"O",0.5,0.45254,0.0135352290059099,"basico",TRUE
"3462",148,"Y",0.5,0.308247,0.0114935595052625,"basico",TRUE
"3463",149,"B",0.5,0.238899,0.0128767859014397,"basico",TRUE
"3464",149,"O",0.5,0.45271,0.0133389647198716,"basico",TRUE
"3465",149,"Y",0.5,0.308391,0.0117463692649725,"basico",TRUE
"3466",150,"B",0.5,0.239835,0.0129322818613505,"basico",TRUE
"3467",150,"O",0.5,0.452181,0.0139970826325425,"basico",TRUE
"3468",150,"Y",0.5,0.307984,0.0114127495602617,"basico",TRUE
"3469",151,"B",0.5,0.239581,0.0134688769188283,"basico",TRUE
"3470",151,"O",0.5,0.452043,0.0138043563245576,"basico",TRUE
"3471",151,"Y",0.5,0.308376,0.012378583003386,"basico",TRUE
"3472",152,"B",0.5,0.240025,0.0132530871189251,"basico",TRUE
"3473",152,"O",0.5,0.451599,0.0137309978523122,"basico",TRUE
"3474",152,"Y",0.5,0.308376,0.0126401646198205,"basico",TRUE
"3475",153,"B",0.5,0.239846,0.0125945508499157,"basico",TRUE
"3476",153,"O",0.5,0.451773,0.0135773939794324,"basico",TRUE
"3477",153,"Y",0.5,0.308381,0.012403752242647,"basico",TRUE
"3478",154,"B",0.5,0.241189,0.0125679397715381,"basico",TRUE
"3479",154,"O",0.5,0.450464,0.0134392273707692,"basico",TRUE
"3480",154,"Y",0.5,0.308347,0.0121672308295933,"basico",TRUE
"3481",155,"B",0.5,0.241465,0.0134600822111647,"basico",TRUE
"3482",155,"O",0.5,0.450411,0.0141166703874633,"basico",TRUE
"3483",155,"Y",0.5,0.308124,0.0126436003694767,"basico",TRUE
"3484",156,"B",0.5,0.241686,0.0133369390579077,"basico",TRUE
"3485",156,"O",0.5,0.451099,0.0144734552916989,"basico",TRUE
"3486",156,"Y",0.5,0.307215,0.012874713883258,"basico",TRUE
"3487",157,"B",0.5,0.241791,0.0125417854721042,"basico",TRUE
"3488",157,"O",0.5,0.451876,0.0139453559845331,"basico",TRUE
"3489",157,"Y",0.5,0.306333,0.0124667400338143,"basico",TRUE
"3490",158,"B",0.5,0.241418,0.0123772957670507,"basico",TRUE
"3491",158,"O",0.5,0.452955,0.0140407802525718,"basico",TRUE
"3492",158,"Y",0.5,0.305627,0.0123620701659503,"basico",TRUE
"3493",159,"B",0.5,0.24039,0.01173040166543,"basico",TRUE
"3494",159,"O",0.5,0.453134,0.0137331804934125,"basico",TRUE
"3495",159,"Y",0.5,0.306476,0.0122426900061162,"basico",TRUE
"3496",160,"B",0.5,0.239721,0.0117700810137699,"basico",TRUE
"3497",160,"O",0.5,0.453053,0.0140922964484827,"basico",TRUE
"3498",160,"Y",0.5,0.307226,0.0123252276394246,"basico",TRUE
"3499",161,"B",0.5,0.239508,0.0125407834079394,"basico",TRUE
"3500",161,"O",0.5,0.453023,0.014580288721144,"basico",TRUE
"3501",161,"Y",0.5,0.307469,0.0118967587046543,"basico",TRUE
"3502",162,"B",0.5,0.238816,0.012287455375136,"basico",TRUE
"3503",162,"O",0.5,0.453174,0.0137017481742405,"basico",TRUE
"3504",162,"Y",0.5,0.30801,0.011681103621584,"basico",TRUE
"3505",163,"B",0.5,0.239742,0.0126601113818963,"basico",TRUE
"3506",163,"O",0.5,0.452042,0.0141108324318302,"basico",TRUE
"3507",163,"Y",0.5,0.308216,0.0116808288069024,"basico",TRUE
"3508",164,"B",0.5,0.240195,0.0126416529334138,"basico",TRUE
"3509",164,"O",0.5,0.45168,0.0152356506426556,"basico",TRUE
"3510",164,"Y",0.5,0.308125,0.0116490635597108,"basico",TRUE
"3511",165,"B",0.5,0.240268,0.0127125475277957,"basico",TRUE
"3512",165,"O",0.5,0.451422,0.0146381029018673,"basico",TRUE
"3513",165,"Y",0.5,0.30831,0.0114329269297857,"basico",TRUE
"3514",166,"B",0.5,0.240038,0.0133410415597505,"basico",TRUE
"3515",166,"O",0.5,0.451431,0.014430297077239,"basico",TRUE
"3516",166,"Y",0.5,0.308531,0.0113043720423882,"basico",TRUE
"3517",167,"B",0.5,0.240295,0.0134685295366194,"basico",TRUE
"3518",167,"O",0.5,0.451445,0.0149165041467361,"basico",TRUE
"3519",167,"Y",0.5,0.30826,0.012010206097526,"basico",TRUE
"3520",168,"B",0.5,0.240103,0.012767718565732,"basico",TRUE
"3521",168,"O",0.5,0.451818,0.0145059401277511,"basico",TRUE
"3522",168,"Y",0.5,0.308079,0.0114469377052679,"basico",TRUE
"3523",169,"B",0.5,0.240315,0.0127183504981558,"basico",TRUE
"3524",169,"O",0.5,0.452029,0.0150648718091547,"basico",TRUE
"3525",169,"Y",0.5,0.307656,0.011754219702221,"basico",TRUE
"3526",170,"B",0.5,0.240369,0.0136589682308479,"basico",TRUE
"3527",170,"O",0.5,0.451951,0.0151929309385994,"basico",TRUE
"3528",170,"Y",0.5,0.30768,0.0116103141188942,"basico",TRUE
"3529",171,"B",0.5,0.240344,0.0133285621766554,"basico",TRUE
"3530",171,"O",0.5,0.452402,0.0144125084561987,"basico",TRUE
"3531",171,"Y",0.5,0.307254,0.0121414925945801,"basico",TRUE
"3532",172,"B",0.5,0.239986,0.0139016460038429,"basico",TRUE
"3533",172,"O",0.5,0.452493,0.0143778677771839,"basico",TRUE
"3534",172,"Y",0.5,0.307521,0.0117329915153378,"basico",TRUE
"3535",173,"B",0.5,0.240009,0.0136901136266691,"basico",TRUE
"3536",173,"O",0.5,0.452655,0.0154782439363623,"basico",TRUE
"3537",173,"Y",0.5,0.307336,0.0125359484699166,"basico",TRUE
"3538",174,"B",0.5,0.239941,0.0129540921735336,"basico",TRUE
"3539",174,"O",0.5,0.452731,0.0148053136448105,"basico",TRUE
"3540",174,"Y",0.5,0.307328,0.0130031703981775,"basico",TRUE
"3541",175,"B",0.5,0.239909,0.0129108136885717,"basico",TRUE
"3542",175,"O",0.5,0.453116,0.0155202098288429,"basico",TRUE
"3543",175,"Y",0.5,0.306975,0.0129091962757117,"basico",TRUE
"3544",176,"B",0.5,0.239279,0.0129654108217896,"basico",TRUE
"3545",176,"O",0.5,0.453895,0.0151803459789428,"basico",TRUE
"3546",176,"Y",0.5,0.306826,0.0123416157284157,"basico",TRUE
"3547",177,"B",0.5,0.238853,0.0133424321605769,"basico",TRUE
"3548",177,"O",0.5,0.454291,0.0156186180987029,"basico",TRUE
"3549",177,"Y",0.5,0.306856,0.0119227252663885,"basico",TRUE
"3550",178,"B",0.5,0.239357,0.0129989607587715,"basico",TRUE
"3551",178,"O",0.5,0.454582,0.0151954231546372,"basico",TRUE
"3552",178,"Y",0.5,0.306061,0.012000563076015,"basico",TRUE
"3553",179,"B",0.5,0.23876,0.0130667594307159,"basico",TRUE
"3554",179,"O",0.5,0.454692,0.0158374551572715,"basico",TRUE
"3555",179,"Y",0.5,0.306548,0.0126498012121563,"basico",TRUE
"3556",180,"B",0.5,0.238686,0.0130365222790173,"basico",TRUE
"3557",180,"O",0.5,0.455051,0.0148795194814886,"basico",TRUE
"3558",180,"Y",0.5,0.306263,0.0125323714572875,"basico",TRUE
"3559",181,"B",0.5,0.238842,0.0123048087832326,"basico",TRUE
"3560",181,"O",0.5,0.454884,0.0153515091220125,"basico",TRUE
"3561",181,"Y",0.5,0.306274,0.0129190925972126,"basico",TRUE
"3562",182,"B",0.5,0.238152,0.0115538482810278,"basico",TRUE
"3563",182,"O",0.5,0.455164,0.0152161299317865,"basico",TRUE
"3564",182,"Y",0.5,0.306684,0.0116732338226726,"basico",TRUE
"3565",183,"B",0.5,0.237745,0.011948579857291,"basico",TRUE
"3566",183,"O",0.5,0.45471,0.0147232208542571,"basico",TRUE
"3567",183,"Y",0.5,0.307545,0.0107992926723106,"basico",TRUE
"3568",184,"B",0.5,0.238114,0.0127376481662857,"basico",TRUE
"3569",184,"O",0.5,0.454592,0.0161272633209179,"basico",TRUE
"3570",184,"Y",0.5,0.307294,0.011157221876435,"basico",TRUE
"3571",185,"B",0.5,0.237807,0.0138811787043544,"basico",TRUE
"3572",185,"O",0.5,0.454706,0.0167534879226911,"basico",TRUE
"3573",185,"Y",0.5,0.307487,0.0117506041538211,"basico",TRUE
"3574",186,"B",0.5,0.238079,0.0149020051189649,"basico",TRUE
"3575",186,"O",0.5,0.45429,0.0170763082377399,"basico",TRUE
"3576",186,"Y",0.5,0.307631,0.0118076562646719,"basico",TRUE
"3577",187,"B",0.5,0.239064,0.0149631569077673,"basico",TRUE
"3578",187,"O",0.5,0.453226,0.0168746155661411,"basico",TRUE
"3579",187,"Y",0.5,0.30771,0.0123126485018989,"basico",TRUE
"3580",188,"B",0.5,0.238676,0.0154319563493316,"basico",TRUE
"3581",188,"O",0.5,0.45386,0.0166342533297526,"basico",TRUE
"3582",188,"Y",0.5,0.307464,0.0123115164940733,"basico",TRUE
"3583",189,"B",0.5,0.238788,0.0150931001695236,"basico",TRUE
"3584",189,"O",0.5,0.454297,0.0155026452939849,"basico",TRUE
"3585",189,"Y",0.5,0.306915,0.0118567150560006,"basico",TRUE
"3586",190,"B",0.5,0.238801,0.0146588580797421,"basico",TRUE
"3587",190,"O",0.5,0.453843,0.0153669805726171,"basico",TRUE
"3588",190,"Y",0.5,0.307356,0.0124010045210585,"basico",TRUE
"3589",191,"B",0.5,0.239354,0.0145854114190388,"basico",TRUE
"3590",191,"O",0.5,0.453529,0.0152083595765652,"basico",TRUE
"3591",191,"Y",0.5,0.307117,0.0122941889451148,"basico",TRUE
"3592",192,"B",0.5,0.239454,0.0144852095935715,"basico",TRUE
"3593",192,"O",0.5,0.454167,0.0147011787818446,"basico",TRUE
"3594",192,"Y",0.5,0.306379,0.0120147913469653,"basico",TRUE
"3595",193,"B",0.5,0.239854,0.0143288465140863,"basico",TRUE
"3596",193,"O",0.5,0.454031,0.0154923943216722,"basico",TRUE
"3597",193,"Y",0.5,0.306115,0.0127820057783265,"basico",TRUE
"3598",194,"B",0.5,0.238861,0.0146104908690414,"basico",TRUE
"3599",194,"O",0.5,0.454401,0.0156457597121296,"basico",TRUE
"3600",194,"Y",0.5,0.306738,0.012991059707477,"basico",TRUE
"3601",195,"B",0.5,0.23828,0.0140637868659227,"basico",TRUE
"3602",195,"O",0.5,0.454746,0.0151036113147643,"basico",TRUE
"3603",195,"Y",0.5,0.306974,0.0125165960131969,"basico",TRUE
"3604",196,"B",0.5,0.238069,0.0143547598483231,"basico",TRUE
"3605",196,"O",0.5,0.45478,0.015746469862522,"basico",TRUE
"3606",196,"Y",0.5,0.307151,0.0123100475919946,"basico",TRUE
"3607",197,"B",0.5,0.238223,0.0146573514150767,"basico",TRUE
"3608",197,"O",0.5,0.454709,0.015614763119328,"basico",TRUE
"3609",197,"Y",0.5,0.307068,0.0121974983359936,"basico",TRUE
"3610",198,"B",0.5,0.238953,0.0153789404411003,"basico",TRUE
"3611",198,"O",0.5,0.454762,0.0157773573852089,"basico",TRUE
"3612",198,"Y",0.5,0.306285,0.011733379605625,"basico",TRUE
"3613",199,"B",0.5,0.238719,0.0146603064377415,"basico",TRUE
"3614",199,"O",0.5,0.455263,0.0144501906946279,"basico",TRUE
"3615",199,"Y",0.5,0.306018,0.0114789608159511,"basico",TRUE
"3616",200,"B",0.5,0.238435,0.0144982783721922,"basico",TRUE
"3617",200,"O",0.5,0.45548,0.0141837081102783,"basico",TRUE
"3618",200,"Y",0.5,0.306085,0.0120565533963061,"basico",TRUE
"3619",0,"B",0,0.333302,0.00402055275359551,"real",FALSE
"3620",0,"O",0,0.333422,0.00437960332136659,"real",FALSE
"3621",0,"Y",0,0.333276,0.00472925816891855,"real",FALSE
"3622",1,"B",0,0.340979,0.0062430453427406,"real",FALSE
"3623",1,"O",0,0.318784,0.00710353049226548,"real",FALSE
"3624",1,"Y",0,0.340237,0.00687317512970799,"real",FALSE
"3625",2,"B",0,0.353731,0.00862809241883041,"real",FALSE
"3626",2,"O",0,0.294735,0.0103177436163792,"real",FALSE
"3627",2,"Y",0,0.351534,0.00845528010276192,"real",FALSE
"3628",3,"B",0,0.366559,0.00949716698853299,"real",FALSE
"3629",3,"O",0,0.266827,0.0115238168392879,"real",FALSE
"3630",3,"Y",0,0.366614,0.0109729605224052,"real",FALSE
"3631",4,"B",0,0.374956,0.0103528878516425,"real",FALSE
"3632",4,"O",0,0.238686,0.0125361942253846,"real",FALSE
"3633",4,"Y",0,0.386358,0.0131957154050284,"real",FALSE
"3634",5,"B",0,0.379998,0.01148912511724,"real",FALSE
"3635",5,"O",0,0.209244,0.0124223838373325,"real",FALSE
"3636",5,"Y",0,0.410758,0.014830899902541,"real",FALSE
"3637",6,"B",0,0.377774,0.0120262727544172,"real",FALSE
"3638",6,"O",0,0.182375,0.012061696406477,"real",FALSE
"3639",6,"Y",0,0.439851,0.0166814630986347,"real",FALSE
"3640",7,"B",0,0.370137,0.0141024007913833,"real",FALSE
"3641",7,"O",0,0.157838,0.0120234600643572,"real",FALSE
"3642",7,"Y",0,0.472025,0.0194008037686248,"real",FALSE
"3643",8,"B",0,0.355463,0.0163446012771524,"real",FALSE
"3644",8,"O",0,0.136658,0.0115906369387737,"real",FALSE
"3645",8,"Y",0,0.507879,0.0217430787547986,"real",FALSE
"3646",9,"B",0,0.336796,0.0181068596856762,"real",FALSE
"3647",9,"O",0,0.119147,0.0107620306652789,"real",FALSE
"3648",9,"Y",0,0.544057,0.0226814490789992,"real",FALSE
"3649",10,"B",0,0.313271,0.0193601866538711,"real",FALSE
"3650",10,"O",0,0.10554,0.0101157343187769,"real",FALSE
"3651",10,"Y",0,0.581189,0.0226611753374967,"real",FALSE
"3652",11,"B",0,0.288193,0.0204435278093809,"real",FALSE
"3653",11,"O",0,0.094731,0.00934347603648901,"real",FALSE
"3654",11,"Y",0,0.617076,0.023757980562414,"real",FALSE
"3655",12,"B",0,0.261768,0.0211273190945092,"real",FALSE
"3656",12,"O",0,0.087519,0.00906238418247136,"real",FALSE
"3657",12,"Y",0,0.650713,0.0240957628824839,"real",FALSE
"3658",13,"B",0,0.235653,0.0202861521907697,"real",FALSE
"3659",13,"O",0,0.082387,0.00868693033158771,"real",FALSE
"3660",13,"Y",0,0.68196,0.0229766460264823,"real",FALSE
"3661",14,"B",0,0.212392,0.0202006284530702,"real",FALSE
"3662",14,"O",0,0.079912,0.00877138690760066,"real",FALSE
"3663",14,"Y",0,0.707696,0.0229608930597442,"real",FALSE
"3664",15,"B",0,0.191337,0.0198089799807761,"real",FALSE
"3665",15,"O",0,0.078838,0.0088724950085513,"real",FALSE
"3666",15,"Y",0,0.729825,0.0222159028262152,"real",FALSE
"3667",16,"B",0,0.173117,0.0193893340199547,"real",FALSE
"3668",16,"O",0,0.079281,0.00880858964393004,"real",FALSE
"3669",16,"Y",0,0.747602,0.0219788418918989,"real",FALSE
"3670",17,"B",0,0.158262,0.0188765729426876,"real",FALSE
"3671",17,"O",0,0.081263,0.009247119726289,"real",FALSE
"3672",17,"Y",0,0.760475,0.0214174354301359,"real",FALSE
"3673",18,"B",0,0.145448,0.0177623451450113,"real",FALSE
"3674",18,"O",0,0.084147,0.00970131153270245,"real",FALSE
"3675",18,"Y",0,0.770405,0.0204860601779884,"real",FALSE
"3676",19,"B",0,0.135694,0.0170830698871039,"real",FALSE
"3677",19,"O",0,0.087973,0.00995815340271072,"real",FALSE
"3678",19,"Y",0,0.776333,0.0196319470365128,"real",FALSE
"3679",20,"B",0,0.128085,0.0168325044800442,"real",FALSE
"3680",20,"O",0,0.092025,0.0102286029437953,"real",FALSE
"3681",20,"Y",0,0.77989,0.0195398711780955,"real",FALSE
"3682",21,"B",0,0.122581,0.0166772553939414,"real",FALSE
"3683",21,"O",0,0.096764,0.010456910334194,"real",FALSE
"3684",21,"Y",0,0.780655,0.0195669344620568,"real",FALSE
"3685",22,"B",0,0.1186,0.0168524793607962,"real",FALSE
"3686",22,"O",0,0.101703,0.0106706096405505,"real",FALSE
"3687",22,"Y",0,0.779697,0.0193327766638772,"real",FALSE
"3688",23,"B",0,0.116483,0.0169419392054276,"real",FALSE
"3689",23,"O",0,0.106842,0.0113443634382094,"real",FALSE
"3690",23,"Y",0,0.776675,0.0195405994087317,"real",FALSE
"3691",24,"B",0,0.114731,0.0170970651093553,"real",FALSE
"3692",24,"O",0,0.11244,0.0124961650682976,"real",FALSE
"3693",24,"Y",0,0.772829,0.0199511640884648,"real",FALSE
"3694",25,"B",0,0.114317,0.017528424563456,"real",FALSE
"3695",25,"O",0,0.118124,0.0138414552279839,"real",FALSE
"3696",25,"Y",0,0.767559,0.020727442868786,"real",FALSE
"3697",26,"B",0,0.114334,0.0177526849299542,"real",FALSE
"3698",26,"O",0,0.123983,0.0153426655066349,"real",FALSE
"3699",26,"Y",0,0.761683,0.0211945059347507,"real",FALSE
"3700",27,"B",0,0.115412,0.0181471442503895,"real",FALSE
"3701",27,"O",0,0.129577,0.0163970486073044,"real",FALSE
"3702",27,"Y",0,0.755011,0.0219921468766109,"real",FALSE
"3703",28,"B",0,0.116272,0.0184957602567385,"real",FALSE
"3704",28,"O",0,0.134919,0.0173414415476192,"real",FALSE
"3705",28,"Y",0,0.748809,0.0222203432816767,"real",FALSE
"3706",29,"B",0,0.118219,0.0185044668099135,"real",FALSE
"3707",29,"O",0,0.140204,0.0182535726128151,"real",FALSE
"3708",29,"Y",0,0.741577,0.0227209548410468,"real",FALSE
"3709",30,"B",0,0.119736,0.0188060463090405,"real",FALSE
"3710",30,"O",0,0.145537,0.0191870518998115,"real",FALSE
"3711",30,"Y",0,0.734727,0.0226518572610225,"real",FALSE
"3712",31,"B",0,0.1219,0.0192069484480713,"real",FALSE
"3713",31,"O",0,0.150851,0.0201490080213003,"real",FALSE
"3714",31,"Y",0,0.727249,0.0236091939590054,"real",FALSE
"3715",32,"B",0,0.124007,0.0197074372209626,"real",FALSE
"3716",32,"O",0,0.156096,0.0211890381417783,"real",FALSE
"3717",32,"Y",0,0.719897,0.0241822643708361,"real",FALSE
"3718",33,"B",0,0.126256,0.0196962916060436,"real",FALSE
"3719",33,"O",0,0.161323,0.0225436987769411,"real",FALSE
"3720",33,"Y",0,0.712421,0.0252935824295653,"real",FALSE
"3721",34,"B",0,0.129001,0.0202008525422652,"real",FALSE
"3722",34,"O",0,0.166162,0.0233514508882394,"real",FALSE
