"","Generation","strategy","prob","freq_media","freq_sd"
"125",41,"O",0.25,0.135519298245614,0.0311522840173678
"126",41,"Y",0.25,0.847636842105263,0.0311633062131626
"127",42,"B",0.25,0.0153789473684211,0.00685194802441782
"128",42,"O",0.25,0.146964912280702,0.0331912611736243
"129",42,"Y",0.25,0.837656140350877,0.0332780548535682
"130",43,"B",0.25,0.0141315789473684,0.00664538394824173
"131",43,"O",0.25,0.159612280701754,0.034795407487275
"132",43,"Y",0.25,0.826256140350877,0.0345953393720262
"133",44,"B",0.25,0.0132421052631579,0.00624611157236533
"134",44,"O",0.25,0.172877192982456,0.037965962281759
"135",44,"Y",0.25,0.813880701754386,0.0375257932180201
"136",45,"B",0.25,0.012359649122807,0.00606476532490048
"137",45,"O",0.25,0.186621052631579,0.0399477638246056
"138",45,"Y",0.25,0.801019298245614,0.0395163367599695
"139",46,"B",0.25,0.0117245614035088,0.00604986070387913
"140",46,"O",0.25,0.201019298245614,0.0429386873451823
"141",46,"Y",0.25,0.787256140350877,0.0425630247714402
"142",47,"B",0.25,0.0109719298245614,0.00594981255364897
"143",47,"O",0.25,0.216322807017544,0.0451978271346559
"144",47,"Y",0.25,0.772705263157895,0.045026299541223
"145",48,"B",0.25,0.0105,0.00593942637922937
"146",48,"O",0.25,0.233033333333333,0.0477863710895142
"147",48,"Y",0.25,0.756466666666667,0.0474952378565222
"148",49,"B",0.25,0.0103877192982456,0.00598193919153547
"149",49,"O",0.25,0.249978947368421,0.0506132772559382
"150",49,"Y",0.25,0.739633333333333,0.050320257683495
"151",50,"B",0.25,0.0102561403508772,0.00602794141430021
"152",50,"O",0.25,0.266529824561404,0.0527883204239627
"153",50,"Y",0.25,0.723214035087719,0.0525734399218183
"154",51,"B",0.25,0.0100315789473684,0.00620432331681295
"155",51,"O",0.25,0.28479649122807,0.0555387669139837
"156",51,"Y",0.25,0.705171929824561,0.055165289793447
"157",52,"B",0.25,0.00998771929824561,0.00626840348139092
"158",52,"O",0.25,0.304573684210526,0.0562932072986602
"159",52,"Y",0.25,0.685438596491228,0.0558477290572511
"160",53,"B",0.25,0.00984561403508772,0.00636727319343214
"161",53,"O",0.25,0.323570175438597,0.0579476856585572
"162",53,"Y",0.25,0.666584210526316,0.0574770133850844
"163",54,"B",0.25,0.00966491228070175,0.00633751560234964
"164",54,"O",0.25,0.343328070175439,0.0593652458285208
"165",54,"Y",0.25,0.64700701754386,0.0587900224152787
"166",55,"B",0.25,0.00950701754385965,0.0063872601897707
"167",55,"O",0.25,0.36250701754386,0.0600328239371986
"168",55,"Y",0.25,0.627985964912281,0.059334016497996
"169",56,"B",0.25,0.00944210526315789,0.00649150399061345
"170",56,"O",0.25,0.382670175438596,0.0614061623388317
"171",56,"Y",0.25,0.607887719298246,0.0605698270893527
"172",57,"B",0.25,0.00951228070175439,0.00663150139688912
"173",57,"O",0.25,0.402973684210526,0.063087310605212
"174",57,"Y",0.25,0.587514035087719,0.0622559619594682
"175",58,"B",0.25,0.00942631578947368,0.00656052933175227
"176",58,"O",0.25,0.423112280701754,0.0634515734077556
"177",58,"Y",0.25,0.567461403508772,0.0622237143424146
"178",59,"B",0.25,0.0095280701754386,0.00674597113590149
"179",59,"O",0.25,0.443428070175439,0.0633055254708295
"180",59,"Y",0.25,0.547043859649123,0.0620537613040495
"181",60,"B",0.25,0.00956842105263158,0.00684450138783829
"182",60,"O",0.25,0.462305263157895,0.0648791222776541
"183",60,"Y",0.25,0.528126315789474,0.0634952853320504
"184",61,"B",0.25,0.00966666666666667,0.00681705668927301
"185",61,"O",0.25,0.481749122807018,0.0650593551052944
"186",61,"Y",0.25,0.508584210526316,0.0637130138911804
"187",62,"B",0.25,0.00981929824561403,0.00710139419401197
"188",62,"O",0.25,0.50129298245614,0.0651653031573473
"189",62,"Y",0.25,0.488887719298246,0.0636323903094268
"190",63,"B",0.25,0.00979649122807017,0.0072208271417843
"191",63,"O",0.25,0.519859649122807,0.064775085762884
"192",63,"Y",0.25,0.470343859649123,0.0633086741335765
"193",64,"B",0.25,0.0102122807017544,0.00764712995124498
"194",64,"O",0.25,0.538842105263158,0.0638795852348341
"195",64,"Y",0.25,0.450945614035088,0.0621923544628605
"196",65,"B",0.25,0.0105017543859649,0.00797747926594588
"197",65,"O",0.25,0.556812280701754,0.0637826668969809
"198",65,"Y",0.25,0.432685964912281,0.061871778238191
"199",66,"B",0.25,0.0108263157894737,0.00841820998778815
"200",66,"O",0.25,0.575556140350877,0.0634212757720261
"201",66,"Y",0.25,0.413617543859649,0.0611318514208867
"202",67,"B",0.25,0.0111929824561404,0.00877882720057434
"203",67,"O",0.25,0.593201754385965,0.0624799753384694
"204",67,"Y",0.25,0.395605263157895,0.0599801825041662
"205",68,"B",0.25,0.0116035087719298,0.0093617566443842
"206",68,"O",0.25,0.61129649122807,0.062097892087851
"207",68,"Y",0.25,0.3771,0.0592665498284777
