"","Generation","O","Y","B"
"131",130,0.8067,0.0671,0.1262
"132",131,0.8045,0.0668,0.1287
"133",132,0.8014,0.0686,0.13
"134",133,0.7975,0.0696,0.1329
"135",134,0.7873,0.0761,0.1366
"136",135,0.7851,0.0801,0.1348
"137",136,0.7796,0.085,0.1354
"138",137,0.7779,0.0845,0.1376
"139",138,0.7703,0.0885,0.1412
"140",139,0.7666,0.09,0.1434
"141",140,0.7633,0.0962,0.1405
"142",141,0.7577,0.0964,0.1459
"143",142,0.7497,0.1008,0.1495
"144",143,0.7454,0.1045,0.1501
"145",144,0.7404,0.1061,0.1535
"146",145,0.7322,0.1066,0.1612
"147",146,0.7262,0.1078,0.166
"148",147,0.7228,0.1138,0.1634
"149",148,0.72,0.1168,0.1632
"150",149,0.7165,0.1182,0.1653
"151",150,0.7176,0.1185,0.1639
"152",151,0.7125,0.1211,0.1664
"153",152,0.7076,0.1225,0.1699
"154",153,0.7024,0.1246,0.173
"155",154,0.6969,0.1284,0.1747
"156",155,0.6933,0.1287,0.178
"157",156,0.683,0.1345,0.1825
"158",157,0.6759,0.1354,0.1887
"159",158,0.6759,0.1378,0.1863
"160",159,0.6731,0.1364,0.1905
"161",160,0.6662,0.1386,0.1952
"162",161,0.6592,0.1407,0.2001
"163",162,0.6606,0.1442,0.1952
"164",163,0.6551,0.1468,0.1981
"165",164,0.6574,0.1505,0.1921
"166",165,0.6575,0.1488,0.1937
"167",166,0.6527,0.1522,0.1951
"168",167,0.6492,0.1542,0.1966
"169",168,0.6427,0.1551,0.2022
"170",169,0.6367,0.1574,0.2059
"171",170,0.6358,0.1613,0.2029
"172",171,0.6275,0.1613,0.2112
"173",172,0.6223,0.1635,0.2142
"174",173,0.616,0.1681,0.2159
"175",174,0.6091,0.1716,0.2193
"176",175,0.6041,0.1705,0.2254
"177",176,0.6004,0.1701,0.2295
"178",177,0.5981,0.1722,0.2297
"179",178,0.5935,0.174,0.2325
"180",179,0.5933,0.1739,0.2328
"181",180,0.591,0.1739,0.2351
"182",181,0.5863,0.173,0.2407
"183",182,0.5793,0.1754,0.2453
"184",183,0.5748,0.1739,0.2513
"185",184,0.569,0.1774,0.2536
"186",185,0.5661,0.1796,0.2543
"187",186,0.5571,0.1828,0.2601
"188",187,0.5528,0.1862,0.261
"189",188,0.5473,0.1812,0.2715
"190",189,0.5419,0.1847,0.2734
"191",190,0.5358,0.189,0.2752
"192",191,0.531,0.1942,0.2748
"193",192,0.5284,0.198,0.2736
"194",193,0.5273,0.2048,0.2679
"195",194,0.52,0.2075,0.2725
"196",195,0.5158,0.2095,0.2747
"197",196,0.5057,0.2136,0.2807
"198",197,0.4963,0.2184,0.2853
"199",198,0.4868,0.2223,0.2909
"200",199,0.4774,0.2297,0.2929
"201",200,0.4718,0.2354,0.2928
