"","Generation","O","Y","B"
"1",0,0.3251,0.3324,0.3425
"2",1,0.315,0.3355,0.3495
"3",2,0.3001,0.3345,0.3654
"4",3,0.2846,0.3416,0.3738
"5",4,0.2609,0.3555,0.3836
"6",5,0.2413,0.3699,0.3888
"7",6,0.2257,0.3833,0.391
"8",7,0.2099,0.3974,0.3927
"9",8,0.198,0.411,0.391
"10",9,0.1787,0.4285,0.3928
"11",10,0.1585,0.458,0.3835
"12",11,0.1502,0.4781,0.3717
"13",12,0.134,0.4968,0.3692
"14",13,0.1205,0.5226,0.3569
"15",14,0.1098,0.549,0.3412
"16",15,0.0943,0.5793,0.3264
"17",16,0.0858,0.6044,0.3098
"18",17,0.0744,0.6259,0.2997
"19",18,0.0669,0.6509,0.2822
"20",19,0.0602,0.6781,0.2617
"21",20,0.057,0.7064,0.2366
"22",21,0.0561,0.7292,0.2147
"23",22,0.0494,0.7542,0.1964
"24",23,0.0468,0.7794,0.1738
"25",24,0.0446,0.8059,0.1495
"26",25,0.0456,0.8199,0.1345
"27",26,0.0454,0.8394,0.1152
"28",27,0.0456,0.8552,0.0992
"29",28,0.0508,0.866,0.0832
"30",29,0.0561,0.8751,0.0688
"31",30,0.0596,0.8856,0.0548
"32",31,0.0628,0.8934,0.0438
"33",32,0.0657,0.8968,0.0375
"34",33,0.0721,0.8957,0.0322
"35",34,0.0814,0.8938,0.0248
"36",35,0.0925,0.8857,0.0218
"37",36,0.0991,0.883,0.0179
"38",37,0.1095,0.8741,0.0164
"39",38,0.1229,0.8624,0.0147
"40",39,0.1319,0.8574,0.0107
"41",40,0.1449,0.8455,0.0096
"42",41,0.1559,0.836,0.0081
"43",42,0.1688,0.8256,0.0056
"44",43,0.1872,0.8081,0.0047
"45",44,0.2042,0.7925,0.0033
"46",45,0.2151,0.7826,0.0023
"47",46,0.229,0.7697,0.0013
"48",47,0.2441,0.7545,0.0014
"49",48,0.261,0.7377,0.0013
"50",49,0.2779,0.7202,0.0019
"51",50,0.2884,0.7089,0.0027
"52",51,0.3124,0.6848,0.0028
"53",52,0.3328,0.6646,0.0026
"54",53,0.3496,0.6484,0.002
"55",54,0.3705,0.6271,0.0024
"56",55,0.3847,0.613,0.0023
"57",56,0.4052,0.593,0.0018
"58",57,0.4237,0.5745,0.0018
"59",58,0.4528,0.5459,0.0013
"60",59,0.477,0.5219,0.0011
"61",60,0.4972,0.5022,6e-04
