"geracao","O","B","Y"
0,0.2489,0.4975,0.2536
1,0.643,0.2845,0.0725
2,0.7668,0.0715,0.1617
3,0.6476,0.0353,0.3171
4,0.4735,0.0583,0.4682
5,0.3104,0.1078,0.5818
6,0.1884,0.1757,0.6359
7,0.1161,0.2524,0.6315
8,0.092,0.3355,0.5725
9,0.1016,0.4057,0.4927
10,0.1351,0.4445,0.4204
11,0.1778,0.4681,0.3541
12,0.2147,0.4872,0.2981
13,0.2424,0.4995,0.2581
14,0.2664,0.5004,0.2332
15,0.2945,0.49,0.2155
16,0.3256,0.4709,0.2035
17,0.3543,0.4436,0.2021
18,0.3751,0.4161,0.2088
19,0.3959,0.3843,0.2198
20,0.4101,0.355,0.2349
21,0.4212,0.328,0.2508
22,0.4243,0.3072,0.2685
23,0.4293,0.289,0.2817
24,0.4261,0.2793,0.2946
25,0.418,0.2803,0.3017
26,0.4112,0.2801,0.3087
27,0.4052,0.2776,0.3172
28,0.3973,0.2739,0.3288
29,0.3824,0.273,0.3446
30,0.3668,0.2771,0.3561
31,0.352,0.2849,0.3631
32,0.3357,0.2983,0.366
33,0.3244,0.3146,0.361
34,0.3103,0.3342,0.3555
35,0.2957,0.3551,0.3492
36,0.2858,0.3735,0.3407
37,0.2838,0.39,0.3262
38,0.2851,0.3999,0.315
39,0.2857,0.4059,0.3084
40,0.2874,0.4033,0.3093
41,0.2883,0.4003,0.3114
42,0.2871,0.4001,0.3128
43,0.2842,0.3996,0.3162
44,0.2842,0.3983,0.3175
45,0.2802,0.4005,0.3193
46,0.2755,0.4035,0.321
47,0.2752,0.4028,0.322
48,0.2754,0.4012,0.3234
49,0.2806,0.3982,0.3212
50,0.2821,0.3934,0.3245
51,0.2841,0.3852,0.3307
52,0.2881,0.378,0.3339
53,0.2875,0.3768,0.3357
54,0.2848,0.3779,0.3373
55,0.2879,0.3775,0.3346
56,0.2925,0.3771,0.3304
57,0.2998,0.3735,0.3267
58,0.3041,0.3712,0.3247
59,0.3086,0.3673,0.3241
60,0.3084,0.3652,0.3264
61,0.3084,0.3649,0.3267
62,0.3074,0.3653,0.3273
63,0.3099,0.3656,0.3245
64,0.314,0.3639,0.3221
65,0.319,0.363,0.318
66,0.3231,0.358,0.3189
67,0.3255,0.3553,0.3192
68,0.3266,0.3514,0.322
69,0.3285,0.3505,0.321
70,0.3299,0.3466,0.3235
71,0.3305,0.3451,0.3244
72,0.3345,0.3399,0.3256
73,0.3354,0.3391,0.3255
74,0.3369,0.3384,0.3247
75,0.3318,0.3408,0.3274
76,0.3308,0.3401,0.3291
77,0.3305,0.3398,0.3297
78,0.3325,0.3433,0.3242
79,0.3322,0.3478,0.32
80,0.3325,0.345,0.3225
81,0.3364,0.3397,0.3239
82,0.3375,0.3389,0.3236
83,0.3342,0.3426,0.3232
84,0.3293,0.3429,0.3278
85,0.3304,0.3418,0.3278
86,0.335,0.341,0.324
87,0.334,0.3446,0.3214
88,0.3332,0.3428,0.324
89,0.3332,0.3388,0.328
90,0.3372,0.3353,0.3275
91,0.3318,0.3403,0.3279
92,0.3274,0.3441,0.3285
93,0.3278,0.3429,0.3293
94,0.334,0.3413,0.3247
95,0.3388,0.3384,0.3228
96,0.338,0.3367,0.3253
97,0.337,0.3311,0.3319
98,0.3326,0.33,0.3374
99,0.3302,0.3329,0.3369
100,0.326,0.3391,0.3349
