"geracao","O","B","Y"
0,0.2471,0.4994,0.2535
1,0.6538,0.2773,0.0689
2,0.7738,0.0652,0.161
3,0.6501,0.0338,0.3161
4,0.4712,0.0538,0.475
5,0.3084,0.0932,0.5984
6,0.1908,0.1473,0.6619
7,0.1267,0.2073,0.666
8,0.1063,0.2719,0.6218
9,0.1147,0.3365,0.5488
10,0.1373,0.3896,0.4731
11,0.1713,0.4232,0.4055
12,0.2124,0.4462,0.3414
13,0.2542,0.4533,0.2925
14,0.2888,0.442,0.2692
15,0.3191,0.4215,0.2594
16,0.3429,0.3956,0.2615
17,0.3582,0.3789,0.2629
18,0.3682,0.3535,0.2783
19,0.3757,0.3252,0.2991
20,0.384,0.2998,0.3162
21,0.3804,0.2916,0.328
22,0.3713,0.2933,0.3354
23,0.3668,0.2932,0.34
24,0.3711,0.2942,0.3347
25,0.3729,0.2964,0.3307
26,0.3658,0.2935,0.3407
27,0.3603,0.2916,0.3481
28,0.3543,0.2918,0.3539
29,0.3485,0.3079,0.3436
30,0.3361,0.327,0.3369
31,0.3254,0.3426,0.332
32,0.324,0.346,0.33
33,0.3245,0.3477,0.3278
34,0.3259,0.349,0.3251
35,0.3214,0.3549,0.3237
36,0.3208,0.353,0.3262
37,0.3217,0.3541,0.3242
38,0.3251,0.3516,0.3233
39,0.3257,0.3522,0.3221
40,0.3288,0.3489,0.3223
41,0.3295,0.3448,0.3257
42,0.3373,0.3401,0.3226
43,0.3372,0.3398,0.323
44,0.3412,0.3367,0.3221
45,0.341,0.3303,0.3287
46,0.3388,0.3302,0.331
47,0.3341,0.3307,0.3352
48,0.3325,0.3311,0.3364
49,0.3356,0.331,0.3334
50,0.3403,0.3301,0.3296
51,0.3448,0.3255,0.3297
52,0.3458,0.3173,0.3369
53,0.3416,0.3071,0.3513
54,0.3327,0.3042,0.3631
55,0.3195,0.3116,0.3689
56,0.3082,0.3255,0.3663
57,0.3078,0.3338,0.3584
58,0.317,0.333,0.35
59,0.3255,0.3216,0.3529
60,0.3339,0.3101,0.356
61,0.3301,0.3051,0.3648
62,0.3194,0.3098,0.3708
63,0.3094,0.3185,0.3721
64,0.3042,0.3344,0.3614
65,0.3079,0.3429,0.3492
66,0.3148,0.3492,0.336
67,0.3285,0.3459,0.3256
68,0.3377,0.3355,0.3268
69,0.3426,0.3226,0.3348
70,0.3374,0.3179,0.3447
71,0.3253,0.3219,0.3528
72,0.3125,0.3312,0.3563
73,0.3097,0.343,0.3473
74,0.3167,0.3521,0.3312
75,0.3286,0.3544,0.317
76,0.3401,0.344,0.3159
77,0.3492,0.3271,0.3237
78,0.3485,0.3154,0.3361
79,0.3348,0.3172,0.348
80,0.3158,0.3276,0.3566
81,0.3099,0.3355,0.3546
82,0.3168,0.342,0.3412
83,0.331,0.3461,0.3229
84,0.3403,0.3408,0.3189
85,0.3473,0.3237,0.329
86,0.3502,0.31,0.3398
87,0.3413,0.3149,0.3438
88,0.3255,0.326,0.3485
89,0.3173,0.3335,0.3492
90,0.3255,0.3379,0.3366
91,0.3352,0.3424,0.3224
92,0.3403,0.3411,0.3186
93,0.3447,0.3329,0.3224
94,0.3493,0.3247,0.326
95,0.3472,0.3268,0.326
96,0.3392,0.3361,0.3247
97,0.333,0.3369,0.3301
98,0.3332,0.3388,0.328
99,0.3387,0.3405,0.3208
100,0.3415,0.341,0.3175
