"geracao","O","B","Y"
0,0.2532,0.4999,0.2469
1,0.6631,0.2602,0.0767
2,0.7723,0.066,0.1617
3,0.6541,0.037,0.3089
4,0.4787,0.0556,0.4657
5,0.3184,0.0935,0.5881
6,0.1994,0.1453,0.6553
7,0.1388,0.2055,0.6557
8,0.1204,0.2646,0.615
9,0.1354,0.3153,0.5493
10,0.1659,0.3527,0.4814
11,0.1968,0.3749,0.4283
12,0.2232,0.3871,0.3897
13,0.2383,0.3955,0.3662
14,0.2487,0.3986,0.3527
15,0.256,0.4009,0.3431
16,0.2627,0.3994,0.3379
17,0.2699,0.3971,0.333
18,0.2822,0.3874,0.3304
19,0.3002,0.3708,0.329
20,0.3136,0.3503,0.3361
21,0.3203,0.3328,0.3469
22,0.3231,0.3121,0.3648
23,0.3229,0.2952,0.3819
24,0.3214,0.2814,0.3972
25,0.317,0.2735,0.4095
26,0.3103,0.2727,0.417
27,0.3056,0.2748,0.4196
28,0.3027,0.2777,0.4196
29,0.3052,0.2807,0.4141
30,0.3101,0.2816,0.4083
31,0.3152,0.284,0.4008
32,0.3212,0.2897,0.3891
33,0.3257,0.2955,0.3788
34,0.328,0.3018,0.3702
35,0.3337,0.3072,0.3591
36,0.3402,0.312,0.3478
37,0.3464,0.3175,0.3361
38,0.3491,0.3226,0.3283
39,0.3518,0.3216,0.3266
40,0.3557,0.3186,0.3257
41,0.3549,0.3202,0.3249
42,0.3483,0.3248,0.3269
43,0.3385,0.3263,0.3352
44,0.3322,0.3269,0.3409
45,0.3303,0.3302,0.3395
46,0.3293,0.334,0.3367
47,0.3265,0.3338,0.3397
48,0.3261,0.3275,0.3464
49,0.3319,0.3214,0.3467
50,0.3328,0.3231,0.3441
51,0.3268,0.3289,0.3443
52,0.3226,0.3313,0.3461
53,0.3245,0.3314,0.3441
54,0.3292,0.3355,0.3353
55,0.3312,0.3418,0.327
56,0.3339,0.3415,0.3246
57,0.3363,0.3343,0.3294
58,0.3382,0.3306,0.3312
59,0.3357,0.3317,0.3326
60,0.3304,0.3332,0.3364
61,0.3281,0.3326,0.3393
62,0.3269,0.3337,0.3394
63,0.3259,0.3395,0.3346
64,0.3254,0.3444,0.3302
65,0.3268,0.3441,0.3291
66,0.3342,0.3417,0.3241
67,0.3434,0.3369,0.3197
68,0.3489,0.3295,0.3216
69,0.35,0.325,0.325
70,0.346,0.3262,0.3278
71,0.3413,0.3311,0.3276
72,0.3366,0.3382,0.3252
73,0.3362,0.3424,0.3214
74,0.34,0.3442,0.3158
75,0.3462,0.3428,0.311
76,0.35,0.3396,0.3104
77,0.3506,0.3352,0.3142
78,0.3466,0.3325,0.3209
79,0.3445,0.3279,0.3276
80,0.3435,0.3265,0.33
81,0.3428,0.3329,0.3243
82,0.3439,0.3347,0.3214
83,0.3458,0.3321,0.3221
84,0.3508,0.3253,0.3239
85,0.3544,0.3196,0.326
86,0.3548,0.3156,0.3296
87,0.3501,0.3129,0.337
88,0.3445,0.3114,0.3441
89,0.3391,0.3138,0.3471
90,0.3329,0.321,0.3461
91,0.3323,0.3259,0.3418
92,0.3348,0.3239,0.3413
93,0.3406,0.3218,0.3376
94,0.3443,0.3185,0.3372
95,0.3407,0.318,0.3413
96,0.3313,0.3207,0.348
97,0.3263,0.3215,0.3522
98,0.3252,0.3253,0.3495
99,0.327,0.3335,0.3395
100,0.3276,0.3371,0.3353
