"geracao","O","B","Y"
0,0.2485,0.4956,0.2559
1,0.6421,0.2806,0.0773
2,0.7681,0.0735,0.1584
3,0.6611,0.0404,0.2985
4,0.4862,0.0607,0.4531
5,0.3138,0.1026,0.5836
6,0.1902,0.1609,0.6489
7,0.132,0.2264,0.6416
8,0.134,0.2881,0.5779
9,0.1691,0.3384,0.4925
10,0.2189,0.3691,0.412
11,0.2794,0.3671,0.3535
12,0.3368,0.3468,0.3164
13,0.3777,0.319,0.3033
14,0.3924,0.3002,0.3074
15,0.3954,0.2858,0.3188
16,0.3849,0.2817,0.3334
17,0.3751,0.2807,0.3442
18,0.3691,0.2793,0.3516
19,0.3646,0.2853,0.3501
20,0.3621,0.2864,0.3515
21,0.3622,0.2805,0.3573
22,0.3686,0.2608,0.3706
23,0.3708,0.2434,0.3858
24,0.3637,0.2317,0.4046
25,0.3475,0.2301,0.4224
26,0.3289,0.2374,0.4337
27,0.317,0.254,0.429
28,0.3116,0.2676,0.4208
29,0.3087,0.2775,0.4138
30,0.3093,0.2841,0.4066
31,0.3065,0.2965,0.397
32,0.3065,0.301,0.3925
33,0.3057,0.307,0.3873
34,0.3061,0.3159,0.378
35,0.3079,0.3272,0.3649
36,0.3086,0.3362,0.3552
37,0.3159,0.34,0.3441
38,0.3257,0.3349,0.3394
39,0.3338,0.3255,0.3407
40,0.3396,0.3173,0.3431
41,0.3315,0.3214,0.3471
42,0.3233,0.3238,0.3529
43,0.3148,0.3226,0.3626
44,0.3189,0.326,0.3551
45,0.3205,0.3316,0.3479
46,0.32,0.3374,0.3426
47,0.3247,0.3288,0.3465
48,0.3341,0.3182,0.3477
49,0.334,0.3186,0.3474
50,0.3262,0.3253,0.3485
51,0.3176,0.3281,0.3543
52,0.3228,0.3308,0.3464
53,0.3308,0.3328,0.3364
54,0.3353,0.3368,0.3279
55,0.341,0.3276,0.3314
56,0.3468,0.3173,0.3359
57,0.3478,0.3121,0.3401
58,0.3372,0.3164,0.3464
59,0.3244,0.3219,0.3537
60,0.3243,0.3271,0.3486
61,0.3248,0.3357,0.3395
62,0.3257,0.3417,0.3326
63,0.3279,0.3375,0.3346
64,0.3304,0.3341,0.3355
65,0.3361,0.3257,0.3382
66,0.3299,0.3268,0.3433
67,0.3248,0.3264,0.3488
68,0.3179,0.3291,0.353
69,0.3181,0.3339,0.348
70,0.3203,0.3407,0.339
71,0.3263,0.3385,0.3352
72,0.3276,0.3385,0.3339
73,0.3361,0.3322,0.3317
74,0.3378,0.3312,0.331
75,0.3376,0.3338,0.3286
76,0.331,0.332,0.337
77,0.3298,0.3336,0.3366
78,0.3288,0.3366,0.3346
79,0.3281,0.3427,0.3292
80,0.3307,0.343,0.3263
81,0.3357,0.3374,0.3269
82,0.3401,0.3343,0.3256
83,0.3418,0.3308,0.3274
84,0.3387,0.3231,0.3382
85,0.3386,0.3176,0.3438
86,0.3396,0.3139,0.3465
87,0.3358,0.3228,0.3414
88,0.332,0.327,0.341
89,0.3313,0.3279,0.3408
90,0.3382,0.324,0.3378
91,0.341,0.3246,0.3344
92,0.338,0.3228,0.3392
93,0.3376,0.3203,0.3421
94,0.3345,0.3195,0.346
95,0.326,0.3273,0.3467
96,0.3196,0.3311,0.3493
97,0.313,0.3385,0.3485
98,0.3196,0.3364,0.344
99,0.3222,0.3386,0.3392
100,0.3285,0.3356,0.3359
