"geracao","O","B","Y"
0,0.2448,0.5057,0.2495
1,0.6565,0.2714,0.0721
2,0.7763,0.0603,0.1634
3,0.6542,0.0282,0.3176
4,0.472,0.0485,0.4795
5,0.3136,0.0875,0.5989
6,0.2047,0.1355,0.6598
7,0.1496,0.1955,0.6549
8,0.137,0.2558,0.6072
9,0.1553,0.3101,0.5346
10,0.1882,0.3483,0.4635
11,0.2288,0.3717,0.3995
12,0.2688,0.3884,0.3428
13,0.3031,0.3891,0.3078
14,0.3298,0.3862,0.284
15,0.3554,0.3762,0.2684
16,0.3753,0.3654,0.2593
17,0.3897,0.3558,0.2545
18,0.4047,0.3377,0.2576
19,0.4122,0.3209,0.2669
20,0.4129,0.3136,0.2735
21,0.4079,0.3112,0.2809
22,0.4034,0.3077,0.2889
23,0.4044,0.297,0.2986
24,0.4127,0.2832,0.3041
25,0.4155,0.2707,0.3138
26,0.415,0.2594,0.3256
27,0.4073,0.2472,0.3455
28,0.3955,0.2425,0.362
29,0.3792,0.2438,0.377
30,0.3594,0.2536,0.387
31,0.3421,0.2663,0.3916
32,0.3274,0.2808,0.3918
33,0.3205,0.2939,0.3856
34,0.3195,0.3047,0.3758
35,0.3146,0.3186,0.3668
36,0.3114,0.3283,0.3603
37,0.3113,0.3328,0.3559
38,0.3105,0.3367,0.3528
39,0.302,0.3453,0.3527
40,0.2916,0.3531,0.3553
41,0.2796,0.3616,0.3588
42,0.2699,0.3775,0.3526
43,0.2658,0.3921,0.3421
44,0.2623,0.4094,0.3283
45,0.2639,0.4162,0.3199
46,0.2692,0.419,0.3118
47,0.2795,0.4158,0.3047
48,0.2853,0.4104,0.3043
49,0.2887,0.4073,0.304
50,0.2931,0.4005,0.3064
51,0.2981,0.396,0.3059
52,0.3054,0.3903,0.3043
53,0.3103,0.388,0.3017
54,0.3197,0.379,0.3013
55,0.3269,0.3673,0.3058
56,0.336,0.3553,0.3087
57,0.3384,0.3435,0.3181
58,0.3359,0.3388,0.3253
59,0.3323,0.3333,0.3344
60,0.3293,0.3339,0.3368
61,0.3302,0.3339,0.3359
62,0.3303,0.3374,0.3323
63,0.3339,0.3368,0.3293
64,0.3339,0.3359,0.3302
65,0.3374,0.3323,0.3303
66,0.3368,0.3293,0.3339
67,0.3359,0.3302,0.3339
68,0.3323,0.3303,0.3374
69,0.3293,0.3339,0.3368
70,0.3302,0.3339,0.3359
71,0.3303,0.3374,0.3323
72,0.3339,0.3368,0.3293
73,0.3339,0.3359,0.3302
74,0.3374,0.3323,0.3303
75,0.3368,0.3293,0.3339
76,0.3359,0.3302,0.3339
77,0.3323,0.3303,0.3374
78,0.3293,0.3339,0.3368
79,0.3302,0.3339,0.3359
80,0.3303,0.3374,0.3323
81,0.3339,0.3368,0.3293
82,0.3339,0.3359,0.3302
83,0.3374,0.3323,0.3303
84,0.3368,0.3293,0.3339
85,0.3359,0.3302,0.3339
86,0.3323,0.3303,0.3374
87,0.3293,0.3339,0.3368
88,0.3302,0.3339,0.3359
89,0.3303,0.3374,0.3323
90,0.3339,0.3368,0.3293
91,0.3339,0.3359,0.3302
92,0.3374,0.3323,0.3303
93,0.3368,0.3293,0.3339
94,0.3359,0.3302,0.3339
95,0.3323,0.3303,0.3374
96,0.3293,0.3339,0.3368
97,0.3302,0.3339,0.3359
98,0.3303,0.3374,0.3323
99,0.3339,0.3368,0.3293
100,0.3339,0.3359,0.3302
