"geracao","O","B","Y"
0,0.2462,0.5058,0.248
1,0.6612,0.2658,0.073
2,0.7861,0.057,0.1569
3,0.6656,0.0274,0.307
4,0.4802,0.0472,0.4726
5,0.3101,0.0831,0.6068
6,0.2015,0.1345,0.664
7,0.1434,0.1948,0.6618
8,0.1263,0.2589,0.6148
9,0.1297,0.3168,0.5535
10,0.1525,0.3638,0.4837
11,0.1811,0.3949,0.424
12,0.2138,0.411,0.3752
13,0.2409,0.4238,0.3353
14,0.2646,0.4367,0.2987
15,0.2796,0.4454,0.275
16,0.2971,0.4413,0.2616
17,0.3162,0.4258,0.258
18,0.3366,0.4012,0.2622
19,0.3504,0.3806,0.269
20,0.3639,0.3545,0.2816
21,0.3739,0.3271,0.299
22,0.3827,0.3006,0.3167
23,0.3846,0.2802,0.3352
24,0.3763,0.2682,0.3555
25,0.3627,0.2634,0.3739
26,0.3478,0.2641,0.3881
27,0.3413,0.2732,0.3855
28,0.3432,0.2789,0.3779
29,0.3461,0.2834,0.3705
30,0.3473,0.279,0.3737
31,0.3428,0.2739,0.3833
32,0.3341,0.2699,0.396
33,0.3126,0.2758,0.4116
34,0.2905,0.2954,0.4141
35,0.2728,0.3211,0.4061
36,0.2713,0.3433,0.3854
37,0.2733,0.3634,0.3633
38,0.2804,0.3754,0.3442
39,0.2856,0.3745,0.3399
40,0.2953,0.3672,0.3375
41,0.2954,0.3639,0.3407
42,0.2829,0.3758,0.3413
43,0.2622,0.3953,0.3425
44,0.251,0.4128,0.3362
45,0.2551,0.4242,0.3207
46,0.2615,0.4302,0.3083
47,0.2688,0.4373,0.2939
48,0.2707,0.4338,0.2955
49,0.2737,0.4272,0.2991
50,0.2812,0.4156,0.3032
51,0.2833,0.4109,0.3058
52,0.2867,0.4059,0.3074
53,0.2919,0.3991,0.309
54,0.3011,0.3881,0.3108
55,0.3105,0.3784,0.3111
56,0.3146,0.3743,0.3111
57,0.3166,0.3656,0.3178
58,0.3162,0.3605,0.3233
59,0.3161,0.3574,0.3265
60,0.3114,0.3602,0.3284
61,0.3118,0.3614,0.3268
62,0.3122,0.3615,0.3263
63,0.32,0.359,0.321
64,0.3258,0.3526,0.3216
65,0.3354,0.3451,0.3195
66,0.3398,0.338,0.3222
67,0.3394,0.3328,0.3278
68,0.3347,0.3259,0.3394
69,0.3275,0.3261,0.3464
70,0.3249,0.3332,0.3419
71,0.322,0.3424,0.3356
72,0.3254,0.3462,0.3284
73,0.3343,0.3386,0.3271
74,0.3447,0.332,0.3233
75,0.3451,0.3282,0.3267
76,0.336,0.3248,0.3392
77,0.3298,0.3212,0.349
78,0.3262,0.3252,0.3486
79,0.3208,0.3397,0.3395
80,0.3165,0.3492,0.3343
81,0.3217,0.349,0.3293
82,0.3307,0.3405,0.3288
83,0.3357,0.3311,0.3332
84,0.3341,0.3267,0.3392
85,0.3251,0.3257,0.3492
86,0.3188,0.3285,0.3527
87,0.3129,0.3366,0.3505
88,0.3143,0.3459,0.3398
89,0.3127,0.3534,0.3339
90,0.3189,0.3535,0.3276
91,0.329,0.3447,0.3263
92,0.3389,0.337,0.3241
93,0.3388,0.3293,0.3319
94,0.3274,0.3309,0.3417
95,0.323,0.3296,0.3474
96,0.3177,0.3395,0.3428
97,0.3164,0.3506,0.333
98,0.3165,0.36,0.3235
99,0.3318,0.3522,0.316
100,0.35,0.3381,0.3119
