"geracao","O","B","Y"
0,0.25,0.5045,0.2455
1,0.6823,0.2428,0.0749
2,0.7692,0.0559,0.1749
3,0.6257,0.032,0.3423
4,0.4353,0.0517,0.513
5,0.2763,0.0886,0.6351
6,0.1618,0.1425,0.6957
7,0.1029,0.2072,0.6899
8,0.0897,0.2706,0.6397
9,0.1047,0.3222,0.5731
10,0.1381,0.3588,0.5031
11,0.1758,0.3827,0.4415
12,0.2098,0.3958,0.3944
13,0.2338,0.4039,0.3623
14,0.2514,0.3941,0.3545
15,0.2655,0.3734,0.3611
16,0.2756,0.3506,0.3738
17,0.2699,0.339,0.3911
18,0.2597,0.3307,0.4096
19,0.2555,0.3263,0.4182
20,0.2564,0.3283,0.4153
21,0.2565,0.3335,0.41
22,0.2625,0.3303,0.4072
23,0.2662,0.3296,0.4042
24,0.2812,0.3254,0.3934
25,0.2941,0.3207,0.3852
26,0.3009,0.3245,0.3746
27,0.312,0.3273,0.3607
28,0.3188,0.3336,0.3476
29,0.3279,0.3392,0.3329
30,0.3389,0.3449,0.3162
31,0.3448,0.3485,0.3067
32,0.3432,0.3425,0.3143
33,0.3397,0.3387,0.3216
34,0.3358,0.3413,0.3229
35,0.3267,0.3531,0.3202
36,0.3194,0.358,0.3226
37,0.3201,0.3546,0.3253
38,0.3293,0.3497,0.321
39,0.3373,0.3462,0.3165
40,0.3382,0.3411,0.3207
41,0.3329,0.3317,0.3354
42,0.33,0.3233,0.3467
43,0.3237,0.3273,0.349
44,0.3194,0.3418,0.3388
45,0.3178,0.3503,0.3319
46,0.3207,0.3548,0.3245
47,0.3322,0.349,0.3188
48,0.3436,0.3426,0.3138
49,0.3444,0.3398,0.3158
50,0.3433,0.3307,0.326
51,0.3388,0.3278,0.3334
52,0.3403,0.3272,0.3325
53,0.3329,0.3344,0.3327
54,0.3338,0.3379,0.3283
55,0.3371,0.3333,0.3296
56,0.3489,0.3244,0.3267
57,0.3572,0.3132,0.3296
58,0.3544,0.3087,0.3369
59,0.3431,0.3022,0.3547
60,0.3395,0.2961,0.3644
61,0.3332,0.2986,0.3682
62,0.3281,0.3082,0.3637
63,0.3261,0.3052,0.3687
64,0.3302,0.3015,0.3683
65,0.3391,0.2927,0.3682
66,0.3375,0.2907,0.3718
67,0.3264,0.2918,0.3818
68,0.3174,0.2884,0.3942
69,0.3173,0.2921,0.3906
70,0.3143,0.3032,0.3825
71,0.3051,0.312,0.3829
72,0.3039,0.3098,0.3863
73,0.3063,0.3083,0.3854
74,0.3066,0.3138,0.3796
75,0.3017,0.3208,0.3775
76,0.2984,0.3246,0.377
77,0.3027,0.3252,0.3721
78,0.3111,0.3292,0.3597
79,0.3144,0.3383,0.3473
80,0.3165,0.336,0.3475
81,0.3197,0.3349,0.3454
82,0.3235,0.3374,0.3391
83,0.3218,0.3428,0.3354
84,0.3216,0.3444,0.334
85,0.3273,0.3427,0.33
86,0.3315,0.3445,0.324
87,0.3325,0.3466,0.3209
88,0.333,0.3413,0.3257
89,0.3352,0.3365,0.3283
90,0.3391,0.332,0.3289
91,0.3364,0.3301,0.3335
92,0.326,0.3337,0.3403
93,0.3253,0.3374,0.3373
94,0.3277,0.3411,0.3312
95,0.3316,0.3413,0.3271
96,0.3307,0.3375,0.3318
97,0.3349,0.3291,0.336
98,0.3331,0.3251,0.3418
99,0.3272,0.3292,0.3436
100,0.3212,0.3386,0.3402
