"geracao","O","B","Y"
0,0.2528,0.4966,0.2506
1,0.6407,0.2649,0.0944
2,0.7281,0.0742,0.1977
3,0.5859,0.0419,0.3722
4,0.3916,0.0675,0.5409
5,0.2345,0.1246,0.6409
6,0.1375,0.2016,0.6609
7,0.0961,0.2877,0.6162
8,0.1043,0.3648,0.5309
9,0.1438,0.4175,0.4387
10,0.1912,0.4404,0.3684
11,0.2442,0.438,0.3178
12,0.2924,0.4167,0.2909
13,0.3287,0.3937,0.2776
14,0.35,0.3731,0.2769
15,0.3556,0.3647,0.2797
16,0.3574,0.3611,0.2815
17,0.3593,0.3582,0.2825
18,0.3619,0.3509,0.2872
19,0.3649,0.3473,0.2878
20,0.3689,0.3459,0.2852
21,0.3718,0.3485,0.2797
22,0.3752,0.3493,0.2755
23,0.3859,0.3395,0.2746
24,0.3999,0.3221,0.278
25,0.4021,0.3056,0.2923
26,0.394,0.2984,0.3076
27,0.3778,0.2965,0.3257
28,0.3597,0.3059,0.3344
29,0.3488,0.3143,0.3369
30,0.3443,0.3275,0.3282
31,0.3446,0.3365,0.3189
32,0.3432,0.3404,0.3164
33,0.3413,0.339,0.3197
34,0.3376,0.3419,0.3205
35,0.3344,0.3504,0.3152
36,0.3271,0.3619,0.311
37,0.3262,0.3695,0.3043
38,0.329,0.3713,0.2997
39,0.3377,0.3734,0.2889
40,0.3432,0.3694,0.2874
41,0.3436,0.3648,0.2916
42,0.3429,0.3546,0.3025
43,0.3326,0.3531,0.3143
44,0.3188,0.3589,0.3223
45,0.3011,0.3704,0.3285
46,0.2976,0.3777,0.3247
47,0.3048,0.3818,0.3134
48,0.3195,0.3803,0.3002
49,0.3338,0.3698,0.2964
50,0.3451,0.3568,0.2981
51,0.3561,0.3379,0.306
52,0.3555,0.3285,0.316
53,0.3508,0.3254,0.3238
54,0.3401,0.3259,0.334
55,0.3371,0.3287,0.3342
56,0.3377,0.3325,0.3298
57,0.3367,0.3372,0.3261
58,0.336,0.3365,0.3275
59,0.3358,0.3322,0.332
60,0.3379,0.3264,0.3357
61,0.3367,0.3284,0.3349
62,0.3299,0.333,0.3371
63,0.3223,0.3364,0.3413
64,0.3239,0.3357,0.3404
65,0.325,0.3392,0.3358
66,0.3234,0.3453,0.3313
67,0.3199,0.3475,0.3326
68,0.3221,0.3487,0.3292
69,0.3277,0.3463,0.326
70,0.3282,0.3482,0.3236
71,0.3269,0.3446,0.3285
72,0.3222,0.3429,0.3349
73,0.3183,0.3474,0.3343
74,0.3134,0.3549,0.3317
75,0.3146,0.3625,0.3229
76,0.3232,0.3625,0.3143
77,0.3328,0.3604,0.3068
78,0.3425,0.3486,0.3089
79,0.3468,0.3396,0.3136
80,0.3469,0.3315,0.3216
81,0.3435,0.3306,0.3259
82,0.3375,0.3349,0.3276
83,0.3322,0.3405,0.3273
84,0.3397,0.3446,0.3157
85,0.3472,0.3442,0.3086
86,0.3544,0.3372,0.3084
87,0.3607,0.3208,0.3185
88,0.359,0.3135,0.3275
89,0.3528,0.3119,0.3353
90,0.341,0.3186,0.3404
91,0.3324,0.3273,0.3403
92,0.3291,0.3328,0.3381
93,0.3351,0.3374,0.3275
94,0.3436,0.3362,0.3202
95,0.3471,0.3294,0.3235
96,0.3493,0.3191,0.3316
97,0.3446,0.3154,0.34
98,0.3393,0.3189,0.3418
99,0.3292,0.3281,0.3427
100,0.3265,0.3318,0.3417
