"geracao","O","B","Y"
0,0.2524,0.5004,0.2472
1,0.6593,0.2656,0.0751
2,0.7546,0.0667,0.1787
3,0.6118,0.0364,0.3518
4,0.414,0.0556,0.5304
5,0.2432,0.0972,0.6596
6,0.1414,0.1545,0.7041
7,0.1004,0.223,0.6766
8,0.0985,0.2874,0.6141
9,0.1236,0.3364,0.54
10,0.1634,0.3724,0.4642
11,0.2015,0.4035,0.395
12,0.2287,0.4295,0.3418
13,0.2482,0.446,0.3058
14,0.2675,0.4534,0.2791
15,0.2833,0.4592,0.2575
16,0.2946,0.4623,0.2431
17,0.3041,0.4586,0.2373
18,0.314,0.446,0.24
19,0.3256,0.4286,0.2458
20,0.3348,0.4109,0.2543
21,0.3414,0.3951,0.2635
22,0.3435,0.3872,0.2693
23,0.3451,0.3886,0.2663
24,0.3416,0.3985,0.2599
25,0.3389,0.4041,0.257
26,0.3308,0.4102,0.259
27,0.3295,0.4146,0.2559
28,0.3282,0.4175,0.2543
29,0.3288,0.42,0.2512
30,0.3292,0.4231,0.2477
31,0.322,0.43,0.248
32,0.3084,0.4423,0.2493
33,0.2984,0.4545,0.2471
34,0.2887,0.4633,0.248
35,0.2869,0.4686,0.2445
36,0.2897,0.4675,0.2428
37,0.295,0.4639,0.2411
38,0.2973,0.4545,0.2482
39,0.2964,0.4495,0.2541
40,0.2926,0.4455,0.2619
41,0.2945,0.4451,0.2604
42,0.3013,0.4398,0.2589
43,0.3042,0.4381,0.2577
44,0.3062,0.4305,0.2633
45,0.3142,0.4208,0.265
46,0.3118,0.4192,0.269
47,0.3018,0.4181,0.2801
48,0.2976,0.4161,0.2863
49,0.2994,0.4132,0.2874
50,0.3019,0.4124,0.2857
51,0.3036,0.4086,0.2878
52,0.308,0.3991,0.2929
53,0.322,0.3781,0.2999
54,0.3227,0.3709,0.3064
55,0.3129,0.3687,0.3184
56,0.3027,0.3695,0.3278
57,0.3061,0.3718,0.3221
58,0.3168,0.3756,0.3076
59,0.3252,0.3792,0.2956
60,0.3337,0.3713,0.295
61,0.3461,0.3487,0.3052
62,0.351,0.3315,0.3175
63,0.3368,0.3336,0.3296
64,0.3203,0.3425,0.3372
65,0.3076,0.3511,0.3413
66,0.3183,0.3557,0.326
67,0.3303,0.3564,0.3133
68,0.3365,0.3478,0.3157
69,0.3414,0.3282,0.3304
70,0.3382,0.3197,0.3421
71,0.3278,0.3243,0.3479
72,0.3139,0.3405,0.3456
73,0.3131,0.3523,0.3346
74,0.3166,0.3584,0.325
75,0.3266,0.3616,0.3118
76,0.332,0.3592,0.3088
77,0.3297,0.3592,0.3111
78,0.3224,0.3556,0.322
79,0.3082,0.3648,0.327
80,0.3018,0.3759,0.3223
81,0.2902,0.3898,0.32
82,0.2868,0.3984,0.3148
83,0.2924,0.404,0.3036
84,0.2931,0.4058,0.3011
85,0.2964,0.4092,0.2944
86,0.2978,0.4018,0.3004
87,0.294,0.4071,0.2989
88,0.2913,0.4044,0.3043
89,0.2878,0.411,0.3012
90,0.284,0.418,0.298
91,0.2784,0.4285,0.2931
92,0.2828,0.427,0.2902
93,0.2885,0.425,0.2865
94,0.2996,0.4219,0.2785
95,0.3054,0.4144,0.2802
96,0.3104,0.4039,0.2857
97,0.3175,0.3855,0.297
98,0.318,0.3811,0.3009
99,0.3137,0.38,0.3063
100,0.3019,0.3768,0.3213
