"geracao","O","B","Y"
0,0.2533,0.4992,0.2475
1,0.666,0.2573,0.0767
2,0.7677,0.0581,0.1742
3,0.6261,0.0308,0.3431
4,0.4448,0.0529,0.5023
5,0.2878,0.0949,0.6173
6,0.1689,0.1556,0.6755
7,0.1112,0.2254,0.6634
8,0.094,0.2934,0.6126
9,0.1051,0.3604,0.5345
10,0.1373,0.4059,0.4568
11,0.172,0.4374,0.3906
12,0.2049,0.4551,0.34
13,0.2309,0.4652,0.3039
14,0.2497,0.4685,0.2818
15,0.2708,0.4595,0.2697
16,0.3007,0.4459,0.2534
17,0.3303,0.4294,0.2403
18,0.3585,0.4031,0.2384
19,0.3778,0.3719,0.2503
20,0.3846,0.3546,0.2608
21,0.3792,0.3412,0.2796
22,0.3655,0.3369,0.2976
23,0.3572,0.3356,0.3072
24,0.3471,0.3457,0.3072
25,0.335,0.3591,0.3059
26,0.3227,0.3647,0.3126
27,0.3166,0.3667,0.3167
28,0.3131,0.3699,0.317
29,0.3061,0.3774,0.3165
30,0.2987,0.3876,0.3137
31,0.2944,0.396,0.3096
32,0.2908,0.4077,0.3015
33,0.3029,0.415,0.2821
34,0.3193,0.4112,0.2695
35,0.3366,0.3984,0.265
36,0.3451,0.3835,0.2714
37,0.3468,0.373,0.2802
38,0.3441,0.37,0.2859
39,0.3445,0.3677,0.2878
40,0.3471,0.359,0.2939
41,0.358,0.3495,0.2925
42,0.3658,0.3376,0.2966
43,0.3761,0.321,0.3029
44,0.3819,0.3038,0.3143
45,0.3777,0.2938,0.3285
46,0.364,0.2928,0.3432
47,0.3519,0.296,0.3521
48,0.3439,0.3027,0.3534
49,0.3352,0.3127,0.3521
50,0.3321,0.3143,0.3536
51,0.3295,0.3113,0.3592
52,0.3248,0.3109,0.3643
53,0.3212,0.3094,0.3694
54,0.3122,0.3132,0.3746
55,0.3095,0.3166,0.3739
56,0.3082,0.3195,0.3723
57,0.3099,0.3246,0.3655
58,0.3096,0.3248,0.3656
59,0.3124,0.319,0.3686
60,0.3114,0.3165,0.3721
61,0.3088,0.3127,0.3785
62,0.3048,0.3104,0.3848
63,0.3047,0.3099,0.3854
64,0.3017,0.3119,0.3864
65,0.3012,0.3165,0.3823
66,0.3016,0.3165,0.3819
67,0.3022,0.3185,0.3793
68,0.3042,0.3176,0.3782
69,0.3051,0.3184,0.3765
70,0.3048,0.322,0.3732
71,0.3057,0.3256,0.3687
72,0.3067,0.3263,0.367
73,0.3084,0.3268,0.3648
74,0.3109,0.3247,0.3644
75,0.3132,0.3249,0.3619
76,0.3122,0.3278,0.36
77,0.3102,0.3292,0.3606
78,0.3099,0.3298,0.3603
79,0.3123,0.3322,0.3555
80,0.3127,0.3347,0.3526
81,0.3138,0.3365,0.3497
82,0.315,0.3347,0.3503
83,0.3174,0.3316,0.351
84,0.318,0.3302,0.3518
85,0.3147,0.3336,0.3517
86,0.3128,0.3372,0.35
87,0.3154,0.339,0.3456
88,0.3194,0.3395,0.3411
89,0.3227,0.3368,0.3405
90,0.3244,0.3314,0.3442
91,0.3275,0.3244,0.3481
92,0.3295,0.3206,0.3499
93,0.3261,0.3213,0.3526
94,0.3185,0.323,0.3585
95,0.319,0.3238,0.3572
96,0.3199,0.3267,0.3534
97,0.3235,0.3318,0.3447
98,0.3263,0.3274,0.3463
99,0.3313,0.3197,0.349
100,0.3325,0.3141,0.3534
