"geracao","O","B","Y"
0,0.2485,0.5003,0.2512
1,0.6595,0.2677,0.0728
2,0.777,0.0617,0.1613
3,0.65,0.0298,0.3202
4,0.4637,0.0463,0.49
5,0.3057,0.0817,0.6126
6,0.1932,0.1304,0.6764
7,0.1307,0.187,0.6823
8,0.1161,0.245,0.6389
9,0.1321,0.2918,0.5761
10,0.1638,0.3219,0.5143
11,0.2051,0.3384,0.4565
12,0.2384,0.3501,0.4115
13,0.2658,0.3639,0.3703
14,0.2828,0.3822,0.335
15,0.295,0.3964,0.3086
16,0.3101,0.3958,0.2941
17,0.3265,0.3951,0.2784
18,0.3428,0.3866,0.2706
19,0.3588,0.3732,0.268
20,0.3686,0.3625,0.2689
21,0.3622,0.3573,0.2805
22,0.3554,0.3489,0.2957
23,0.3464,0.3466,0.307
24,0.341,0.3486,0.3104
25,0.3377,0.3506,0.3117
26,0.3357,0.3469,0.3174
27,0.3321,0.3387,0.3292
28,0.3287,0.3345,0.3368
29,0.3238,0.3357,0.3405
30,0.316,0.3455,0.3385
31,0.3126,0.3539,0.3335
32,0.3122,0.3579,0.3299
33,0.3078,0.3667,0.3255
34,0.3029,0.3673,0.3298
35,0.302,0.3684,0.3296
36,0.2961,0.375,0.3289
37,0.2908,0.3851,0.3241
38,0.2903,0.3921,0.3176
39,0.2969,0.3965,0.3066
40,0.3067,0.3907,0.3026
41,0.3124,0.3837,0.3039
42,0.3181,0.3673,0.3146
43,0.3289,0.3498,0.3213
44,0.3303,0.3453,0.3244
45,0.3209,0.3454,0.3337
46,0.3111,0.347,0.3419
47,0.3258,0.3453,0.3289
48,0.3379,0.348,0.3141
49,0.3455,0.3547,0.2998
50,0.3562,0.3377,0.3061
51,0.365,0.324,0.311
52,0.3731,0.3053,0.3216
53,0.3586,0.3124,0.329
54,0.3439,0.3153,0.3408
55,0.3218,0.3263,0.3519
56,0.3238,0.336,0.3402
57,0.3205,0.3515,0.328
58,0.3262,0.3659,0.3079
59,0.329,0.3576,0.3134
60,0.3338,0.3453,0.3209
61,0.3366,0.3297,0.3337
62,0.3105,0.3476,0.3419
63,0.2855,0.3635,0.351
64,0.2724,0.3842,0.3434
65,0.275,0.402,0.323
66,0.2776,0.4218,0.3006
67,0.287,0.4194,0.2936
68,0.2916,0.4105,0.2979
69,0.2968,0.4005,0.3027
70,0.2849,0.4027,0.3124
71,0.2698,0.4147,0.3155
72,0.2615,0.427,0.3115
73,0.2578,0.4444,0.2978
74,0.2639,0.449,0.2871
75,0.2688,0.4529,0.2783
76,0.2794,0.4461,0.2745
77,0.2784,0.4409,0.2807
78,0.2789,0.4351,0.286
79,0.28,0.4319,0.2881
80,0.2832,0.4328,0.284
81,0.2969,0.4231,0.28
82,0.3061,0.4122,0.2817
83,0.3201,0.3944,0.2855
84,0.3234,0.3777,0.2989
85,0.3245,0.3672,0.3083
86,0.3219,0.3552,0.3229
87,0.3194,0.3542,0.3264
88,0.3193,0.3509,0.3298
89,0.3173,0.3506,0.3321
90,0.3268,0.3414,0.3318
91,0.3276,0.3373,0.3351
92,0.3291,0.335,0.3359
93,0.3233,0.332,0.3447
94,0.3168,0.3353,0.3479
95,0.3133,0.3361,0.3506
96,0.3109,0.3443,0.3448
97,0.3128,0.3465,0.3407
98,0.3178,0.3506,0.3316
99,0.3251,0.3467,0.3282
100,0.3269,0.3435,0.3296
