"geracao","O","B","Y"
0,0.2487,0.5012,0.2501
1,0.6617,0.2602,0.0781
2,0.7591,0.069,0.1719
3,0.64,0.0374,0.3226
4,0.473,0.0553,0.4717
5,0.3211,0.095,0.5839
6,0.1995,0.1508,0.6497
7,0.1279,0.2197,0.6524
8,0.111,0.2909,0.5981
9,0.1253,0.3528,0.5219
10,0.1577,0.3963,0.446
11,0.1921,0.4251,0.3828
12,0.225,0.4383,0.3367
13,0.2529,0.4329,0.3142
14,0.277,0.4234,0.2996
15,0.2996,0.4114,0.289
16,0.3213,0.3942,0.2845
17,0.3447,0.3768,0.2785
18,0.3605,0.3595,0.28
19,0.3693,0.3419,0.2888
20,0.3725,0.3247,0.3028
21,0.3696,0.3178,0.3126
22,0.3614,0.3114,0.3272
23,0.3481,0.314,0.3379
24,0.3415,0.321,0.3375
25,0.3373,0.331,0.3317
26,0.3372,0.332,0.3308
27,0.343,0.3265,0.3305
28,0.3508,0.3217,0.3275
29,0.3485,0.3234,0.3281
30,0.3358,0.3269,0.3373
31,0.3235,0.3297,0.3468
32,0.3262,0.3354,0.3384
33,0.3395,0.3428,0.3177
34,0.3563,0.3436,0.3001
35,0.3781,0.3295,0.2924
36,0.3995,0.3062,0.2943
37,0.4162,0.284,0.2998
38,0.4156,0.2734,0.311
39,0.4022,0.2725,0.3253
40,0.3826,0.2777,0.3397
41,0.3763,0.285,0.3387
42,0.3749,0.2949,0.3302
43,0.38,0.3039,0.3161
44,0.3893,0.3017,0.309
45,0.3985,0.2901,0.3114
46,0.4064,0.2781,0.3155
47,0.4033,0.2736,0.3231
48,0.3957,0.277,0.3273
49,0.3859,0.2844,0.3297
50,0.3783,0.2908,0.3309
51,0.3778,0.2955,0.3267
52,0.3766,0.2994,0.324
53,0.3704,0.3096,0.32
54,0.3659,0.3079,0.3262
55,0.3639,0.3036,0.3325
56,0.3575,0.3073,0.3352
57,0.3483,0.3141,0.3376
58,0.3378,0.3184,0.3438
59,0.3353,0.3217,0.343
60,0.3368,0.3249,0.3383
61,0.3391,0.3289,0.332
62,0.3372,0.3252,0.3376
63,0.3375,0.3202,0.3423
64,0.3443,0.3135,0.3422
65,0.3451,0.3179,0.337
66,0.3399,0.3243,0.3358
67,0.3358,0.322,0.3422
68,0.342,0.3154,0.3426
69,0.3439,0.3177,0.3384
70,0.3366,0.3272,0.3362
71,0.3305,0.3242,0.3453
72,0.3326,0.3182,0.3492
73,0.3338,0.3225,0.3437
74,0.3315,0.3305,0.338
75,0.3267,0.3323,0.341
76,0.3347,0.3242,0.3411
77,0.3445,0.3149,0.3406
78,0.3465,0.3159,0.3376
79,0.3384,0.316,0.3456
80,0.3342,0.3129,0.3529
81,0.3363,0.3107,0.353
82,0.3365,0.3185,0.345
83,0.3348,0.3243,0.3409
84,0.3329,0.324,0.3431
85,0.3385,0.3182,0.3433
86,0.3401,0.3168,0.3431
87,0.3361,0.322,0.3419
88,0.3286,0.3219,0.3495
89,0.3272,0.3223,0.3505
90,0.3273,0.3274,0.3453
91,0.3282,0.3319,0.3399
92,0.3288,0.3329,0.3383
93,0.3368,0.3271,0.3361
94,0.3436,0.3192,0.3372
95,0.3448,0.3166,0.3386
96,0.3411,0.3133,0.3456
97,0.3363,0.316,0.3477
98,0.3374,0.3148,0.3478
99,0.3389,0.318,0.3431
100,0.3437,0.3179,0.3384
