"geracao","O","B","Y"
0,0.2458,0.506,0.2482
1,0.675,0.2636,0.0614
2,0.7803,0.0589,0.1608
3,0.6531,0.0306,0.3163
4,0.4723,0.0464,0.4813
5,0.3063,0.0763,0.6174
6,0.1934,0.117,0.6896
7,0.1327,0.1615,0.7058
8,0.1116,0.209,0.6794
9,0.1144,0.2537,0.6319
10,0.1323,0.2928,0.5749
11,0.1581,0.3256,0.5163
12,0.191,0.3551,0.4539
13,0.2279,0.3745,0.3976
14,0.2618,0.3833,0.3549
15,0.2912,0.3882,0.3206
16,0.3191,0.3875,0.2934
17,0.3506,0.3793,0.2701
18,0.3796,0.37,0.2504
19,0.4058,0.3603,0.2339
20,0.4265,0.3423,0.2312
21,0.4392,0.3278,0.233
22,0.451,0.3102,0.2388
23,0.4521,0.3003,0.2476
24,0.4513,0.2856,0.2631
25,0.4477,0.2755,0.2768
26,0.4399,0.2644,0.2957
27,0.4277,0.2578,0.3145
28,0.4173,0.2543,0.3284
29,0.4059,0.2592,0.3349
30,0.3953,0.2691,0.3356
31,0.3866,0.2774,0.336
32,0.3805,0.283,0.3365
33,0.3811,0.2816,0.3373
34,0.3876,0.2814,0.331
35,0.3866,0.2857,0.3277
36,0.3761,0.2909,0.333
37,0.3629,0.2919,0.3452
38,0.3511,0.296,0.3529
39,0.3422,0.3019,0.3559
40,0.3334,0.3148,0.3518
41,0.3317,0.3219,0.3464
42,0.3366,0.3236,0.3398
43,0.336,0.3225,0.3415
44,0.3288,0.3253,0.3459
45,0.3208,0.3272,0.352
46,0.3164,0.3288,0.3548
47,0.3185,0.331,0.3505
48,0.3215,0.3378,0.3407
49,0.3193,0.3438,0.3369
50,0.3253,0.3385,0.3362
51,0.3281,0.33,0.3419
52,0.3311,0.3213,0.3476
53,0.3274,0.3137,0.3589
54,0.318,0.3079,0.3741
55,0.3158,0.3044,0.3798
56,0.3125,0.3107,0.3768
57,0.3068,0.3171,0.3761
58,0.3067,0.3132,0.3801
59,0.3127,0.3022,0.3851
60,0.3225,0.2922,0.3853
61,0.3186,0.2889,0.3925
62,0.3085,0.2815,0.41
63,0.3022,0.2754,0.4224
64,0.2985,0.277,0.4245
65,0.2972,0.2848,0.418
66,0.2942,0.2887,0.4171
67,0.2955,0.2817,0.4228
68,0.3002,0.2733,0.4265
69,0.3042,0.2655,0.4303
70,0.2927,0.2743,0.433
71,0.2863,0.2807,0.433
72,0.2868,0.2865,0.4267
73,0.2957,0.2942,0.4101
74,0.3006,0.3078,0.3916
75,0.3096,0.3156,0.3748
76,0.3188,0.3079,0.3733
77,0.3264,0.3006,0.373
78,0.3222,0.3073,0.3705
79,0.3174,0.3158,0.3668
80,0.3089,0.3253,0.3658
81,0.3146,0.3342,0.3512
82,0.3221,0.3413,0.3366
83,0.3334,0.3429,0.3237
84,0.3409,0.3319,0.3272
85,0.3437,0.3226,0.3337
86,0.3433,0.3164,0.3403
87,0.3363,0.3195,0.3442
88,0.3267,0.3299,0.3434
89,0.3265,0.3361,0.3374
90,0.3278,0.3425,0.3297
91,0.3348,0.3458,0.3194
92,0.3395,0.3386,0.3219
93,0.3431,0.3328,0.3241
94,0.346,0.3257,0.3283
95,0.3412,0.3256,0.3332
96,0.3317,0.3283,0.34
97,0.3216,0.3354,0.343
98,0.3224,0.3422,0.3354
99,0.3302,0.3459,0.3239
100,0.3389,0.3389,0.3222
