"geracao","O","B","Y"
0,0.2535,0.495,0.2515
1,0.6434,0.28,0.0766
2,0.7526,0.0641,0.1833
3,0.6185,0.0292,0.3523
4,0.4242,0.0469,0.5289
5,0.2573,0.084,0.6587
6,0.1504,0.1341,0.7155
7,0.099,0.1886,0.7124
8,0.0913,0.2403,0.6684
9,0.1021,0.2848,0.6131
10,0.1265,0.3201,0.5534
11,0.1558,0.3471,0.4971
12,0.1844,0.3687,0.4469
13,0.2074,0.385,0.4076
14,0.2268,0.3886,0.3846
15,0.2461,0.3812,0.3727
16,0.2576,0.3781,0.3643
17,0.2625,0.3775,0.36
18,0.2649,0.3776,0.3575
19,0.2686,0.3744,0.357
20,0.275,0.3681,0.3569
21,0.2876,0.3598,0.3526
22,0.2959,0.346,0.3581
23,0.3036,0.3318,0.3646
24,0.313,0.3114,0.3756
25,0.3143,0.3012,0.3845
26,0.3068,0.3035,0.3897
27,0.2876,0.3158,0.3966
28,0.2705,0.3277,0.4018
29,0.2519,0.3438,0.4043
30,0.242,0.3602,0.3978
31,0.2365,0.3728,0.3907
32,0.2359,0.3872,0.3769
33,0.2386,0.3952,0.3662
34,0.2416,0.4068,0.3516
35,0.2478,0.4154,0.3368
36,0.2532,0.4268,0.32
37,0.2661,0.4348,0.2991
38,0.278,0.436,0.286
39,0.2933,0.4333,0.2734
40,0.305,0.4228,0.2722
41,0.3155,0.4064,0.2781
42,0.3262,0.3876,0.2862
43,0.3305,0.3751,0.2944
44,0.324,0.3686,0.3074
45,0.3145,0.3677,0.3178
46,0.3126,0.3663,0.3211
47,0.3173,0.3695,0.3132
48,0.3266,0.3649,0.3085
49,0.3321,0.3606,0.3073
50,0.3452,0.3446,0.3102
51,0.3509,0.3272,0.3219
52,0.3446,0.3213,0.3341
53,0.3315,0.3241,0.3444
54,0.3235,0.3314,0.3451
55,0.32,0.3382,0.3418
56,0.3235,0.3428,0.3337
57,0.3292,0.3448,0.326
58,0.3351,0.3394,0.3255
59,0.3376,0.3323,0.3301
60,0.3392,0.3268,0.334
61,0.3346,0.3257,0.3397
62,0.3293,0.3255,0.3452
63,0.3266,0.3288,0.3446
64,0.3253,0.3322,0.3425
65,0.3252,0.3364,0.3384
66,0.3304,0.3353,0.3343
67,0.3315,0.333,0.3355
68,0.3335,0.331,0.3355
69,0.33,0.3286,0.3414
70,0.3286,0.3297,0.3417
71,0.3289,0.329,0.3421
72,0.3264,0.3384,0.3352
73,0.328,0.3407,0.3313
74,0.329,0.3403,0.3307
75,0.3378,0.3364,0.3258
76,0.3424,0.3321,0.3255
77,0.3421,0.327,0.3309
78,0.3362,0.3257,0.3381
79,0.3345,0.3258,0.3397
80,0.3341,0.3296,0.3363
81,0.3345,0.3349,0.3306
82,0.3353,0.3357,0.329
83,0.3391,0.3324,0.3285
84,0.3472,0.3278,0.325
85,0.3465,0.324,0.3295
86,0.3438,0.3204,0.3358
87,0.3383,0.3153,0.3464
88,0.3317,0.3225,0.3458
89,0.3279,0.3282,0.3439
90,0.3225,0.3373,0.3402
91,0.3309,0.3345,0.3346
92,0.3345,0.3324,0.3331
93,0.3407,0.3296,0.3297
94,0.3379,0.3271,0.335
95,0.3388,0.3225,0.3387
96,0.3335,0.3217,0.3448
97,0.3226,0.3331,0.3443
98,0.3165,0.342,0.3415
99,0.3206,0.3476,0.3318
100,0.3323,0.3448,0.3229
