"geracao","O","B","Y"
0,0.2553,0.5008,0.2439
1,0.6773,0.2453,0.0774
2,0.764,0.0588,0.1772
3,0.628,0.0374,0.3346
4,0.4431,0.0706,0.4863
5,0.2841,0.1253,0.5906
6,0.1708,0.1951,0.6341
7,0.1087,0.2753,0.616
8,0.1006,0.3564,0.543
9,0.1241,0.4236,0.4523
10,0.1642,0.4583,0.3775
11,0.2134,0.4717,0.3149
12,0.2613,0.4676,0.2711
13,0.2988,0.4557,0.2455
14,0.3269,0.4432,0.2299
15,0.3541,0.4269,0.219
16,0.3772,0.4124,0.2104
17,0.3956,0.393,0.2114
18,0.4065,0.3708,0.2227
19,0.4205,0.3425,0.237
20,0.4254,0.3175,0.2571
21,0.4247,0.2978,0.2775
22,0.4158,0.2854,0.2988
23,0.4002,0.2845,0.3153
24,0.382,0.2887,0.3293
25,0.3543,0.305,0.3407
26,0.3336,0.3195,0.3469
27,0.3122,0.332,0.3558
28,0.3042,0.3483,0.3475
29,0.2925,0.3604,0.3471
30,0.2792,0.3742,0.3466
31,0.2738,0.3802,0.346
32,0.2739,0.3873,0.3388
33,0.2769,0.3946,0.3285
34,0.2859,0.3916,0.3225
35,0.2986,0.3871,0.3143
36,0.3058,0.3837,0.3105
37,0.3048,0.382,0.3132
38,0.3041,0.3765,0.3194
39,0.3019,0.3745,0.3236
40,0.305,0.3725,0.3225
41,0.3044,0.3702,0.3254
42,0.3042,0.3639,0.3319
43,0.3056,0.358,0.3364
44,0.3124,0.3526,0.335
45,0.3181,0.3506,0.3313
46,0.3216,0.3495,0.3289
47,0.3294,0.3448,0.3258
48,0.3326,0.3414,0.326
49,0.3409,0.3323,0.3268
50,0.3466,0.3279,0.3255
51,0.3538,0.3283,0.3179
52,0.3528,0.3297,0.3175
53,0.3591,0.3279,0.313
54,0.3684,0.3205,0.3111
55,0.3781,0.3171,0.3048
56,0.3835,0.3117,0.3048
57,0.3826,0.3094,0.308
58,0.3824,0.3028,0.3148
59,0.3782,0.3015,0.3203
60,0.3729,0.3034,0.3237
61,0.3657,0.3058,0.3285
62,0.3579,0.3092,0.3329
63,0.3565,0.3123,0.3312
64,0.3537,0.3167,0.3296
65,0.3503,0.3217,0.328
66,0.3483,0.3201,0.3316
67,0.3479,0.316,0.3361
68,0.3426,0.3173,0.3401
69,0.3395,0.3229,0.3376
70,0.332,0.3281,0.3399
71,0.3303,0.3333,0.3364
72,0.3388,0.329,0.3322
73,0.3447,0.3289,0.3264
74,0.3463,0.3215,0.3322
75,0.3433,0.3127,0.344
76,0.3373,0.3094,0.3533
77,0.325,0.32,0.355
78,0.3179,0.3307,0.3514
79,0.3139,0.3404,0.3457
80,0.3234,0.3406,0.336
81,0.3339,0.337,0.3291
82,0.3409,0.3328,0.3263
83,0.3398,0.3266,0.3336
84,0.3361,0.3212,0.3427
85,0.3307,0.3209,0.3484
86,0.3231,0.3294,0.3475
87,0.3198,0.3419,0.3383
88,0.3207,0.3509,0.3284
89,0.3301,0.351,0.3189
90,0.345,0.3427,0.3123
91,0.3558,0.3316,0.3126
92,0.3567,0.3197,0.3236
93,0.3493,0.3114,0.3393
94,0.3371,0.31,0.3529
95,0.3226,0.3183,0.3591
96,0.3157,0.3296,0.3547
97,0.3147,0.3376,0.3477
98,0.3238,0.335,0.3412
99,0.3362,0.3231,0.3407
100,0.3452,0.3123,0.3425
