"geracao","O","B","Y"
0,0.2489,0.5067,0.2444
1,0.6745,0.2593,0.0662
2,0.7909,0.0565,0.1526
3,0.6662,0.0265,0.3073
4,0.4815,0.0535,0.465
5,0.3206,0.0989,0.5805
6,0.2011,0.164,0.6349
7,0.1393,0.2374,0.6233
8,0.1184,0.3116,0.57
9,0.124,0.3783,0.4977
10,0.1436,0.4315,0.4249
11,0.17,0.4745,0.3555
12,0.1955,0.4998,0.3047
13,0.2178,0.5121,0.2701
14,0.2422,0.5161,0.2417
15,0.2693,0.5174,0.2133
16,0.2908,0.5162,0.193
17,0.3067,0.5102,0.1831
18,0.3288,0.4894,0.1818
19,0.3502,0.4673,0.1825
20,0.3694,0.4445,0.1861
21,0.3806,0.4197,0.1997
22,0.3831,0.397,0.2199
23,0.3813,0.3766,0.2421
24,0.3775,0.3697,0.2528
25,0.3696,0.3715,0.2589
26,0.362,0.3707,0.2673
27,0.3643,0.3657,0.27
28,0.3658,0.3631,0.2711
29,0.3645,0.363,0.2725
30,0.3536,0.3633,0.2831
31,0.3473,0.3618,0.2909
32,0.3449,0.3603,0.2948
33,0.3407,0.3628,0.2965
34,0.3353,0.3645,0.3002
35,0.3314,0.3619,0.3067
36,0.3304,0.36,0.3096
37,0.3303,0.3609,0.3088
38,0.3318,0.3604,0.3078
39,0.3369,0.3536,0.3095
40,0.3428,0.3463,0.3109
41,0.3513,0.3379,0.3108
42,0.3564,0.3304,0.3132
43,0.3637,0.3217,0.3146
44,0.368,0.3173,0.3147
45,0.3755,0.3127,0.3118
46,0.3834,0.3056,0.311
47,0.3959,0.2999,0.3042
48,0.4008,0.295,0.3042
49,0.4034,0.2894,0.3072
50,0.4062,0.2819,0.3119
51,0.409,0.2814,0.3096
52,0.4097,0.2842,0.3061
53,0.4065,0.2894,0.3041
54,0.4088,0.2873,0.3039
55,0.4137,0.2839,0.3024
56,0.4153,0.2849,0.2998
57,0.4104,0.2843,0.3053
58,0.4012,0.2799,0.3189
59,0.3962,0.2762,0.3276
60,0.3838,0.2841,0.3321
61,0.3677,0.297,0.3353
62,0.3519,0.304,0.3441
63,0.3461,0.3073,0.3466
64,0.3435,0.3129,0.3436
65,0.3412,0.3198,0.339
66,0.3346,0.3207,0.3447
67,0.335,0.3152,0.3498
68,0.3365,0.3088,0.3547
69,0.326,0.3175,0.3565
70,0.3173,0.3232,0.3595
71,0.3114,0.3272,0.3614
72,0.3145,0.3339,0.3516
73,0.321,0.3349,0.3441
74,0.3256,0.3353,0.3391
75,0.3353,0.3232,0.3415
76,0.3386,0.3143,0.3471
77,0.338,0.31,0.352
78,0.3252,0.3133,0.3615
79,0.3173,0.3181,0.3646
80,0.3086,0.3288,0.3626
81,0.3125,0.3367,0.3508
82,0.3178,0.338,0.3442
83,0.3308,0.334,0.3352
84,0.3407,0.3214,0.3379
85,0.3407,0.3155,0.3438
86,0.3358,0.307,0.3572
87,0.3248,0.3088,0.3664
88,0.3119,0.3206,0.3675
89,0.3046,0.3324,0.363
90,0.307,0.3405,0.3525
91,0.3218,0.3379,0.3403
92,0.3362,0.332,0.3318
93,0.3427,0.3226,0.3347
94,0.3393,0.3115,0.3492
95,0.3354,0.3018,0.3628
96,0.319,0.3111,0.3699
97,0.3089,0.3242,0.3669
98,0.2999,0.3362,0.3639
99,0.3121,0.3417,0.3462
100,0.328,0.3371,0.3349
