"geracao","O","B","Y"
0,0.2503,0.4994,0.2503
1,0.6633,0.2653,0.0714
2,0.7754,0.0642,0.1604
3,0.6583,0.034,0.3077
4,0.4792,0.062,0.4588
5,0.3172,0.1125,0.5703
6,0.2031,0.1783,0.6186
7,0.1326,0.2547,0.6127
8,0.1167,0.3275,0.5558
9,0.1348,0.3894,0.4758
10,0.1718,0.4387,0.3895
11,0.2189,0.4647,0.3164
12,0.2621,0.4736,0.2643
13,0.2979,0.4603,0.2418
14,0.3257,0.437,0.2373
15,0.3465,0.4127,0.2408
16,0.3621,0.3901,0.2478
17,0.3748,0.3685,0.2567
18,0.3851,0.3379,0.277
19,0.3849,0.313,0.3021
20,0.378,0.2925,0.3295
21,0.357,0.2871,0.3559
22,0.3366,0.2857,0.3777
23,0.3115,0.2985,0.39
24,0.2976,0.3169,0.3855
25,0.2843,0.3455,0.3702
26,0.2821,0.3569,0.361
27,0.282,0.3562,0.3618
28,0.2908,0.3505,0.3587
29,0.2882,0.3536,0.3582
30,0.2745,0.3642,0.3613
31,0.2599,0.3656,0.3745
32,0.261,0.3659,0.3731
33,0.2651,0.3649,0.37
34,0.2632,0.371,0.3658
35,0.2714,0.361,0.3676
36,0.2791,0.348,0.3729
37,0.2908,0.3348,0.3744
38,0.2862,0.3298,0.384
39,0.2763,0.3274,0.3963
40,0.2608,0.3323,0.4069
41,0.2597,0.345,0.3953
42,0.257,0.3611,0.3819
43,0.2594,0.3729,0.3677
44,0.2744,0.3744,0.3512
45,0.2917,0.3691,0.3392
46,0.307,0.3634,0.3296
47,0.3106,0.3549,0.3345
48,0.311,0.3463,0.3427
49,0.3064,0.3452,0.3484
50,0.3016,0.3569,0.3415
51,0.2938,0.3717,0.3345
52,0.2932,0.3829,0.3239
53,0.308,0.3777,0.3143
54,0.3253,0.3652,0.3095
55,0.3375,0.3491,0.3134
56,0.3338,0.3356,0.3306
57,0.3266,0.3271,0.3463
58,0.3157,0.324,0.3603
59,0.3072,0.337,0.3558
60,0.3045,0.3485,0.347
61,0.3135,0.3592,0.3273
62,0.327,0.3549,0.3181
63,0.3399,0.3454,0.3147
64,0.353,0.3282,0.3188
65,0.3481,0.3199,0.332
66,0.3382,0.3141,0.3477
67,0.321,0.3198,0.3592
68,0.3108,0.3354,0.3538
69,0.3033,0.3477,0.349
70,0.3112,0.3568,0.332
71,0.327,0.3525,0.3205
72,0.338,0.346,0.316
73,0.3465,0.3242,0.3293
74,0.3461,0.3106,0.3433
75,0.3406,0.3059,0.3535
76,0.3246,0.3186,0.3568
77,0.3153,0.331,0.3537
78,0.3263,0.3392,0.3345
79,0.3356,0.3471,0.3173
80,0.3447,0.3475,0.3078
81,0.3496,0.3324,0.318
82,0.3539,0.3185,0.3276
83,0.3497,0.3141,0.3362
84,0.334,0.3242,0.3418
85,0.3176,0.336,0.3464
86,0.3138,0.3418,0.3444
87,0.3247,0.3446,0.3307
88,0.3355,0.3418,0.3227
89,0.3363,0.3312,0.3325
90,0.3366,0.3195,0.3439
91,0.3426,0.3101,0.3473
92,0.3351,0.3169,0.348
93,0.3248,0.3228,0.3524
94,0.3172,0.3241,0.3587
95,0.3227,0.3273,0.35
96,0.3275,0.3345,0.338
97,0.3338,0.3414,0.3248
98,0.341,0.3331,0.3259
99,0.3464,0.3219,0.3317
100,0.3423,0.3206,0.3371
