"geracao","O","B","Y"
0,0.2486,0.5017,0.2497
1,0.6574,0.2614,0.0812
2,0.7607,0.0637,0.1756
3,0.6274,0.0339,0.3387
4,0.4445,0.0565,0.499
5,0.2894,0.1024,0.6082
6,0.1837,0.1688,0.6475
7,0.1285,0.2481,0.6234
8,0.1102,0.3188,0.571
9,0.1218,0.3776,0.5006
10,0.1485,0.4233,0.4282
11,0.1788,0.4571,0.3641
12,0.2104,0.4758,0.3138
13,0.2388,0.4795,0.2817
14,0.2712,0.4629,0.2659
15,0.2971,0.4371,0.2658
16,0.3149,0.4133,0.2718
17,0.3233,0.3938,0.2829
18,0.3317,0.3722,0.2961
19,0.3416,0.3476,0.3108
20,0.3464,0.3236,0.33
21,0.3464,0.3048,0.3488
22,0.3491,0.2863,0.3646
23,0.339,0.2798,0.3812
24,0.331,0.274,0.395
25,0.3217,0.2708,0.4075
26,0.3161,0.2734,0.4105
27,0.31,0.2773,0.4127
28,0.3134,0.2819,0.4047
29,0.3122,0.2897,0.3981
30,0.3123,0.2934,0.3943
31,0.3119,0.2922,0.3959
32,0.3189,0.2897,0.3914
33,0.3212,0.2925,0.3863
34,0.3218,0.3015,0.3767
35,0.3294,0.3011,0.3695
36,0.3443,0.3028,0.3529
37,0.3606,0.3001,0.3393
38,0.3631,0.2993,0.3376
39,0.3645,0.2861,0.3494
40,0.3603,0.2749,0.3648
41,0.3505,0.2748,0.3747
42,0.331,0.2828,0.3862
43,0.3121,0.2947,0.3932
44,0.3056,0.3012,0.3932
45,0.3072,0.3072,0.3856
46,0.3102,0.3091,0.3807
47,0.3061,0.3119,0.382
48,0.3028,0.3153,0.3819
49,0.2993,0.3124,0.3883
50,0.2993,0.3189,0.3818
51,0.3029,0.3229,0.3742
52,0.3077,0.3317,0.3606
53,0.3136,0.3295,0.3569
54,0.3179,0.3316,0.3505
55,0.3289,0.3256,0.3455
56,0.3292,0.3264,0.3444
57,0.3305,0.3215,0.348
58,0.324,0.3226,0.3534
59,0.3265,0.3194,0.3541
60,0.321,0.3257,0.3533
61,0.3215,0.3352,0.3433
62,0.3169,0.3449,0.3382
63,0.3234,0.3471,0.3295
64,0.3338,0.3404,0.3258
65,0.3429,0.3344,0.3227
66,0.3426,0.3245,0.3329
67,0.336,0.3199,0.3441
68,0.3266,0.3179,0.3555
69,0.3212,0.327,0.3518
70,0.318,0.3391,0.3429
71,0.319,0.3458,0.3352
72,0.3267,0.3396,0.3337
73,0.3372,0.3297,0.3331
74,0.3395,0.3265,0.334
75,0.3328,0.325,0.3422
76,0.3214,0.327,0.3516
77,0.3182,0.3311,0.3507
78,0.3201,0.3387,0.3412
79,0.3245,0.3476,0.3279
80,0.3288,0.3442,0.327
81,0.3328,0.337,0.3302
82,0.3384,0.3255,0.3361
83,0.3374,0.327,0.3356
84,0.3257,0.334,0.3403
85,0.3215,0.3389,0.3396
86,0.3226,0.3398,0.3376
87,0.3254,0.3485,0.3261
88,0.3286,0.3508,0.3206
89,0.323,0.3524,0.3246
90,0.3289,0.3433,0.3278
91,0.3321,0.3379,0.33
92,0.3335,0.3346,0.3319
93,0.3254,0.3353,0.3393
94,0.3299,0.3355,0.3346
95,0.3283,0.3389,0.3328
96,0.3287,0.341,0.3303
97,0.3328,0.3349,0.3323
98,0.3356,0.3334,0.331
99,0.334,0.3342,0.3318
100,0.3279,0.3363,0.3358
