"geracao","O","B","Y"
0,0.2508,0.5032,0.246
1,0.6653,0.2631,0.0716
2,0.7774,0.057,0.1656
3,0.6483,0.0278,0.3239
4,0.464,0.0517,0.4843
5,0.2979,0.0984,0.6037
6,0.185,0.1624,0.6526
7,0.1243,0.2347,0.641
8,0.0981,0.3081,0.5938
9,0.1,0.3696,0.5304
10,0.1198,0.4148,0.4654
11,0.153,0.4477,0.3993
12,0.1881,0.4746,0.3373
13,0.2179,0.4922,0.2899
14,0.2456,0.4925,0.2619
15,0.2715,0.4848,0.2437
16,0.2948,0.474,0.2312
17,0.3133,0.4628,0.2239
18,0.331,0.4451,0.2239
19,0.347,0.4249,0.2281
20,0.3626,0.4079,0.2295
21,0.3744,0.3926,0.233
22,0.3827,0.3738,0.2435
23,0.397,0.3561,0.2469
24,0.4071,0.3419,0.251
25,0.4143,0.3297,0.256
26,0.4198,0.311,0.2692
27,0.4228,0.2958,0.2814
28,0.4211,0.291,0.2879
29,0.414,0.2932,0.2928
30,0.405,0.2937,0.3013
31,0.3975,0.2939,0.3086
32,0.3977,0.2931,0.3092
33,0.3996,0.2969,0.3035
34,0.3971,0.2997,0.3032
35,0.3932,0.2949,0.3119
36,0.3938,0.2845,0.3217
37,0.397,0.2757,0.3273
38,0.3942,0.2768,0.329
39,0.3844,0.2769,0.3387
40,0.3757,0.2688,0.3555
41,0.3743,0.2605,0.3652
42,0.369,0.2614,0.3696
43,0.3626,0.2665,0.3709
44,0.3553,0.2704,0.3743
45,0.3564,0.2729,0.3707
46,0.3605,0.2758,0.3637
47,0.3654,0.2707,0.3639
48,0.3624,0.2705,0.3671
49,0.3537,0.272,0.3743
50,0.3373,0.2796,0.3831
51,0.3261,0.2843,0.3896
52,0.3172,0.2912,0.3916
53,0.3139,0.2974,0.3887
54,0.3075,0.3063,0.3862
55,0.309,0.3084,0.3826
56,0.3101,0.3076,0.3823
57,0.3131,0.3084,0.3785
58,0.3057,0.3189,0.3754
59,0.3089,0.3247,0.3664
60,0.31,0.3365,0.3535
61,0.3205,0.3407,0.3388
62,0.3251,0.342,0.3329
63,0.3375,0.3339,0.3286
64,0.3414,0.3282,0.3304
65,0.3405,0.3251,0.3344
66,0.3335,0.3257,0.3408
67,0.3267,0.3293,0.344
68,0.3252,0.3328,0.342
69,0.3298,0.3391,0.3311
70,0.3329,0.3411,0.326
71,0.3447,0.3371,0.3182
72,0.356,0.3239,0.3201
73,0.3572,0.3172,0.3256
74,0.3548,0.3117,0.3335
75,0.3434,0.3161,0.3405
76,0.3399,0.3234,0.3367
77,0.3387,0.3306,0.3307
78,0.3451,0.3388,0.3161
79,0.3556,0.3358,0.3086
80,0.3642,0.3218,0.314
81,0.3675,0.3092,0.3233
82,0.358,0.3026,0.3394
83,0.3369,0.3129,0.3502
84,0.3217,0.3254,0.3529
85,0.3122,0.3403,0.3475
86,0.3187,0.3476,0.3337
87,0.3249,0.3503,0.3248
88,0.3347,0.3458,0.3195
89,0.3429,0.3311,0.326
90,0.3489,0.3186,0.3325
91,0.3412,0.3148,0.344
92,0.3281,0.3186,0.3533
93,0.3138,0.3276,0.3586
94,0.3107,0.3373,0.352
95,0.3154,0.3459,0.3387
96,0.3251,0.3518,0.3231
97,0.3362,0.346,0.3178
98,0.3467,0.3322,0.3211
99,0.3535,0.3167,0.3298
100,0.3469,0.3121,0.341
