"geracao","O","B","Y"
0,0.2427,0.5108,0.2465
1,0.6594,0.2699,0.0707
2,0.795,0.0603,0.1447
3,0.6911,0.0332,0.2757
4,0.5236,0.0554,0.421
5,0.3593,0.0959,0.5448
6,0.2301,0.151,0.6189
7,0.1528,0.2183,0.6289
8,0.1262,0.2831,0.5907
9,0.1296,0.3413,0.5291
10,0.1604,0.3768,0.4628
11,0.1974,0.3973,0.4053
12,0.2401,0.3946,0.3653
13,0.2725,0.3776,0.3499
14,0.2924,0.3632,0.3444
15,0.302,0.3583,0.3397
16,0.3112,0.3578,0.331
17,0.3143,0.3599,0.3258
18,0.3268,0.3596,0.3136
19,0.3437,0.3498,0.3065
20,0.3613,0.3251,0.3136
21,0.371,0.298,0.331
22,0.3656,0.2706,0.3638
23,0.3464,0.2497,0.4039
24,0.3255,0.2426,0.4319
25,0.3094,0.2429,0.4477
26,0.2994,0.2499,0.4507
27,0.2943,0.2565,0.4492
28,0.2932,0.2649,0.4419
29,0.2922,0.2741,0.4337
30,0.288,0.284,0.428
31,0.2816,0.2878,0.4306
32,0.2808,0.2931,0.4261
33,0.2819,0.3038,0.4143
34,0.2819,0.3191,0.399
35,0.2827,0.3342,0.3831
36,0.2866,0.3403,0.3731
37,0.2976,0.3331,0.3693
38,0.3056,0.3288,0.3656
39,0.3013,0.3346,0.3641
40,0.2897,0.3475,0.3628
41,0.2838,0.3616,0.3546
42,0.2863,0.3821,0.3316
43,0.2912,0.4029,0.3059
44,0.2944,0.4203,0.2853
45,0.3072,0.417,0.2758
46,0.3255,0.4098,0.2647
47,0.3368,0.4029,0.2603
48,0.3266,0.4058,0.2676
49,0.3168,0.4028,0.2804
50,0.3092,0.4083,0.2825
51,0.3022,0.4204,0.2774
52,0.2943,0.4273,0.2784
53,0.2956,0.4191,0.2853
54,0.3107,0.4043,0.285
55,0.3208,0.3911,0.2881
56,0.3247,0.3736,0.3017
57,0.33,0.3516,0.3184
58,0.3257,0.3453,0.329
59,0.3234,0.343,0.3336
60,0.3212,0.3384,0.3404
61,0.3246,0.3317,0.3437
62,0.3308,0.3314,0.3378
63,0.3368,0.3257,0.3375
64,0.3365,0.3205,0.343
65,0.3355,0.3133,0.3512
66,0.3315,0.311,0.3575
67,0.3248,0.3173,0.3579
68,0.3156,0.3246,0.3598
69,0.3163,0.3301,0.3536
70,0.3207,0.3296,0.3497
71,0.3221,0.3307,0.3472
72,0.321,0.3301,0.3489
73,0.3163,0.3315,0.3522
74,0.3147,0.3333,0.352
75,0.3192,0.3344,0.3464
76,0.3227,0.3359,0.3414
77,0.3187,0.3385,0.3428
78,0.3159,0.3345,0.3496
79,0.3217,0.3281,0.3502
80,0.3238,0.3302,0.346
81,0.3208,0.3413,0.3379
82,0.3226,0.3392,0.3382
83,0.3271,0.3346,0.3383
84,0.3314,0.3316,0.337
85,0.3253,0.3381,0.3366
86,0.3297,0.3303,0.34
87,0.3324,0.327,0.3406
88,0.3366,0.3256,0.3378
89,0.3355,0.3248,0.3397
90,0.3337,0.3231,0.3432
91,0.3292,0.3221,0.3487
92,0.3313,0.3219,0.3468
93,0.3328,0.3241,0.3431
94,0.3355,0.3263,0.3382
95,0.3388,0.3192,0.342
96,0.3403,0.3174,0.3423
97,0.3439,0.3157,0.3404
98,0.3412,0.3143,0.3445
99,0.3367,0.314,0.3493
100,0.3278,0.3177,0.3545
