"geracao","O","B","Y"
0,0.2496,0.5044,0.246
1,0.6782,0.2546,0.0672
2,0.7805,0.0525,0.167
3,0.6358,0.0253,0.3389
4,0.4412,0.0397,0.5191
5,0.2608,0.0746,0.6646
6,0.1449,0.1216,0.7335
7,0.0924,0.1755,0.7321
8,0.0749,0.2343,0.6908
9,0.0775,0.2937,0.6288
10,0.1048,0.3384,0.5568
11,0.1348,0.3751,0.4901
12,0.1637,0.4073,0.429
13,0.1908,0.4316,0.3776
14,0.2155,0.4461,0.3384
15,0.2342,0.4552,0.3106
16,0.2502,0.4541,0.2957
17,0.2634,0.4518,0.2848
18,0.2715,0.4441,0.2844
19,0.2809,0.4317,0.2874
20,0.2931,0.4135,0.2934
21,0.3012,0.3934,0.3054
22,0.3048,0.3744,0.3208
23,0.31,0.3535,0.3365
24,0.3109,0.3395,0.3496
25,0.3003,0.3376,0.3621
26,0.2881,0.337,0.3749
27,0.2858,0.3313,0.3829
28,0.2906,0.3312,0.3782
29,0.2951,0.3353,0.3696
30,0.3038,0.3317,0.3645
31,0.3214,0.328,0.3506
32,0.339,0.3236,0.3374
33,0.3492,0.3257,0.3251
34,0.3616,0.3214,0.317
35,0.3696,0.322,0.3084
36,0.3881,0.3158,0.2961
37,0.4011,0.311,0.2879
38,0.4188,0.3043,0.2769
39,0.4315,0.2942,0.2743
40,0.4394,0.2854,0.2752
41,0.4493,0.2727,0.278
42,0.4533,0.2646,0.2821
43,0.4527,0.2655,0.2818
44,0.4447,0.2703,0.285
45,0.4423,0.2708,0.2869
46,0.441,0.2717,0.2873
47,0.4432,0.2731,0.2837
48,0.4406,0.2739,0.2855
49,0.4361,0.2734,0.2905
50,0.4303,0.2676,0.3021
51,0.4211,0.2649,0.314
52,0.4082,0.2667,0.3251
53,0.3889,0.2753,0.3358
54,0.3708,0.2864,0.3428
55,0.3594,0.2972,0.3434
56,0.3601,0.3062,0.3337
57,0.3636,0.3107,0.3257
58,0.3651,0.31,0.3249
59,0.3607,0.301,0.3383
60,0.3484,0.2989,0.3527
61,0.3309,0.305,0.3641
62,0.3144,0.3202,0.3654
63,0.3084,0.3339,0.3577
64,0.3178,0.3438,0.3384
65,0.3318,0.3443,0.3239
66,0.3458,0.3366,0.3176
67,0.3557,0.3171,0.3272
68,0.3553,0.3026,0.3421
69,0.3466,0.2964,0.357
70,0.3256,0.3067,0.3677
71,0.3119,0.3222,0.3659
72,0.3088,0.3357,0.3555
73,0.3206,0.3446,0.3348
74,0.3364,0.3423,0.3213
75,0.3509,0.3304,0.3187
76,0.3512,0.318,0.3308
77,0.3432,0.3114,0.3454
78,0.3312,0.309,0.3598
79,0.3201,0.3207,0.3592
80,0.3152,0.3349,0.3499
81,0.3198,0.3486,0.3316
82,0.3372,0.3472,0.3156
83,0.3519,0.3369,0.3112
84,0.3661,0.3178,0.3161
85,0.3657,0.301,0.3333
86,0.3548,0.296,0.3492
87,0.3365,0.301,0.3625
88,0.3229,0.3158,0.3613
89,0.3206,0.3288,0.3506
90,0.3283,0.3384,0.3333
91,0.3453,0.3338,0.3209
92,0.3587,0.3167,0.3246
93,0.3598,0.3035,0.3367
94,0.35,0.2956,0.3544
95,0.333,0.2983,0.3687
96,0.3199,0.3091,0.371
97,0.3135,0.3255,0.361
98,0.3178,0.3383,0.3439
99,0.3294,0.34,0.3306
100,0.3461,0.329,0.3249
