"geracao","O","B","Y"
0,0.2534,0.4972,0.2494
1,0.6524,0.2649,0.0827
2,0.7483,0.0574,0.1943
3,0.595,0.0361,0.3689
4,0.408,0.0621,0.5299
5,0.2593,0.1096,0.6311
6,0.161,0.1696,0.6694
7,0.1089,0.2405,0.6506
8,0.0968,0.3109,0.5923
9,0.1075,0.3759,0.5166
10,0.1336,0.4252,0.4412
11,0.1695,0.4467,0.3838
12,0.2018,0.4576,0.3406
13,0.224,0.4612,0.3148
14,0.2369,0.465,0.2981
15,0.2499,0.4698,0.2803
16,0.2696,0.4697,0.2607
17,0.2871,0.4658,0.2471
18,0.3056,0.4501,0.2443
19,0.3233,0.4328,0.2439
20,0.3423,0.4104,0.2473
21,0.3522,0.3898,0.258
22,0.3583,0.3689,0.2728
23,0.365,0.3461,0.2889
24,0.3682,0.331,0.3008
25,0.3618,0.3254,0.3128
26,0.3509,0.3225,0.3266
27,0.347,0.3198,0.3332
28,0.3487,0.3225,0.3288
29,0.3479,0.3234,0.3287
30,0.3468,0.3211,0.3321
31,0.3496,0.3181,0.3323
32,0.3459,0.3202,0.3339
33,0.3391,0.3249,0.336
34,0.3292,0.3296,0.3412
35,0.3292,0.3302,0.3406
36,0.3315,0.3368,0.3317
37,0.3314,0.3411,0.3275
38,0.331,0.3387,0.3303
39,0.3368,0.3319,0.3313
40,0.3385,0.3265,0.335
41,0.3362,0.3274,0.3364
42,0.3327,0.3282,0.3391
43,0.3324,0.3309,0.3367
44,0.3346,0.3359,0.3295
45,0.3363,0.3375,0.3262
46,0.3354,0.3387,0.3259
47,0.3401,0.3346,0.3253
48,0.3384,0.337,0.3246
49,0.3363,0.3393,0.3244
50,0.3356,0.3416,0.3228
51,0.3343,0.3466,0.3191
52,0.3333,0.3464,0.3203
53,0.3321,0.3421,0.3258
54,0.3334,0.3399,0.3267
55,0.3333,0.3419,0.3248
56,0.3263,0.3501,0.3236
57,0.3293,0.3521,0.3186
58,0.3362,0.3467,0.3171
59,0.3433,0.3427,0.314
60,0.3407,0.3407,0.3186
61,0.3346,0.3422,0.3232
62,0.3328,0.3398,0.3274
63,0.3303,0.3466,0.3231
64,0.3309,0.3565,0.3126
65,0.3293,0.3616,0.3091
66,0.3365,0.3558,0.3077
67,0.3495,0.3487,0.3018
68,0.3546,0.3402,0.3052
69,0.3485,0.3361,0.3154
70,0.3421,0.3305,0.3274
71,0.3378,0.3328,0.3294
72,0.3372,0.34,0.3228
73,0.3329,0.3467,0.3204
74,0.3355,0.3465,0.318
75,0.3447,0.3394,0.3159
76,0.3493,0.3375,0.3132
77,0.3472,0.3365,0.3163
78,0.342,0.334,0.324
79,0.3343,0.3372,0.3285
80,0.33,0.3424,0.3276
81,0.328,0.3484,0.3236
82,0.3267,0.3534,0.3199
83,0.3274,0.3549,0.3177
84,0.3322,0.3533,0.3145
85,0.3348,0.3494,0.3158
86,0.3361,0.3448,0.3191
87,0.3356,0.3407,0.3237
88,0.3307,0.3396,0.3297
89,0.325,0.3439,0.3311
90,0.3254,0.3502,0.3244
91,0.3266,0.3542,0.3192
92,0.3301,0.3566,0.3133
93,0.3372,0.3531,0.3097
94,0.3419,0.35,0.3081
95,0.3457,0.3464,0.3079
96,0.3426,0.3447,0.3127
97,0.3359,0.3455,0.3186
98,0.33,0.3472,0.3228
99,0.328,0.3534,0.3186
100,0.3322,0.3591,0.3087
