"geracao","O","B","Y"
0,0.2492,0.4971,0.2537
1,0.6527,0.279,0.0683
2,0.7776,0.07,0.1524
3,0.6672,0.0374,0.2954
4,0.4936,0.0516,0.4548
5,0.3302,0.0887,0.5811
6,0.2096,0.1431,0.6473
7,0.1377,0.2083,0.654
8,0.1152,0.2737,0.6111
9,0.1259,0.3305,0.5436
10,0.1568,0.3759,0.4673
11,0.1961,0.402,0.4019
12,0.2316,0.4111,0.3573
13,0.2588,0.4153,0.3259
14,0.2813,0.4067,0.312
15,0.3011,0.3938,0.3051
16,0.3155,0.3854,0.2991
17,0.3301,0.3754,0.2945
18,0.3457,0.3602,0.2941
19,0.3618,0.3475,0.2907
20,0.3704,0.3394,0.2902
21,0.3734,0.3301,0.2965
22,0.3737,0.3228,0.3035
23,0.376,0.3123,0.3117
24,0.3745,0.3063,0.3192
25,0.3701,0.3095,0.3204
26,0.3681,0.3134,0.3185
27,0.3765,0.3138,0.3097
28,0.3937,0.3084,0.2979
29,0.4113,0.2986,0.2901
30,0.4204,0.284,0.2956
31,0.4204,0.2705,0.3091
32,0.4099,0.2629,0.3272
33,0.391,0.2718,0.3372
34,0.3735,0.2852,0.3413
35,0.3552,0.2979,0.3469
36,0.3448,0.3035,0.3517
37,0.3372,0.3077,0.3551
38,0.3272,0.3183,0.3545
39,0.3132,0.3345,0.3523
40,0.3016,0.355,0.3434
41,0.3031,0.3707,0.3262
42,0.3125,0.3788,0.3087
43,0.327,0.3801,0.2929
44,0.3429,0.3771,0.28
45,0.362,0.3642,0.2738
46,0.3752,0.3476,0.2772
47,0.3861,0.3309,0.283
48,0.3913,0.3164,0.2923
49,0.3939,0.3074,0.2987
50,0.395,0.3049,0.3001
51,0.3949,0.306,0.2991
52,0.399,0.3012,0.2998
53,0.4078,0.296,0.2962
54,0.4219,0.2888,0.2893
55,0.4218,0.2904,0.2878
56,0.4202,0.2886,0.2912
57,0.4152,0.2839,0.3009
58,0.4103,0.2807,0.309
59,0.3961,0.2835,0.3204
60,0.3772,0.2922,0.3306
61,0.3609,0.2978,0.3413
62,0.3498,0.3079,0.3423
63,0.3433,0.3205,0.3362
64,0.3343,0.3343,0.3314
65,0.3318,0.3376,0.3306
66,0.3326,0.3345,0.3329
67,0.3356,0.3319,0.3325
68,0.3295,0.3325,0.338
69,0.3187,0.3355,0.3458
70,0.3189,0.3347,0.3464
71,0.3185,0.3402,0.3413
72,0.3211,0.348,0.3309
73,0.324,0.3488,0.3272
74,0.3326,0.3441,0.3233
75,0.3422,0.3327,0.3251
76,0.3451,0.3271,0.3278
77,0.3411,0.3235,0.3354
78,0.3305,0.3257,0.3438
79,0.3251,0.3288,0.3461
80,0.3217,0.3372,0.3411
81,0.3239,0.3464,0.3297
82,0.327,0.3491,0.3239
83,0.3356,0.3443,0.3201
84,0.345,0.3329,0.3221
85,0.3481,0.3265,0.3254
86,0.3436,0.3223,0.3341
87,0.3323,0.3245,0.3432
88,0.3263,0.3274,0.3463
89,0.3223,0.3358,0.3419
90,0.3245,0.3448,0.3307
91,0.3282,0.3469,0.3249
92,0.3372,0.3409,0.3219
93,0.3464,0.3283,0.3253
94,0.3476,0.3231,0.3293
95,0.3411,0.3205,0.3384
96,0.3286,0.3247,0.3467
97,0.3231,0.3298,0.3471
98,0.3216,0.3377,0.3407
99,0.3254,0.3449,0.3297
100,0.3285,0.3455,0.326
