"geracao","O","B","Y"
0,0.2549,0.4956,0.2495
1,0.6426,0.2697,0.0877
2,0.7394,0.0733,0.1873
3,0.605,0.0448,0.3502
4,0.4179,0.0713,0.5108
5,0.2731,0.1199,0.607
6,0.1768,0.1839,0.6393
7,0.1321,0.2521,0.6158
8,0.1304,0.31,0.5596
9,0.1627,0.353,0.4843
10,0.206,0.3681,0.4259
11,0.2485,0.3618,0.3897
12,0.2813,0.3489,0.3698
13,0.2987,0.3379,0.3634
14,0.3038,0.336,0.3602
15,0.3094,0.3298,0.3608
16,0.3146,0.331,0.3544
17,0.3273,0.3356,0.3371
18,0.3434,0.3349,0.3217
19,0.3614,0.3156,0.323
20,0.3684,0.2951,0.3365
21,0.3668,0.284,0.3492
22,0.3446,0.2903,0.3651
23,0.317,0.3062,0.3768
24,0.2986,0.3298,0.3716
25,0.3056,0.3508,0.3436
26,0.315,0.3661,0.3189
27,0.3314,0.3691,0.2995
28,0.343,0.3575,0.2995
29,0.3471,0.3501,0.3028
30,0.3412,0.3446,0.3142
31,0.333,0.3425,0.3245
32,0.328,0.3466,0.3254
33,0.3221,0.3588,0.3191
34,0.323,0.3694,0.3076
35,0.3245,0.3717,0.3038
36,0.3279,0.3738,0.2983
37,0.3272,0.3747,0.2981
38,0.3205,0.3836,0.2959
39,0.3095,0.3885,0.302
40,0.2991,0.4017,0.2992
41,0.2918,0.4203,0.2879
42,0.283,0.4414,0.2756
43,0.2759,0.4609,0.2632
44,0.2709,0.473,0.2561
45,0.2677,0.4839,0.2484
46,0.2659,0.4861,0.248
47,0.2633,0.4871,0.2496
48,0.2671,0.4815,0.2514
49,0.2679,0.4799,0.2522
50,0.2658,0.48,0.2542
51,0.2598,0.4765,0.2637
52,0.2603,0.4734,0.2663
53,0.2652,0.4681,0.2667
54,0.2703,0.4656,0.2641
55,0.2749,0.4578,0.2673
56,0.2819,0.4453,0.2728
57,0.2935,0.4277,0.2788
58,0.3008,0.4104,0.2888
59,0.3018,0.3967,0.3015
60,0.2951,0.3913,0.3136
61,0.2952,0.385,0.3198
62,0.3013,0.3773,0.3214
63,0.3074,0.3791,0.3135
64,0.3089,0.378,0.3131
65,0.3117,0.3703,0.318
66,0.3273,0.3521,0.3206
67,0.3375,0.3439,0.3186
68,0.3453,0.3326,0.3221
69,0.3408,0.3212,0.338
70,0.3361,0.3182,0.3457
71,0.3405,0.318,0.3415
72,0.3508,0.3268,0.3224
73,0.3544,0.336,0.3096
74,0.3608,0.333,0.3062
75,0.3859,0.3143,0.2998
76,0.4051,0.3009,0.294
77,0.4138,0.2952,0.291
78,0.4068,0.2893,0.3039
79,0.3987,0.2913,0.31
80,0.3949,0.2955,0.3096
81,0.4011,0.3087,0.2902
82,0.4163,0.3119,0.2718
83,0.4334,0.307,0.2596
84,0.4567,0.2815,0.2618
85,0.4695,0.2633,0.2672
86,0.4754,0.2509,0.2737
87,0.4623,0.2505,0.2872
88,0.4477,0.2557,0.2966
89,0.4453,0.2628,0.2919
90,0.4464,0.2762,0.2774
91,0.4495,0.2852,0.2653
92,0.4552,0.2812,0.2636
93,0.4626,0.2702,0.2672
94,0.4577,0.2709,0.2714
95,0.4499,0.2699,0.2802
96,0.4311,0.2742,0.2947
97,0.4198,0.2788,0.3014
98,0.4053,0.2845,0.3102
99,0.3916,0.2921,0.3163
100,0.3798,0.2988,0.3214
