"geracao","O","B","Y"
0,0.2543,0.5016,0.2441
1,0.6643,0.2634,0.0723
2,0.7686,0.0612,0.1702
3,0.6392,0.0256,0.3352
4,0.4551,0.0369,0.508
5,0.2917,0.061,0.6473
6,0.1769,0.0963,0.7268
7,0.1155,0.14,0.7445
8,0.0991,0.1829,0.718
9,0.1136,0.218,0.6684
10,0.1494,0.242,0.6086
11,0.1913,0.2566,0.5521
12,0.2268,0.2676,0.5056
13,0.2526,0.2748,0.4726
14,0.2711,0.2828,0.4461
15,0.2872,0.2896,0.4232
16,0.2997,0.3017,0.3986
17,0.3077,0.3085,0.3838
18,0.3166,0.3173,0.3661
19,0.3227,0.3271,0.3502
20,0.3219,0.3362,0.3419
21,0.3231,0.3362,0.3407
22,0.325,0.3312,0.3438
23,0.3245,0.3277,0.3478
24,0.323,0.3229,0.3541
25,0.3151,0.3186,0.3663
26,0.3085,0.3117,0.3798
27,0.3005,0.3044,0.3951
28,0.2923,0.2969,0.4108
29,0.2804,0.2892,0.4304
30,0.2634,0.2889,0.4477
31,0.2364,0.3003,0.4633
32,0.2176,0.3133,0.4691
33,0.205,0.3263,0.4687
34,0.2052,0.3465,0.4483
35,0.2093,0.3635,0.4272
36,0.2176,0.3715,0.4109
37,0.2249,0.3779,0.3972
38,0.2255,0.391,0.3835
39,0.2243,0.403,0.3727
40,0.2272,0.413,0.3598
41,0.2377,0.4183,0.344
42,0.2522,0.4213,0.3265
43,0.2658,0.4233,0.3109
44,0.2753,0.4141,0.3106
45,0.2846,0.4031,0.3123
46,0.2938,0.3914,0.3148
47,0.2915,0.3853,0.3232
48,0.2898,0.3802,0.33
49,0.2962,0.3726,0.3312
50,0.3046,0.3715,0.3239
51,0.3089,0.3693,0.3218
52,0.3137,0.361,0.3253
53,0.3253,0.3414,0.3333
54,0.332,0.3303,0.3377
55,0.3322,0.3251,0.3427
56,0.3163,0.3293,0.3544
57,0.3071,0.3293,0.3636
58,0.3111,0.3323,0.3566
59,0.3135,0.3407,0.3458
60,0.3103,0.3497,0.34
61,0.3105,0.3433,0.3462
62,0.3162,0.3328,0.351
63,0.3233,0.3238,0.3529
64,0.3197,0.3289,0.3514
65,0.3093,0.3361,0.3546
66,0.3036,0.3432,0.3532
67,0.3107,0.3467,0.3426
68,0.3203,0.3507,0.329
69,0.324,0.3547,0.3213
70,0.3269,0.3468,0.3263
71,0.3303,0.3356,0.3341
72,0.332,0.3287,0.3393
73,0.3223,0.3357,0.342
74,0.3087,0.3412,0.3501
75,0.3068,0.347,0.3462
76,0.311,0.3515,0.3375
77,0.3179,0.3613,0.3208
78,0.3224,0.3557,0.3219
79,0.3268,0.3457,0.3275
80,0.3381,0.3293,0.3326
81,0.3354,0.3287,0.3359
82,0.3231,0.3341,0.3428
83,0.3095,0.3397,0.3508
84,0.3096,0.3469,0.3435
85,0.31,0.3605,0.3295
86,0.3133,0.3705,0.3162
87,0.3181,0.3635,0.3184
88,0.3298,0.3495,0.3207
89,0.3381,0.3349,0.327
90,0.3283,0.3336,0.3381
91,0.3108,0.3324,0.3568
92,0.3018,0.3393,0.3589
93,0.2994,0.3524,0.3482
94,0.3002,0.3703,0.3295
95,0.311,0.3678,0.3212
96,0.3254,0.3547,0.3199
97,0.3389,0.3386,0.3225
98,0.3354,0.3309,0.3337
99,0.3195,0.3312,0.3493
100,0.3065,0.3376,0.3559
