"geracao","O","B","Y"
0,0.2464,0.5,0.2536
1,0.6381,0.2834,0.0785
2,0.7497,0.0799,0.1704
3,0.6297,0.0416,0.3287
4,0.4493,0.0603,0.4904
5,0.287,0.1036,0.6094
6,0.1785,0.164,0.6575
7,0.1178,0.2294,0.6528
8,0.101,0.2915,0.6075
9,0.1136,0.3447,0.5417
10,0.148,0.3875,0.4645
11,0.1894,0.4175,0.3931
12,0.231,0.4327,0.3363
13,0.2694,0.4334,0.2972
14,0.3021,0.4271,0.2708
15,0.3351,0.4096,0.2553
16,0.3605,0.3843,0.2552
17,0.3807,0.3612,0.2581
18,0.4022,0.3374,0.2604
19,0.4218,0.3159,0.2623
20,0.4339,0.2975,0.2686
21,0.4439,0.2746,0.2815
22,0.4454,0.2538,0.3008
23,0.4395,0.2434,0.3171
24,0.4234,0.2428,0.3338
25,0.4075,0.2487,0.3438
26,0.4014,0.2544,0.3442
27,0.4008,0.2621,0.3371
28,0.3995,0.2674,0.3331
29,0.3967,0.267,0.3363
30,0.3924,0.2655,0.3421
31,0.3841,0.2662,0.3497
32,0.3678,0.2762,0.356
33,0.348,0.2895,0.3625
34,0.332,0.3064,0.3616
35,0.324,0.3254,0.3506
36,0.3185,0.3448,0.3367
37,0.3214,0.3569,0.3217
38,0.3302,0.3591,0.3107
39,0.3374,0.3611,0.3015
40,0.3374,0.366,0.2966
41,0.3289,0.3737,0.2974
42,0.3175,0.3823,0.3002
43,0.3057,0.3971,0.2972
44,0.296,0.4149,0.2891
45,0.2829,0.4343,0.2828
46,0.2757,0.4452,0.2791
47,0.2723,0.4541,0.2736
48,0.2699,0.463,0.2671
49,0.2691,0.4661,0.2648
50,0.2675,0.4678,0.2647
51,0.2688,0.4626,0.2686
52,0.2698,0.46,0.2702
53,0.2751,0.4553,0.2696
54,0.2818,0.4492,0.269
55,0.2914,0.4368,0.2718
56,0.3031,0.4198,0.2771
57,0.311,0.4054,0.2836
58,0.3154,0.3918,0.2928
59,0.3156,0.3799,0.3045
60,0.3175,0.3701,0.3124
61,0.3185,0.3647,0.3168
62,0.3175,0.3654,0.3171
63,0.32,0.3613,0.3187
64,0.3262,0.3541,0.3197
65,0.3346,0.3441,0.3213
66,0.3347,0.3421,0.3232
67,0.3331,0.3379,0.329
68,0.3297,0.3331,0.3372
69,0.3329,0.3294,0.3377
70,0.3333,0.3304,0.3363
71,0.3283,0.3386,0.3331
72,0.3242,0.3391,0.3367
73,0.3284,0.3378,0.3338
74,0.3372,0.3343,0.3285
75,0.3375,0.3379,0.3246
76,0.3336,0.3376,0.3288
77,0.3317,0.3317,0.3366
78,0.3353,0.3274,0.3373
79,0.335,0.3312,0.3338
80,0.3291,0.3392,0.3317
81,0.3248,0.3401,0.3351
82,0.3326,0.3368,0.3306
83,0.3406,0.3351,0.3243
84,0.3416,0.3356,0.3228
85,0.338,0.3308,0.3312
86,0.3363,0.3247,0.339
87,0.3394,0.3232,0.3374
88,0.334,0.3306,0.3354
89,0.3275,0.3388,0.3337
90,0.3256,0.3376,0.3368
91,0.333,0.3356,0.3314
92,0.3412,0.3339,0.3249
93,0.3402,0.3324,0.3274
94,0.3386,0.327,0.3344
95,0.3344,0.3229,0.3427
96,0.3326,0.326,0.3414
97,0.3274,0.3328,0.3398
98,0.3233,0.3385,0.3382
99,0.3254,0.3388,0.3358
100,0.3326,0.3372,0.3302
