"geracao","O","B","Y"
0,0.2472,0.5039,0.2489
1,0.674,0.255,0.071
2,0.7849,0.0539,0.1612
3,0.6524,0.0264,0.3212
4,0.4703,0.0412,0.4885
5,0.3008,0.0751,0.6241
6,0.1739,0.1271,0.699
7,0.1006,0.1867,0.7127
8,0.0797,0.2485,0.6718
9,0.0942,0.3001,0.6057
10,0.128,0.3379,0.5341
11,0.1734,0.3635,0.4631
12,0.2157,0.378,0.4063
13,0.2574,0.3872,0.3554
14,0.2934,0.3957,0.3109
15,0.3279,0.3966,0.2755
16,0.3558,0.3953,0.2489
17,0.381,0.3897,0.2293
18,0.4055,0.3804,0.2141
19,0.426,0.3754,0.1986
20,0.4385,0.3659,0.1956
21,0.4409,0.3591,0.2
22,0.4434,0.3534,0.2032
23,0.4448,0.3498,0.2054
24,0.4507,0.3447,0.2046
25,0.4599,0.3381,0.202
26,0.4689,0.3313,0.1998
27,0.4672,0.327,0.2058
28,0.4603,0.3218,0.2179
29,0.4475,0.3236,0.2289
30,0.4311,0.3316,0.2373
31,0.4124,0.3447,0.2429
32,0.394,0.357,0.249
33,0.375,0.3674,0.2576
34,0.3565,0.3733,0.2702
35,0.3449,0.3787,0.2764
36,0.3371,0.3831,0.2798
37,0.3314,0.3886,0.28
38,0.3282,0.3931,0.2787
39,0.3245,0.3952,0.2803
40,0.3223,0.3924,0.2853
41,0.3244,0.3896,0.286
42,0.3269,0.3845,0.2886
43,0.3255,0.3786,0.2959
44,0.3323,0.3652,0.3025
45,0.3364,0.3577,0.3059
46,0.34,0.3578,0.3022
47,0.3436,0.3527,0.3037
48,0.3489,0.3399,0.3112
49,0.3563,0.3244,0.3193
50,0.3569,0.3183,0.3248
51,0.349,0.3156,0.3354
52,0.3382,0.3106,0.3512
53,0.3349,0.3132,0.3519
54,0.3329,0.3219,0.3452
55,0.3283,0.33,0.3417
56,0.3253,0.3295,0.3452
57,0.3249,0.3283,0.3468
58,0.3256,0.3281,0.3463
59,0.3215,0.3366,0.3419
60,0.3152,0.3448,0.34
61,0.3074,0.3489,0.3437
62,0.3046,0.3563,0.3391
63,0.2987,0.3687,0.3326
64,0.2963,0.3776,0.3261
65,0.2991,0.3753,0.3256
66,0.3045,0.3742,0.3213
67,0.3053,0.372,0.3227
68,0.2984,0.3736,0.328
69,0.2913,0.3763,0.3324
70,0.2892,0.3806,0.3302
71,0.2936,0.3898,0.3166
72,0.2985,0.3944,0.3071
73,0.3092,0.3889,0.3019
74,0.3226,0.3781,0.2993
75,0.329,0.3673,0.3037
76,0.3281,0.358,0.3139
77,0.3228,0.3495,0.3277
78,0.3189,0.3498,0.3313
79,0.3132,0.3579,0.3289
80,0.3092,0.3705,0.3203
81,0.3105,0.3745,0.315
82,0.3206,0.373,0.3064
83,0.3326,0.3658,0.3016
84,0.3372,0.3561,0.3067
85,0.3366,0.3425,0.3209
86,0.3286,0.3401,0.3313
87,0.3189,0.3476,0.3335
88,0.3011,0.3635,0.3354
89,0.2926,0.3764,0.331
90,0.296,0.3833,0.3207
91,0.3108,0.3824,0.3068
92,0.3236,0.3745,0.3019
93,0.3297,0.358,0.3123
94,0.33,0.3442,0.3258
95,0.3201,0.3434,0.3365
96,0.3029,0.3536,0.3435
97,0.2875,0.3669,0.3456
98,0.2861,0.3792,0.3347
99,0.2958,0.3873,0.3169
100,0.3045,0.3921,0.3034
