"geracao","O","B","Y"
0,0.2512,0.5022,0.2466
1,0.6674,0.2614,0.0712
2,0.769,0.0526,0.1784
3,0.6178,0.0368,0.3454
4,0.4245,0.0599,0.5156
5,0.2665,0.0987,0.6348
6,0.1576,0.1503,0.6921
7,0.0972,0.2117,0.6911
8,0.0803,0.2701,0.6496
9,0.0935,0.3233,0.5832
10,0.1258,0.3649,0.5093
11,0.1675,0.3909,0.4416
12,0.2045,0.4037,0.3918
13,0.2346,0.4118,0.3536
14,0.2601,0.4153,0.3246
15,0.272,0.4218,0.3062
16,0.2822,0.4228,0.295
17,0.2898,0.4178,0.2924
18,0.3033,0.406,0.2907
19,0.3109,0.3895,0.2996
20,0.3151,0.3686,0.3163
21,0.3192,0.3461,0.3347
22,0.3196,0.3334,0.347
23,0.3169,0.3288,0.3543
24,0.3103,0.3267,0.363
25,0.3047,0.3267,0.3686
26,0.3025,0.3325,0.365
27,0.2927,0.3454,0.3619
28,0.2772,0.3633,0.3595
29,0.2668,0.3776,0.3556
30,0.261,0.3904,0.3486
31,0.2596,0.4027,0.3377
32,0.2562,0.4161,0.3277
33,0.2554,0.4278,0.3168
34,0.2615,0.4314,0.3071
35,0.2656,0.4328,0.3016
36,0.2733,0.4283,0.2984
37,0.28,0.4244,0.2956
38,0.2919,0.4168,0.2913
39,0.3076,0.4071,0.2853
40,0.3262,0.3948,0.279
41,0.3428,0.3763,0.2809
42,0.3574,0.3569,0.2857
43,0.3713,0.3381,0.2906
44,0.3771,0.3296,0.2933
45,0.3836,0.3231,0.2933
46,0.3878,0.3168,0.2954
47,0.3961,0.3122,0.2917
48,0.4032,0.3089,0.2879
49,0.4144,0.3039,0.2817
50,0.4239,0.2953,0.2808
51,0.4341,0.2891,0.2768
52,0.4431,0.2791,0.2778
53,0.4459,0.2759,0.2782
54,0.4466,0.2745,0.2789
55,0.4403,0.275,0.2847
56,0.4377,0.2731,0.2892
57,0.4388,0.2697,0.2915
58,0.4373,0.2717,0.291
59,0.4325,0.2726,0.2949
60,0.4282,0.2699,0.3019
61,0.4238,0.2625,0.3137
62,0.417,0.2589,0.3241
63,0.4059,0.2597,0.3344
64,0.3921,0.2628,0.3451
65,0.3762,0.2666,0.3572
66,0.359,0.2746,0.3664
67,0.3441,0.2876,0.3683
68,0.3333,0.2984,0.3683
69,0.3336,0.3069,0.3595
70,0.3369,0.3077,0.3554
71,0.3378,0.3103,0.3519
72,0.3439,0.3003,0.3558
73,0.3392,0.2938,0.367
74,0.3316,0.2894,0.379
75,0.319,0.2976,0.3834
76,0.3157,0.3047,0.3796
77,0.3105,0.3115,0.378
78,0.3185,0.3155,0.366
79,0.3239,0.3157,0.3604
80,0.3334,0.3151,0.3515
81,0.3377,0.3003,0.362
82,0.3329,0.2937,0.3734
83,0.3306,0.2891,0.3803
84,0.3209,0.2953,0.3838
85,0.3134,0.3035,0.3831
86,0.3053,0.3128,0.3819
87,0.3068,0.3254,0.3678
88,0.3212,0.3254,0.3534
89,0.3314,0.3174,0.3512
90,0.3332,0.3138,0.353
91,0.3325,0.3105,0.357
92,0.3309,0.3079,0.3612
93,0.3272,0.3146,0.3582
94,0.3281,0.3233,0.3486
95,0.3279,0.3301,0.342
96,0.331,0.3331,0.3359
97,0.3401,0.3263,0.3336
98,0.3424,0.3249,0.3327
99,0.3412,0.3261,0.3327
100,0.3375,0.3193,0.3432
