"geracao","O","B","Y"
0,0.257,0.4994,0.2436
1,0.6631,0.2522,0.0847
2,0.7423,0.0596,0.1981
3,0.5867,0.0354,0.3779
4,0.3931,0.0603,0.5466
5,0.2294,0.1075,0.6631
6,0.1275,0.1714,0.7011
7,0.0872,0.2505,0.6623
8,0.0873,0.3281,0.5846
9,0.1103,0.3947,0.495
10,0.1396,0.4486,0.4118
11,0.1687,0.4823,0.349
12,0.1914,0.494,0.3146
13,0.2065,0.505,0.2885
14,0.2145,0.5114,0.2741
15,0.2187,0.5149,0.2664
16,0.2263,0.5157,0.258
17,0.2382,0.5112,0.2506
18,0.2555,0.4993,0.2452
19,0.2706,0.485,0.2444
20,0.284,0.4689,0.2471
21,0.297,0.446,0.257
22,0.3067,0.4269,0.2664
23,0.3106,0.4062,0.2832
24,0.3123,0.3896,0.2981
25,0.3205,0.373,0.3065
26,0.3212,0.3636,0.3152
27,0.3166,0.3573,0.3261
28,0.3068,0.3545,0.3387
29,0.2957,0.3535,0.3508
30,0.2928,0.3576,0.3496
31,0.2923,0.364,0.3437
32,0.2951,0.3663,0.3386
33,0.3011,0.3633,0.3356
34,0.3025,0.3616,0.3359
35,0.3072,0.3569,0.3359
36,0.3134,0.3489,0.3377
37,0.3199,0.3416,0.3385
38,0.3259,0.3352,0.3389
39,0.3348,0.3296,0.3356
40,0.3452,0.3253,0.3295
41,0.3555,0.3177,0.3268
42,0.365,0.3111,0.3239
43,0.3744,0.3038,0.3218
44,0.3782,0.3014,0.3204
45,0.3815,0.3003,0.3182
46,0.3787,0.3046,0.3167
47,0.3726,0.3139,0.3135
48,0.3626,0.3228,0.3146
49,0.3513,0.3298,0.3189
50,0.338,0.3397,0.3223
51,0.3182,0.3565,0.3253
52,0.2937,0.3743,0.332
53,0.2781,0.392,0.3299
54,0.2735,0.4108,0.3157
55,0.2736,0.4303,0.2961
56,0.2774,0.4404,0.2822
57,0.2847,0.4404,0.2749
58,0.283,0.444,0.273
59,0.2782,0.4473,0.2745
60,0.2645,0.4583,0.2772
61,0.2536,0.4749,0.2715
62,0.2466,0.4921,0.2613
63,0.2441,0.509,0.2469
64,0.2484,0.5154,0.2362
65,0.2538,0.517,0.2292
66,0.2581,0.5156,0.2263
67,0.2499,0.5191,0.231
68,0.2395,0.5242,0.2363
69,0.242,0.5293,0.2287
70,0.2418,0.5378,0.2204
71,0.2431,0.5429,0.214
72,0.2457,0.5358,0.2185
73,0.2484,0.5279,0.2237
74,0.2503,0.5203,0.2294
75,0.2524,0.512,0.2356
76,0.2569,0.5018,0.2413
77,0.2639,0.4897,0.2464
78,0.2737,0.4759,0.2504
79,0.2846,0.4591,0.2563
80,0.2968,0.4396,0.2636
81,0.3106,0.4168,0.2726
82,0.3238,0.3926,0.2836
83,0.3359,0.3673,0.2968
84,0.3392,0.3506,0.3102
85,0.3329,0.3433,0.3238
86,0.3276,0.3365,0.3359
87,0.3309,0.3301,0.339
88,0.3248,0.3433,0.3319
89,0.3184,0.3465,0.3351
90,0.3321,0.3405,0.3274
91,0.3463,0.3335,0.3202
92,0.3502,0.3364,0.3134
93,0.344,0.3289,0.3271
94,0.3465,0.3221,0.3314
95,0.3587,0.3151,0.3262
96,0.3522,0.329,0.3188
97,0.3456,0.3333,0.3211
98,0.3398,0.3277,0.3325
99,0.3455,0.3291,0.3254
100,0.3415,0.3305,0.328
