"geracao","O","B","Y"
0,0.2474,0.5039,0.2487
1,0.6546,0.2716,0.0738
2,0.7857,0.0679,0.1464
3,0.6879,0.0302,0.2819
4,0.521,0.0491,0.4299
5,0.3631,0.0936,0.5433
6,0.24,0.1582,0.6018
7,0.1608,0.2395,0.5997
8,0.1307,0.3165,0.5528
9,0.1315,0.3822,0.4863
10,0.1521,0.432,0.4159
11,0.1854,0.4553,0.3593
12,0.2289,0.4566,0.3145
13,0.2743,0.4476,0.2781
14,0.3119,0.4287,0.2594
15,0.3381,0.4076,0.2543
16,0.3521,0.3933,0.2546
17,0.3594,0.3898,0.2508
18,0.3663,0.3866,0.2471
19,0.3736,0.3824,0.244
20,0.3849,0.3615,0.2536
21,0.3886,0.3397,0.2717
22,0.3751,0.3273,0.2976
23,0.3548,0.3226,0.3226
24,0.3349,0.3262,0.3389
25,0.328,0.3327,0.3393
26,0.3248,0.3397,0.3355
27,0.3245,0.3384,0.3371
28,0.3199,0.3335,0.3466
29,0.3163,0.3276,0.3561
30,0.3131,0.3245,0.3624
31,0.3042,0.3281,0.3677
32,0.2949,0.3385,0.3666
33,0.2894,0.3483,0.3623
34,0.2915,0.3585,0.35
35,0.3044,0.3594,0.3362
36,0.319,0.3597,0.3213
37,0.3308,0.3511,0.3181
38,0.3362,0.342,0.3218
39,0.3437,0.3307,0.3256
40,0.3401,0.3264,0.3335
41,0.3354,0.327,0.3376
42,0.335,0.3256,0.3394
43,0.3346,0.3302,0.3352
44,0.3366,0.3306,0.3328
45,0.3368,0.3282,0.335
46,0.3373,0.3269,0.3358
47,0.3386,0.3239,0.3375
48,0.3397,0.3236,0.3367
49,0.3431,0.3222,0.3347
50,0.3376,0.3242,0.3382
51,0.3379,0.3203,0.3418
52,0.3369,0.319,0.3441
53,0.3372,0.3242,0.3386
54,0.3321,0.3281,0.3398
55,0.3297,0.3304,0.3399
56,0.3349,0.3253,0.3398
57,0.3424,0.3231,0.3345
58,0.344,0.3204,0.3356
59,0.3394,0.3174,0.3432
60,0.337,0.3113,0.3517
61,0.3293,0.3151,0.3556
62,0.3266,0.3244,0.349
63,0.3249,0.33,0.3451
64,0.3292,0.3326,0.3382
65,0.3372,0.3261,0.3367
66,0.3433,0.3213,0.3354
67,0.3412,0.3199,0.3389
68,0.3329,0.3171,0.35
69,0.3232,0.3204,0.3564
70,0.3233,0.3267,0.35
71,0.3242,0.3361,0.3397
72,0.3277,0.3406,0.3317
73,0.3347,0.3339,0.3314
74,0.3444,0.3234,0.3322
75,0.3479,0.3169,0.3352
76,0.3416,0.3154,0.343
77,0.331,0.3163,0.3527
78,0.3254,0.3206,0.354
79,0.3261,0.3312,0.3427
80,0.335,0.3362,0.3288
81,0.3404,0.3395,0.3201
82,0.3529,0.329,0.3181
83,0.3601,0.3121,0.3278
84,0.3515,0.3132,0.3353
85,0.3377,0.3182,0.3441
86,0.3246,0.3258,0.3496
87,0.3257,0.3338,0.3405
88,0.3328,0.3384,0.3288
89,0.3397,0.341,0.3193
90,0.3538,0.3248,0.3214
91,0.3585,0.3085,0.333
92,0.3584,0.2975,0.3441
93,0.3446,0.2991,0.3563
94,0.3308,0.3058,0.3634
95,0.322,0.3081,0.3699
96,0.3271,0.3159,0.357
97,0.3316,0.3242,0.3442
98,0.3289,0.3315,0.3396
99,0.3359,0.3219,0.3422
100,0.3417,0.3174,0.3409
