"","Generation","O","Y","B"
"55",54,0.4078,0.5779,0.0143
"56",55,0.4294,0.5553,0.0153
"57",56,0.451,0.5358,0.0132
"58",57,0.4768,0.5091,0.0141
"59",58,0.494,0.4922,0.0138
"60",59,0.516,0.4709,0.0131
"61",60,0.5281,0.4607,0.0112
"62",61,0.551,0.4387,0.0103
"63",62,0.5699,0.4199,0.0102
"64",63,0.5923,0.3949,0.0128
"65",64,0.6083,0.3786,0.0131
"66",65,0.6302,0.3552,0.0146
"67",66,0.6418,0.3433,0.0149
"68",67,0.6568,0.3292,0.014
"69",68,0.6683,0.3192,0.0125
"70",69,0.6856,0.3019,0.0125
"71",70,0.6976,0.289,0.0134
"72",71,0.7072,0.2769,0.0159
"73",72,0.7178,0.2652,0.017
"74",73,0.728,0.2557,0.0163
"75",74,0.7378,0.2452,0.017
"76",75,0.7463,0.2357,0.018
"77",76,0.7609,0.2215,0.0176
"78",77,0.7641,0.2181,0.0178
"79",78,0.7737,0.2075,0.0188
"80",79,0.7855,0.1955,0.019
"81",80,0.7917,0.1901,0.0182
"82",81,0.7926,0.1877,0.0197
"83",82,0.8085,0.1712,0.0203
"84",83,0.8151,0.1629,0.022
"85",84,0.8211,0.1541,0.0248
"86",85,0.8261,0.1472,0.0267
"87",86,0.8265,0.1432,0.0303
"88",87,0.8297,0.1381,0.0322
"89",88,0.835,0.1317,0.0333
"90",89,0.8371,0.1285,0.0344
"91",90,0.8433,0.1228,0.0339
"92",91,0.8488,0.1142,0.037
"93",92,0.8511,0.1123,0.0366
"94",93,0.854,0.1092,0.0368
"95",94,0.8614,0.1008,0.0378
"96",95,0.8617,0.0989,0.0394
"97",96,0.8615,0.0945,0.044
"98",97,0.8625,0.0902,0.0473
"99",98,0.8628,0.0898,0.0474
"100",99,0.8646,0.0862,0.0492
"101",100,0.8714,0.0788,0.0498
"102",101,0.8705,0.0752,0.0543
"103",102,0.8724,0.0721,0.0555
"104",103,0.8722,0.0715,0.0563
"105",104,0.8742,0.0691,0.0567
"106",105,0.8764,0.0673,0.0563
"107",106,0.8798,0.0649,0.0553
"108",107,0.8773,0.0636,0.0591
"109",108,0.8759,0.0635,0.0606
"110",109,0.8765,0.0624,0.0611
"111",110,0.8772,0.0604,0.0624
"112",111,0.8796,0.0556,0.0648
"113",112,0.8808,0.0544,0.0648
"114",113,0.8789,0.0544,0.0667
"115",114,0.8779,0.0507,0.0714
"116",115,0.8767,0.0494,0.0739
"117",116,0.8728,0.049,0.0782
"118",117,0.8689,0.0463,0.0848
"119",118,0.871,0.0458,0.0832
"120",119,0.8678,0.0429,0.0893
"121",120,0.8635,0.0439,0.0926
"122",121,0.8663,0.0423,0.0914
"123",122,0.8611,0.0438,0.0951
"124",123,0.8568,0.0441,0.0991
"125",124,0.8557,0.0425,0.1018
"126",125,0.8534,0.0417,0.1049
"127",126,0.8529,0.0405,0.1066
"128",127,0.8525,0.038,0.1095
"129",128,0.8512,0.0369,0.1119
"130",129,0.8469,0.0354,0.1177
"131",130,0.8417,0.0342,0.1241
"132",131,0.8418,0.0312,0.127
"133",132,0.8445,0.0306,0.1249
"134",133,0.8418,0.0294,0.1288
"135",134,0.8369,0.0307,0.1324
"136",135,0.8289,0.0317,0.1394
"137",136,0.8312,0.031,0.1378
"138",137,0.8298,0.0292,0.141
"139",138,0.8214,0.0294,0.1492
"140",139,0.8147,0.0295,0.1558
"141",140,0.8135,0.0299,0.1566
"142",141,0.8093,0.0325,0.1582
"143",142,0.8062,0.0309,0.1629
"144",143,0.7995,0.0343,0.1662
"145",144,0.7937,0.0358,0.1705
"146",145,0.7869,0.0348,0.1783
"147",146,0.778,0.0376,0.1844
"148",147,0.7718,0.038,0.1902
"149",148,0.7641,0.038,0.1979
"150",149,0.7537,0.0395,0.2068
"151",150,0.7506,0.0387,0.2107
"152",151,0.7476,0.0402,0.2122
"153",152,0.7418,0.0457,0.2125
"154",153,0.7362,0.0462,0.2176
"155",154,0.7277,0.0508,0.2215
"156",155,0.7204,0.0533,0.2263
"157",156,0.711,0.0568,0.2322
"158",157,0.7011,0.0585,0.2404
"159",158,0.6915,0.0602,0.2483
"160",159,0.6872,0.0662,0.2466
"161",160,0.6841,0.0668,0.2491
"162",161,0.6796,0.0686,0.2518
"163",162,0.6721,0.0683,0.2596
"164",163,0.6589,0.0706,0.2705
"165",164,0.6479,0.0747,0.2774
"166",165,0.6378,0.0782,0.284
"167",166,0.629,0.0815,0.2895
"168",167,0.6201,0.0814,0.2985
"169",168,0.6129,0.0832,0.3039
"170",169,0.6041,0.0873,0.3086
"171",170,0.596,0.0914,0.3126
"172",171,0.5831,0.0957,0.3212
"173",172,0.5734,0.0988,0.3278
"174",173,0.5642,0.1053,0.3305
"175",174,0.5551,0.1107,0.3342
"176",175,0.5538,0.1193,0.3269
"177",176,0.5467,0.1235,0.3298
"178",177,0.5408,0.1279,0.3313
"179",178,0.5316,0.1347,0.3337
"180",179,0.5273,0.1366,0.3361
"181",180,0.52,0.1458,0.3342
"182",181,0.5103,0.1557,0.334
"183",182,0.5037,0.1677,0.3286
"184",183,0.5015,0.179,0.3195
"185",184,0.4933,0.1896,0.3171
"186",185,0.4882,0.1973,0.3145
"187",186,0.4803,0.2044,0.3153
"188",187,0.4758,0.211,0.3132
"189",188,0.4699,0.2191,0.311
"190",189,0.4627,0.2234,0.3139
"191",190,0.4568,0.2309,0.3123
"192",191,0.4467,0.2376,0.3157
"193",192,0.4411,0.243,0.3159
"194",193,0.4357,0.254,0.3103
"195",194,0.4298,0.2601,0.3101
"196",195,0.425,0.2672,0.3078
"197",196,0.4185,0.2754,0.3061
"198",197,0.4195,0.2779,0.3026
"199",198,0.4136,0.2861,0.3003
"200",199,0.4101,0.2927,0.2972
"201",200,0.4046,0.2983,0.2971
