"geracao","O","B","Y"
0,0.2041,0.6011,0.1948
1,0.7554,0.2179,0.0267
2,0.9076,0.0185,0.0739
3,0.8444,0.0063,0.1493
4,0.7475,0.0132,0.2393
5,0.6425,0.0246,0.3329
6,0.5367,0.0426,0.4207
7,0.4539,0.0643,0.4818
8,0.3815,0.0886,0.5299
9,0.3204,0.1144,0.5652
10,0.269,0.1413,0.5897
11,0.226,0.1693,0.6047
12,0.1907,0.1988,0.6105
13,0.1667,0.2317,0.6016
14,0.149,0.2639,0.5871
15,0.1453,0.2944,0.5603
16,0.1468,0.3252,0.528
17,0.1486,0.3545,0.4969
18,0.1525,0.3814,0.4661
19,0.1571,0.408,0.4349
20,0.1639,0.4349,0.4012
21,0.1692,0.4609,0.3699
22,0.174,0.4863,0.3397
23,0.1805,0.5105,0.309
24,0.1877,0.5289,0.2834
25,0.1943,0.5474,0.2583
26,0.2009,0.5647,0.2344
27,0.2071,0.5779,0.215
28,0.2126,0.5878,0.1996
29,0.2152,0.5968,0.188
30,0.2142,0.6054,0.1804
31,0.2105,0.6116,0.1779
32,0.2046,0.619,0.1764
33,0.2034,0.6271,0.1695
34,0.2027,0.6326,0.1647
35,0.2092,0.6354,0.1554
36,0.2154,0.6325,0.1521
37,0.2216,0.6213,0.1571
38,0.2278,0.6085,0.1637
39,0.234,0.5941,0.1719
40,0.24,0.5781,0.1819
41,0.2455,0.5618,0.1927
42,0.2507,0.545,0.2043
43,0.2559,0.5274,0.2167
44,0.2597,0.5104,0.2299
45,0.2621,0.494,0.2439
46,0.2523,0.489,0.2587
47,0.2409,0.4848,0.2743
48,0.2373,0.4832,0.2795
49,0.2325,0.4836,0.2839
50,0.2285,0.484,0.2875
51,0.2257,0.4724,0.3019
52,0.2236,0.4597,0.3167
53,0.2224,0.4453,0.3323
54,0.2228,0.4283,0.3489
55,0.2248,0.4087,0.3665
56,0.2284,0.3867,0.3849
57,0.2339,0.3623,0.4038
58,0.2406,0.3355,0.4239
59,0.2474,0.3063,0.4463
60,0.2542,0.2746,0.4712
61,0.261,0.2411,0.4979
62,0.2678,0.2067,0.5255
63,0.2649,0.1812,0.5539
64,0.242,0.1749,0.5831
65,0.2079,0.179,0.6131
66,0.1824,0.1834,0.6342
67,0.1761,0.1878,0.6361
68,0.1802,0.1827,0.6371
69,0.1846,0.1675,0.6479
70,0.189,0.1418,0.6692
71,0.1839,0.1144,0.7017
72,0.1592,0.1055,0.7353
73,0.1236,0.1067,0.7697
74,0.096,0.1088,0.7952
75,0.0873,0.1112,0.8015
76,0.089,0.1136,0.7974
77,0.091,0.1063,0.8027
78,0.093,0.079,0.828
79,0.095,0.0405,0.8645
80,0.0873,0.0106,0.9021
81,0.0594,1e-04,0.9405
82,0.0203,0,0.9797
83,1e-04,0,0.9999
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
