"geracao","O","B","Y"
0,0.1962,0.5999,0.2039
1,0.7326,0.2491,0.0183
2,0.9167,0.0255,0.0578
3,0.8662,0.0048,0.129
4,0.7741,0.0101,0.2158
5,0.6684,0.0191,0.3125
6,0.5574,0.0333,0.4093
7,0.4564,0.0532,0.4904
8,0.3639,0.0768,0.5593
9,0.2849,0.1032,0.6119
10,0.2173,0.1303,0.6524
11,0.1628,0.1605,0.6767
12,0.1133,0.1939,0.6928
13,0.0753,0.232,0.6927
14,0.0554,0.2731,0.6715
15,0.0478,0.3121,0.6401
16,0.0499,0.3528,0.5973
17,0.0544,0.3933,0.5523
18,0.0609,0.4319,0.5072
19,0.068,0.4712,0.4608
20,0.074,0.5131,0.4129
21,0.0806,0.5485,0.3709
22,0.0864,0.5816,0.332
23,0.0936,0.605,0.3014
24,0.0933,0.6282,0.2785
25,0.0933,0.6493,0.2574
26,0.0983,0.6683,0.2334
27,0.1064,0.6842,0.2094
28,0.1131,0.6995,0.1874
29,0.1203,0.7066,0.1731
30,0.1264,0.7097,0.1639
31,0.1338,0.7099,0.1563
32,0.1411,0.708,0.1509
33,0.1494,0.7018,0.1488
34,0.1583,0.6906,0.1511
35,0.1671,0.6752,0.1577
36,0.1705,0.6618,0.1677
37,0.1666,0.6554,0.178
38,0.1617,0.6503,0.188
39,0.1621,0.6459,0.192
40,0.1689,0.6418,0.1893
41,0.1772,0.6375,0.1853
42,0.1851,0.6281,0.1868
43,0.194,0.6101,0.1959
44,0.2025,0.5912,0.2063
45,0.2112,0.5729,0.2159
46,0.2198,0.5535,0.2267
47,0.228,0.5344,0.2376
48,0.2372,0.5142,0.2486
49,0.2472,0.4945,0.2583
50,0.2577,0.4735,0.2688
51,0.2684,0.4513,0.2803
52,0.2697,0.4376,0.2927
53,0.2616,0.4344,0.304
54,0.2521,0.4311,0.3168
55,0.2604,0.4294,0.3102
56,0.2705,0.427,0.3025
57,0.2819,0.4144,0.3037
58,0.2939,0.3918,0.3143
59,0.3068,0.3668,0.3264
60,0.3102,0.3501,0.3397
61,0.3039,0.3426,0.3535
62,0.2968,0.3352,0.368
63,0.2882,0.3384,0.3734
64,0.2783,0.3532,0.3685
65,0.2782,0.3683,0.3535
66,0.2901,0.3833,0.3266
67,0.303,0.3977,0.2993
68,0.3154,0.4034,0.2812
69,0.3279,0.3895,0.2826
70,0.3402,0.3646,0.2952
71,0.3434,0.3496,0.307
72,0.3271,0.354,0.3189
73,0.3094,0.3685,0.3221
74,0.3012,0.374,0.3248
75,0.3037,0.3692,0.3271
76,0.3162,0.3642,0.3196
77,0.3192,0.3582,0.3226
78,0.3121,0.3516,0.3363
79,0.2944,0.3556,0.35
80,0.2856,0.3705,0.3439
81,0.2869,0.386,0.3271
82,0.2992,0.4014,0.2994
83,0.3123,0.3969,0.2908
84,0.3249,0.3829,0.2922
85,0.3376,0.3582,0.3042
86,0.3404,0.3424,0.3172
87,0.3238,0.3468,0.3294
88,0.2967,0.3616,0.3417
89,0.2881,0.3763,0.3356
90,0.2993,0.3915,0.3092
91,0.3122,0.397,0.2908
92,0.3249,0.3834,0.2917
93,0.3376,0.3591,0.3033
94,0.3406,0.343,0.3164
95,0.3236,0.3467,0.3297
96,0.3058,0.3613,0.3329
97,0.2974,0.3766,0.326
98,0.2994,0.3918,0.3088
99,0.3123,0.3967,0.291
100,0.3249,0.3828,0.2923
