"geracao","O","B","Y"
0,0.2048,0.5939,0.2013
1,0.7477,0.2325,0.0198
2,0.9092,0.0235,0.0673
3,0.8388,0.0026,0.1586
4,0.7206,0.0046,0.2748
5,0.5868,0.0108,0.4024
6,0.4518,0.0207,0.5275
7,0.329,0.0329,0.6381
8,0.2226,0.0476,0.7298
9,0.1377,0.066,0.7963
10,0.0824,0.0872,0.8304
11,0.0556,0.111,0.8334
12,0.0433,0.1368,0.8199
13,0.0362,0.1643,0.7995
14,0.0312,0.1953,0.7735
15,0.0282,0.2279,0.7439
16,0.0276,0.2621,0.7103
17,0.0284,0.2993,0.6723
18,0.0312,0.3358,0.633
19,0.0366,0.3696,0.5938
20,0.0422,0.3996,0.5582
21,0.0485,0.4287,0.5228
22,0.0534,0.458,0.4886
23,0.058,0.4882,0.4538
24,0.0636,0.5169,0.4195
25,0.07,0.5459,0.3841
26,0.0774,0.5726,0.35
27,0.0856,0.5966,0.3178
28,0.0946,0.6179,0.2875
29,0.1044,0.6365,0.2591
30,0.115,0.6533,0.2317
31,0.1264,0.6683,0.2053
32,0.1386,0.6789,0.1825
33,0.1516,0.6857,0.1627
34,0.1654,0.6871,0.1475
35,0.18,0.6831,0.1369
36,0.1954,0.6767,0.1279
37,0.2116,0.6679,0.1205
38,0.2286,0.6563,0.1151
39,0.2464,0.6425,0.1111
40,0.265,0.6271,0.1079
41,0.2844,0.6101,0.1055
42,0.3046,0.5915,0.1039
43,0.3256,0.5713,0.1031
44,0.3474,0.5478,0.1048
45,0.37,0.5216,0.1084
46,0.3934,0.4946,0.112
47,0.4176,0.4668,0.1156
48,0.4426,0.4382,0.1192
49,0.4684,0.4088,0.1228
50,0.495,0.3786,0.1264
51,0.5224,0.3476,0.13
52,0.5506,0.3158,0.1336
53,0.5796,0.2832,0.1372
54,0.6094,0.2498,0.1408
55,0.64,0.2156,0.1444
56,0.6615,0.1905,0.148
57,0.6633,0.1851,0.1516
58,0.6551,0.1897,0.1552
59,0.6567,0.1943,0.149
60,0.6687,0.1989,0.1324
61,0.7015,0.1937,0.1048
62,0.7351,0.1781,0.0868
63,0.7695,0.1417,0.0888
64,0.7949,0.1143,0.0908
65,0.8107,0.0965,0.0928
66,0.8065,0.0987,0.0948
67,0.8121,0.1009,0.087
68,0.8281,0.1031,0.0688
69,0.8649,0.1053,0.0298
70,0.9025,0.0975,0
71,0.9409,0.0591,0
72,0.9801,0.0199,0
73,1,0,0
74,1,0,0
75,1,0,0
76,1,0,0
77,1,0,0
78,1,0,0
79,1,0,0
80,1,0,0
81,1,0,0
82,1,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,1,0,0
89,1,0,0
90,1,0,0
91,1,0,0
92,1,0,0
93,1,0,0
94,1,0,0
95,1,0,0
96,1,0,0
97,1,0,0
98,1,0,0
99,1,0,0
100,1,0,0
