"geracao","O","B","Y"
0,0.1969,0.609,0.1941
1,0.7593,0.2249,0.0158
2,0.929,0.0203,0.0507
3,0.8779,0.0046,0.1175
4,0.7878,0.0078,0.2044
5,0.6849,0.0158,0.2993
6,0.5747,0.0296,0.3957
7,0.4669,0.0472,0.4859
8,0.3701,0.0673,0.5626
9,0.2865,0.0912,0.6223
10,0.2183,0.1165,0.6652
11,0.169,0.1463,0.6847
12,0.1412,0.1731,0.6857
13,0.1238,0.2003,0.6759
14,0.1182,0.2245,0.6573
15,0.1231,0.2533,0.6236
16,0.1331,0.2833,0.5836
17,0.149,0.3116,0.5394
18,0.169,0.34,0.491
19,0.1904,0.3635,0.4461
20,0.2134,0.3818,0.4048
21,0.2372,0.3982,0.3646
22,0.2572,0.4172,0.3256
23,0.2761,0.4263,0.2976
24,0.2939,0.4311,0.275
25,0.3131,0.4332,0.2537
26,0.3296,0.4317,0.2387
27,0.3462,0.4221,0.2317
28,0.3621,0.4027,0.2352
29,0.3782,0.3762,0.2456
30,0.3884,0.3513,0.2603
31,0.3978,0.3252,0.277
32,0.4063,0.2996,0.2941
33,0.4127,0.2752,0.3121
34,0.4138,0.2561,0.3301
35,0.4134,0.2382,0.3484
36,0.4104,0.2238,0.3658
37,0.4033,0.2132,0.3835
38,0.394,0.2045,0.4015
39,0.3828,0.197,0.4202
40,0.369,0.1914,0.4396
41,0.3611,0.1898,0.4491
42,0.3516,0.1907,0.4577
43,0.3412,0.1931,0.4657
44,0.33,0.1972,0.4728
45,0.3191,0.2024,0.4785
46,0.3075,0.209,0.4835
47,0.296,0.2161,0.4879
48,0.284,0.2234,0.4926
49,0.2696,0.234,0.4964
50,0.2614,0.2447,0.4939
51,0.2601,0.2567,0.4832
52,0.2614,0.2691,0.4695
53,0.2649,0.2818,0.4533
54,0.2715,0.295,0.4335
55,0.2803,0.3084,0.4113
56,0.291,0.3218,0.3872
57,0.3042,0.3344,0.3614
58,0.3178,0.3472,0.335
59,0.3314,0.3605,0.3081
60,0.3444,0.3557,0.2999
61,0.3575,0.3312,0.3113
62,0.3713,0.3055,0.3232
63,0.3675,0.2969,0.3356
64,0.3434,0.3079,0.3487
65,0.3181,0.32,0.3619
66,0.3103,0.332,0.3577
67,0.3221,0.3447,0.3332
68,0.3346,0.3484,0.317
69,0.3472,0.3341,0.3187
70,0.3605,0.3084,0.3311
71,0.3555,0.3001,0.3444
72,0.3316,0.3109,0.3575
73,0.306,0.3227,0.3713
74,0.2971,0.3356,0.3673
75,0.3075,0.3487,0.3438
76,0.3195,0.3619,0.3186
77,0.332,0.3575,0.3105
78,0.3447,0.3336,0.3217
79,0.3486,0.3173,0.3341
80,0.3343,0.3185,0.3472
81,0.3092,0.3303,0.3605
82,0.3006,0.3435,0.3559
83,0.3105,0.3575,0.332
84,0.3219,0.3713,0.3068
85,0.3347,0.3677,0.2976
86,0.3487,0.3442,0.3071
87,0.3619,0.3194,0.3187
88,0.3579,0.311,0.3311
89,0.334,0.3213,0.3447
90,0.3179,0.3333,0.3488
91,0.3186,0.3463,0.3351
92,0.3295,0.3605,0.31
93,0.3423,0.3563,0.3014
94,0.3566,0.333,0.3104
95,0.3713,0.3076,0.3211
96,0.3681,0.2984,0.3335
97,0.3452,0.307,0.3478
98,0.3202,0.3179,0.3619
99,0.3118,0.3299,0.3583
100,0.3212,0.3438,0.335
