"geracao","O","B","Y"
0,0.2003,0.6017,0.198
1,0.7474,0.2345,0.0181
2,0.9189,0.0226,0.0585
3,0.863,0.0041,0.1329
4,0.7698,0.0072,0.223
5,0.6641,0.0137,0.3222
6,0.5488,0.0253,0.4259
7,0.4395,0.0415,0.519
8,0.3459,0.061,0.5931
9,0.2706,0.0846,0.6448
10,0.2119,0.1101,0.678
11,0.1631,0.1355,0.7014
12,0.1215,0.1615,0.717
13,0.0921,0.1889,0.719
14,0.0704,0.2189,0.7107
15,0.0578,0.2507,0.6915
16,0.0527,0.2845,0.6628
17,0.0516,0.3202,0.6282
18,0.0554,0.3559,0.5887
19,0.0601,0.3881,0.5518
20,0.0673,0.4186,0.5141
21,0.0745,0.4434,0.4821
22,0.0836,0.4653,0.4511
23,0.0907,0.4787,0.4306
24,0.0975,0.4897,0.4128
25,0.106,0.496,0.398
26,0.1146,0.4996,0.3858
27,0.122,0.5035,0.3745
28,0.1315,0.5051,0.3634
29,0.1426,0.5009,0.3565
30,0.1556,0.4947,0.3497
31,0.1621,0.4908,0.3471
32,0.1658,0.4879,0.3463
33,0.1732,0.4785,0.3483
34,0.1791,0.4576,0.3633
35,0.1811,0.4427,0.3762
36,0.1853,0.4238,0.3909
37,0.1885,0.3975,0.414
38,0.1909,0.3708,0.4383
39,0.1868,0.351,0.4622
40,0.1845,0.3338,0.4817
41,0.1855,0.3192,0.4953
42,0.1879,0.3067,0.5054
43,0.1905,0.294,0.5155
44,0.1947,0.2813,0.524
45,0.1992,0.2709,0.5299
46,0.2031,0.2632,0.5337
47,0.2046,0.2589,0.5365
48,0.2075,0.2574,0.5351
49,0.2132,0.2585,0.5283
50,0.219,0.2586,0.5224
51,0.2249,0.2597,0.5154
52,0.2335,0.261,0.5055
53,0.2384,0.2647,0.4969
54,0.24,0.2724,0.4876
55,0.2427,0.2829,0.4744
56,0.2471,0.2975,0.4554
57,0.2546,0.3142,0.4312
58,0.2653,0.3307,0.404
59,0.2797,0.3421,0.3782
60,0.296,0.3503,0.3537
61,0.312,0.3488,0.3392
62,0.322,0.3332,0.3448
63,0.3317,0.3072,0.3611
64,0.331,0.291,0.378
65,0.3144,0.2954,0.3902
66,0.2972,0.3106,0.3922
67,0.2883,0.3242,0.3875
68,0.2928,0.3351,0.3721
69,0.3082,0.3353,0.3565
70,0.322,0.3199,0.3581
71,0.3319,0.2958,0.3723
72,0.3322,0.2788,0.389
73,0.3126,0.2809,0.4065
74,0.2866,0.2958,0.4176
75,0.2711,0.3117,0.4172
76,0.2759,0.3232,0.4009
77,0.2901,0.3308,0.3791
78,0.3039,0.3275,0.3686
79,0.3164,0.3051,0.3785
80,0.3257,0.2785,0.3958
81,0.3203,0.2646,0.4151
82,0.2975,0.2715,0.431
83,0.2788,0.2871,0.4341
84,0.2765,0.2994,0.4241
85,0.284,0.3113,0.4047
86,0.3002,0.3173,0.3825
87,0.312,0.317,0.371
88,0.3227,0.3101,0.3672
89,0.3286,0.3031,0.3683
90,0.3273,0.306,0.3667
91,0.3212,0.3176,0.3612
92,0.3159,0.3107,0.3734
93,0.3165,0.3022,0.3813
94,0.3184,0.2992,0.3824
95,0.3113,0.2989,0.3898
96,0.3038,0.2941,0.4021
97,0.2996,0.2907,0.4097
98,0.2975,0.2961,0.4064
99,0.2935,0.3077,0.3988
100,0.291,0.3108,0.3982
