"geracao","O","B","Y"
0,0.2021,0.5936,0.2043
1,0.7402,0.2376,0.0222
2,0.9044,0.0271,0.0685
3,0.8382,0.0068,0.155
4,0.7235,0.0128,0.2637
5,0.597,0.0247,0.3783
6,0.4781,0.0422,0.4797
7,0.3719,0.0619,0.5662
8,0.2888,0.0789,0.6323
9,0.2271,0.0958,0.6771
10,0.1903,0.1128,0.6969
11,0.1715,0.1287,0.6998
12,0.1656,0.1423,0.6921
13,0.1664,0.1557,0.6779
14,0.1696,0.1673,0.6631
15,0.1732,0.1788,0.648
16,0.1805,0.1835,0.636
17,0.1904,0.1814,0.6282
18,0.2017,0.1757,0.6226
19,0.2126,0.1693,0.6181
20,0.2194,0.1685,0.6121
21,0.229,0.166,0.605
22,0.2423,0.1618,0.5959
23,0.2543,0.1589,0.5868
24,0.2678,0.1513,0.5809
25,0.2822,0.143,0.5748
26,0.2974,0.1337,0.5689
27,0.3095,0.1277,0.5628
28,0.3228,0.1203,0.5569
29,0.337,0.1122,0.5508
30,0.3514,0.1063,0.5423
31,0.36,0.1064,0.5336
32,0.367,0.1079,0.5251
33,0.3739,0.1096,0.5165
34,0.3854,0.1099,0.5047
35,0.4017,0.1092,0.4891
36,0.4187,0.1086,0.4727
37,0.4328,0.1117,0.4555
38,0.4482,0.1005,0.4513
39,0.4643,0.0862,0.4495
40,0.4673,0.0846,0.4481
41,0.4703,0.082,0.4477
42,0.4723,0.0804,0.4473
43,0.4743,0.0788,0.4469
44,0.4763,0.0772,0.4465
45,0.4765,0.078,0.4455
46,0.4759,0.0804,0.4437
47,0.4833,0.0828,0.4339
48,0.4999,0.0852,0.4149
49,0.5189,0.0876,0.3935
50,0.5403,0.09,0.3697
51,0.5641,0.0924,0.3435
52,0.5925,0.0948,0.3127
53,0.6237,0.0972,0.2791
54,0.6557,0.0996,0.2447
55,0.6885,0.102,0.2095
56,0.7221,0.1044,0.1735
57,0.7565,0.1068,0.1367
58,0.7917,0.1092,0.0991
59,0.8277,0.1116,0.0607
60,0.8645,0.114,0.0215
61,0.9021,0.097,9e-04
62,0.9405,0.0594,1e-04
63,0.9797,0.0203,0
64,0.9999,1e-04,0
65,1,0,0
66,1,0,0
67,1,0,0
68,1,0,0
69,1,0,0
70,1,0,0
71,1,0,0
72,1,0,0
73,1,0,0
74,1,0,0
75,1,0,0
76,1,0,0
77,1,0,0
78,1,0,0
79,1,0,0
80,1,0,0
81,1,0,0
82,1,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,1,0,0
89,1,0,0
90,1,0,0
91,1,0,0
92,1,0,0
93,1,0,0
94,1,0,0
95,1,0,0
96,1,0,0
97,1,0,0
98,1,0,0
99,1,0,0
100,1,0,0
