"geracao","O","B","Y"
0,0.2052,0.5961,0.1987
1,0.7586,0.2182,0.0232
2,0.9058,0.0254,0.0688
3,0.8448,0.0083,0.1469
4,0.7372,0.0149,0.2479
5,0.6177,0.0272,0.3551
6,0.491,0.0455,0.4635
7,0.3704,0.0691,0.5605
8,0.264,0.0975,0.6385
9,0.1895,0.1317,0.6788
10,0.1397,0.1653,0.695
11,0.112,0.197,0.691
12,0.1002,0.2283,0.6715
13,0.0993,0.2571,0.6436
14,0.1047,0.285,0.6103
15,0.114,0.3113,0.5747
16,0.1224,0.3351,0.5425
17,0.1351,0.357,0.5079
18,0.1433,0.3806,0.4761
19,0.1559,0.3997,0.4444
20,0.17,0.4188,0.4112
21,0.1906,0.4369,0.3725
22,0.2064,0.4574,0.3362
23,0.2242,0.4695,0.3063
24,0.2402,0.477,0.2828
25,0.2592,0.4784,0.2624
26,0.2804,0.4737,0.2459
27,0.299,0.4639,0.2371
28,0.3148,0.4457,0.2395
29,0.3246,0.4274,0.248
30,0.334,0.4104,0.2556
31,0.3403,0.3969,0.2628
32,0.3469,0.3898,0.2633
33,0.3588,0.377,0.2642
34,0.3743,0.3623,0.2634
35,0.3898,0.3431,0.2671
36,0.4002,0.3247,0.2751
37,0.4027,0.311,0.2863
38,0.396,0.3017,0.3023
39,0.3859,0.2996,0.3145
40,0.3772,0.3082,0.3146
41,0.3751,0.3187,0.3062
42,0.3746,0.3279,0.2975
43,0.3744,0.3247,0.3009
44,0.3741,0.3159,0.31
45,0.3674,0.3116,0.321
46,0.3592,0.3143,0.3265
47,0.3508,0.3195,0.3297
48,0.3475,0.329,0.3235
49,0.3459,0.3324,0.3217
50,0.3506,0.332,0.3174
51,0.3595,0.3171,0.3234
52,0.3662,0.3072,0.3266
53,0.3661,0.3016,0.3323
54,0.3556,0.3042,0.3402
55,0.3454,0.3104,0.3442
56,0.3347,0.3166,0.3487
57,0.3196,0.3284,0.352
58,0.3133,0.3379,0.3488
59,0.3159,0.3424,0.3417
60,0.3201,0.3532,0.3267
61,0.3291,0.3488,0.3221
62,0.3366,0.3375,0.3259
63,0.3481,0.3206,0.3313
64,0.3404,0.3166,0.343
65,0.3206,0.3248,0.3546
66,0.3149,0.3314,0.3537
67,0.3233,0.343,0.3337
68,0.3295,0.3555,0.315
69,0.3352,0.3543,0.3105
70,0.3437,0.3335,0.3228
71,0.3575,0.3172,0.3253
72,0.3574,0.3122,0.3304
73,0.3363,0.3238,0.3399
74,0.326,0.3272,0.3468
75,0.33,0.3318,0.3382
76,0.3389,0.3436,0.3175
77,0.341,0.349,0.31
78,0.3454,0.3411,0.3135
79,0.3645,0.3211,0.3144
80,0.3721,0.3108,0.3171
81,0.3621,0.3182,0.3197
82,0.3434,0.3195,0.3371
83,0.3287,0.3209,0.3504
84,0.3267,0.3225,0.3508
85,0.3235,0.3394,0.3371
86,0.3245,0.3522,0.3233
87,0.3283,0.3521,0.3196
88,0.3438,0.3399,0.3163
89,0.3547,0.3279,0.3174
90,0.3545,0.3162,0.3293
91,0.3406,0.3125,0.3469
92,0.3315,0.3128,0.3557
93,0.3192,0.3237,0.3571
94,0.316,0.3406,0.3434
95,0.317,0.3499,0.3331
96,0.3272,0.3508,0.322
97,0.3435,0.3367,0.3198
98,0.3508,0.3279,0.3213
99,0.3523,0.3174,0.3303
100,0.3398,0.3151,0.3451
