"geracao","O","B","Y"
0,0.2029,0.5986,0.1985
1,0.7434,0.2378,0.0188
2,0.9183,0.0227,0.059
3,0.8659,0.0038,0.1303
4,0.7728,0.0074,0.2198
5,0.6656,0.0155,0.3189
6,0.5524,0.0273,0.4203
7,0.4415,0.0426,0.5159
8,0.3425,0.0625,0.595
9,0.2677,0.0852,0.6471
10,0.2046,0.1116,0.6838
11,0.1539,0.1389,0.7072
12,0.1177,0.1677,0.7146
13,0.0903,0.196,0.7137
14,0.0664,0.2266,0.707
15,0.0521,0.2578,0.6901
16,0.0446,0.2895,0.6659
17,0.0396,0.319,0.6414
18,0.0378,0.3486,0.6136
19,0.0383,0.3766,0.5851
20,0.0412,0.4004,0.5584
21,0.0454,0.424,0.5306
22,0.0501,0.4472,0.5027
23,0.0553,0.4694,0.4753
24,0.0605,0.4914,0.4481
25,0.0665,0.5125,0.421
26,0.0728,0.5322,0.395
27,0.0794,0.551,0.3696
28,0.0859,0.5695,0.3446
29,0.0929,0.5863,0.3208
30,0.1001,0.6009,0.299
31,0.1066,0.6155,0.2779
32,0.1142,0.6296,0.2562
33,0.1224,0.6384,0.2392
34,0.131,0.6429,0.2261
35,0.1394,0.6437,0.2169
36,0.1484,0.6416,0.21
37,0.1581,0.6357,0.2062
38,0.1672,0.6263,0.2065
39,0.1762,0.6159,0.2079
40,0.1857,0.6043,0.21
41,0.1957,0.5909,0.2134
42,0.2057,0.5762,0.2181
43,0.2165,0.5603,0.2232
44,0.2276,0.5422,0.2302
45,0.239,0.5224,0.2386
46,0.2503,0.5015,0.2482
47,0.2621,0.4789,0.259
48,0.2741,0.4547,0.2712
49,0.2854,0.4305,0.2841
50,0.2978,0.4058,0.2964
51,0.3108,0.3806,0.3086
52,0.3242,0.3545,0.3213
53,0.3374,0.3281,0.3345
54,0.3417,0.3106,0.3477
55,0.3172,0.3211,0.3617
56,0.3,0.3335,0.3665
57,0.301,0.3472,0.3518
58,0.3127,0.3614,0.3259
59,0.3256,0.3659,0.3085
60,0.3386,0.3512,0.3102
61,0.3524,0.3261,0.3215
62,0.3568,0.3086,0.3346
63,0.3415,0.3101,0.3484
64,0.3149,0.3225,0.3626
65,0.3069,0.3357,0.3574
66,0.3187,0.3489,0.3324
67,0.3307,0.3629,0.3064
68,0.3441,0.3578,0.2981
69,0.3581,0.3321,0.3098
70,0.3725,0.305,0.3225
71,0.3579,0.3064,0.3357
72,0.3327,0.3184,0.3489
73,0.3064,0.3307,0.3629
74,0.2981,0.3441,0.3578
75,0.3098,0.3581,0.3321
76,0.3225,0.3725,0.305
77,0.3357,0.3579,0.3064
78,0.3489,0.3327,0.3184
79,0.3629,0.3064,0.3307
80,0.3578,0.2981,0.3441
81,0.3321,0.3098,0.3581
82,0.305,0.3225,0.3725
83,0.3064,0.3357,0.3579
84,0.3184,0.3489,0.3327
85,0.3307,0.3629,0.3064
86,0.3441,0.3578,0.2981
87,0.3581,0.3321,0.3098
88,0.3725,0.305,0.3225
89,0.3579,0.3064,0.3357
90,0.3327,0.3184,0.3489
91,0.3064,0.3307,0.3629
92,0.2981,0.3441,0.3578
93,0.3098,0.3581,0.3321
94,0.3225,0.3725,0.305
95,0.3357,0.3579,0.3064
96,0.3489,0.3327,0.3184
97,0.3629,0.3064,0.3307
98,0.3578,0.2981,0.3441
99,0.3321,0.3098,0.3581
100,0.305,0.3225,0.3725
