"geracao","O","B","Y"
0,0.2016,0.6018,0.1966
1,0.7496,0.2288,0.0216
2,0.9106,0.0229,0.0665
3,0.8436,0.0075,0.1489
4,0.7288,0.0147,0.2565
5,0.5989,0.0271,0.374
6,0.4737,0.0441,0.4822
7,0.3548,0.0655,0.5797
8,0.251,0.091,0.658
9,0.1703,0.1191,0.7106
10,0.1166,0.1479,0.7355
11,0.0886,0.1775,0.7339
12,0.0729,0.2095,0.7176
13,0.0664,0.2436,0.69
14,0.0664,0.2779,0.6557
15,0.0718,0.312,0.6162
16,0.082,0.3454,0.5726
17,0.0954,0.3765,0.5281
18,0.1114,0.4052,0.4834
19,0.1286,0.4325,0.4389
20,0.1469,0.4589,0.3942
21,0.1652,0.4787,0.3561
22,0.1841,0.4941,0.3218
23,0.2033,0.5093,0.2874
24,0.2245,0.5242,0.2513
25,0.2469,0.5336,0.2195
26,0.2712,0.5377,0.1911
27,0.2962,0.5324,0.1714
28,0.3229,0.5206,0.1565
29,0.3489,0.5078,0.1433
30,0.3727,0.4968,0.1305
31,0.3945,0.4875,0.118
32,0.4162,0.4791,0.1047
33,0.4375,0.4591,0.1034
34,0.4587,0.4315,0.1098
35,0.4796,0.403,0.1174
36,0.4956,0.379,0.1254
37,0.5085,0.357,0.1345
38,0.5184,0.3381,0.1435
39,0.5256,0.321,0.1534
40,0.5307,0.3068,0.1625
41,0.5344,0.2946,0.171
42,0.5363,0.2843,0.1794
43,0.5365,0.2748,0.1887
44,0.5349,0.2667,0.1984
45,0.5315,0.2597,0.2088
46,0.5248,0.2555,0.2197
47,0.5153,0.2533,0.2314
48,0.5031,0.2538,0.2431
49,0.49,0.2558,0.2542
50,0.4747,0.2603,0.265
51,0.4583,0.2656,0.2761
52,0.4399,0.2719,0.2882
53,0.4194,0.2797,0.3009
54,0.3956,0.2901,0.3143
55,0.3697,0.302,0.3283
56,0.3423,0.3148,0.3429
57,0.325,0.3281,0.3469
58,0.3176,0.3422,0.3402
59,0.3311,0.3466,0.3223
60,0.3449,0.3401,0.315
61,0.3501,0.3224,0.3275
62,0.3444,0.3137,0.3419
63,0.3373,0.306,0.3567
64,0.319,0.3187,0.3623
65,0.3105,0.3325,0.357
66,0.3024,0.3469,0.3507
67,0.3148,0.3524,0.3328
68,0.3281,0.3469,0.325
69,0.3422,0.3402,0.3176
70,0.3466,0.3223,0.3311
71,0.3401,0.315,0.3449
72,0.3224,0.3275,0.3501
73,0.3137,0.3419,0.3444
74,0.306,0.3567,0.3373
75,0.3187,0.3623,0.319
76,0.3325,0.357,0.3105
77,0.3469,0.3507,0.3024
78,0.3524,0.3328,0.3148
79,0.3469,0.325,0.3281
80,0.3402,0.3176,0.3422
81,0.3223,0.3311,0.3466
82,0.315,0.3449,0.3401
83,0.3275,0.3501,0.3224
84,0.3419,0.3444,0.3137
85,0.3567,0.3373,0.306
86,0.3623,0.319,0.3187
87,0.357,0.3105,0.3325
88,0.3507,0.3024,0.3469
89,0.3328,0.3148,0.3524
90,0.325,0.3281,0.3469
91,0.3176,0.3422,0.3402
92,0.3311,0.3466,0.3223
93,0.3449,0.3401,0.315
94,0.3501,0.3224,0.3275
95,0.3444,0.3137,0.3419
96,0.3373,0.306,0.3567
97,0.319,0.3187,0.3623
98,0.3105,0.3325,0.357
99,0.3024,0.3469,0.3507
100,0.3148,0.3524,0.3328
