"geracao","O","B","Y"
0,0.2008,0.6011,0.1981
1,0.7459,0.2401,0.014
2,0.9278,0.0214,0.0508
3,0.8745,0.0031,0.1224
4,0.7775,0.0057,0.2168
5,0.6632,0.0091,0.3277
6,0.5438,0.0141,0.4421
7,0.4336,0.0193,0.5471
8,0.3406,0.025,0.6344
9,0.265,0.0306,0.7044
10,0.2037,0.036,0.7603
11,0.1523,0.0409,0.8068
12,0.1097,0.0471,0.8432
13,0.089,0.0538,0.8572
14,0.0814,0.0595,0.8591
15,0.0842,0.0653,0.8505
16,0.0926,0.0711,0.8363
17,0.1024,0.0772,0.8204
18,0.1148,0.0829,0.8023
19,0.1294,0.0882,0.7824
20,0.1432,0.094,0.7628
21,0.1569,0.1005,0.7426
22,0.1704,0.1074,0.7222
23,0.1847,0.1152,0.7001
24,0.2,0.1233,0.6767
25,0.2156,0.1314,0.653
26,0.2318,0.1391,0.6291
27,0.2488,0.1464,0.6048
28,0.265,0.1542,0.5808
29,0.2811,0.1627,0.5562
30,0.297,0.1716,0.5314
31,0.3137,0.1814,0.5049
32,0.3314,0.1915,0.4771
33,0.3494,0.2016,0.449
34,0.368,0.2113,0.4207
35,0.3874,0.2206,0.392
36,0.406,0.2304,0.3636
37,0.4245,0.2409,0.3346
38,0.4428,0.2518,0.3054
39,0.4619,0.2597,0.2784
40,0.482,0.2633,0.2547
41,0.5024,0.253,0.2446
42,0.5234,0.2388,0.2378
43,0.5452,0.2217,0.2331
44,0.5483,0.2193,0.2324
45,0.5436,0.2226,0.2338
46,0.5361,0.2265,0.2374
47,0.527,0.2313,0.2417
48,0.5164,0.2365,0.2471
49,0.5036,0.2418,0.2546
50,0.489,0.2461,0.2649
51,0.4728,0.2508,0.2764
52,0.4534,0.2576,0.289
53,0.4315,0.2667,0.3018
54,0.407,0.2778,0.3152
55,0.3819,0.2904,0.3277
56,0.357,0.3033,0.3397
57,0.3512,0.3162,0.3326
58,0.3556,0.3287,0.3157
59,0.3714,0.3216,0.307
60,0.3864,0.3142,0.2994
61,0.4013,0.2969,0.3018
62,0.3964,0.2884,0.3152
63,0.3819,0.2904,0.3277
64,0.357,0.3033,0.3397
65,0.3512,0.3162,0.3326
66,0.3556,0.3287,0.3157
67,0.3714,0.3216,0.307
68,0.3864,0.3142,0.2994
69,0.4013,0.2969,0.3018
70,0.3964,0.2884,0.3152
71,0.3819,0.2904,0.3277
72,0.357,0.3033,0.3397
73,0.3512,0.3162,0.3326
74,0.3556,0.3287,0.3157
75,0.3714,0.3216,0.307
76,0.3864,0.3142,0.2994
77,0.4013,0.2969,0.3018
78,0.3964,0.2884,0.3152
79,0.3819,0.2904,0.3277
80,0.357,0.3033,0.3397
81,0.3512,0.3162,0.3326
82,0.3556,0.3287,0.3157
83,0.3714,0.3216,0.307
84,0.3864,0.3142,0.2994
85,0.4013,0.2969,0.3018
86,0.3964,0.2884,0.3152
87,0.3819,0.2904,0.3277
88,0.357,0.3033,0.3397
89,0.3512,0.3162,0.3326
90,0.3556,0.3287,0.3157
91,0.3714,0.3216,0.307
92,0.3864,0.3142,0.2994
93,0.4013,0.2969,0.3018
94,0.3964,0.2884,0.3152
95,0.3819,0.2904,0.3277
96,0.357,0.3033,0.3397
97,0.3512,0.3162,0.3326
98,0.3556,0.3287,0.3157
99,0.3714,0.3216,0.307
100,0.3864,0.3142,0.2994
