"geracao","O","B","Y"
0,0.2044,0.598,0.1976
1,0.7615,0.2185,0.02
2,0.9101,0.0247,0.0652
3,0.8574,0.0077,0.1349
4,0.765,0.0156,0.2194
5,0.6546,0.0294,0.316
6,0.5362,0.0493,0.4145
7,0.4239,0.0766,0.4995
8,0.327,0.1074,0.5656
9,0.2427,0.1416,0.6157
10,0.1719,0.1756,0.6525
11,0.1184,0.2131,0.6685
12,0.0884,0.2535,0.6581
13,0.0731,0.2975,0.6294
14,0.0735,0.3384,0.5881
15,0.0802,0.3765,0.5433
16,0.0914,0.4067,0.5019
17,0.103,0.4379,0.4591
18,0.1146,0.4687,0.4167
19,0.1212,0.5025,0.3763
20,0.1264,0.5363,0.3373
21,0.133,0.5666,0.3004
22,0.1424,0.5936,0.264
23,0.1518,0.6176,0.2306
24,0.1612,0.6344,0.2044
25,0.1706,0.6479,0.1815
26,0.18,0.6591,0.1609
27,0.1894,0.6695,0.1411
28,0.1988,0.6733,0.1279
29,0.2082,0.6755,0.1163
30,0.2176,0.6749,0.1075
31,0.227,0.6721,0.1009
32,0.2364,0.6685,0.0951
33,0.2458,0.663,0.0912
34,0.2482,0.6626,0.0892
35,0.2498,0.6622,0.088
36,0.2506,0.6618,0.0876
37,0.2506,0.6614,0.088
38,0.2498,0.661,0.0892
39,0.2482,0.6605,0.0913
40,0.2458,0.6605,0.0937
41,0.2384,0.6655,0.0961
42,0.2302,0.6713,0.0985
43,0.218,0.6881,0.0939
44,0.2086,0.7097,0.0817
45,0.1958,0.7355,0.0687
46,0.1822,0.7559,0.0619
47,0.1676,0.7705,0.0619
48,0.1522,0.7859,0.0619
49,0.136,0.8021,0.0619
50,0.119,0.8191,0.0619
51,0.1012,0.8369,0.0619
52,0.0826,0.8555,0.0619
53,0.0632,0.8749,0.0619
54,0.0424,0.8957,0.0619
55,0.0216,0.9165,0.0619
56,9e-04,0.9373,0.0618
57,1e-04,0.9581,0.0418
58,0,0.9789,0.0211
59,0,0.9997,3e-04
60,0,1,0
61,0,1,0
62,0,1,0
63,0,1,0
64,0,1,0
65,0,1,0
66,0,1,0
67,0,1,0
68,0,1,0
69,0,1,0
70,0,1,0
71,0,1,0
72,0,1,0
73,0,1,0
74,0,1,0
75,0,1,0
76,0,1,0
77,0,1,0
78,0,1,0
79,0,1,0
80,0,1,0
81,0,1,0
82,0,1,0
83,0,1,0
84,0,1,0
85,0,1,0
86,0,1,0
87,0,1,0
88,0,1,0
89,0,1,0
90,0,1,0
91,0,1,0
92,0,1,0
93,0,1,0
94,0,1,0
95,0,1,0
96,0,1,0
97,0,1,0
98,0,1,0
99,0,1,0
100,0,1,0
