"geracao","O","B","Y"
0,0.2027,0.6,0.1973
1,0.7404,0.2386,0.021
2,0.9037,0.0198,0.0765
3,0.8292,0.0023,0.1685
4,0.7167,0.0049,0.2784
5,0.5918,0.0097,0.3985
6,0.4648,0.0161,0.5191
7,0.3478,0.0247,0.6275
8,0.2489,0.0352,0.7159
9,0.1709,0.0453,0.7838
10,0.1119,0.0571,0.831
11,0.0781,0.0682,0.8537
12,0.0586,0.0822,0.8592
13,0.051,0.098,0.851
14,0.0427,0.1176,0.8397
15,0.0436,0.1389,0.8175
16,0.044,0.1622,0.7938
17,0.0472,0.1862,0.7666
18,0.0502,0.2107,0.7391
19,0.0556,0.236,0.7084
20,0.0597,0.2627,0.6776
21,0.0646,0.2911,0.6443
22,0.0661,0.3241,0.6098
23,0.0732,0.3562,0.5706
24,0.0774,0.3845,0.5381
25,0.082,0.4068,0.5112
26,0.0854,0.4297,0.4849
27,0.0908,0.4518,0.4574
28,0.0877,0.4808,0.4315
29,0.0844,0.5108,0.4048
30,0.0779,0.54,0.3821
31,0.0822,0.5667,0.3511
32,0.0839,0.5939,0.3222
33,0.077,0.6308,0.2922
34,0.0678,0.6631,0.2691
35,0.0604,0.6952,0.2444
36,0.0596,0.7282,0.2122
37,0.0596,0.762,0.1784
38,0.0561,0.7998,0.1441
39,0.0588,0.8145,0.1267
40,0.0584,0.8278,0.1138
41,0.058,0.8409,0.1011
42,0.0576,0.8526,0.0898
43,0.0572,0.8641,0.0787
44,0.0568,0.8718,0.0714
45,0.0564,0.8793,0.0643
46,0.056,0.8845,0.0595
47,0.0556,0.8886,0.0558
48,0.0552,0.8909,0.0539
49,0.0548,0.8924,0.0528
50,0.0544,0.8933,0.0523
51,0.0465,0.9023,0.0512
52,0.0276,0.9216,0.0508
53,0.0145,0.9432,0.0423
54,0.01,0.9663,0.0237
55,0.0055,0.9758,0.0187
56,0.0021,0.9838,0.0141
57,3e-04,0.9902,0.0095
58,0,0.995,0.005
59,0,0.9982,0.0018
60,0,0.9998,2e-04
61,0,1,0
62,0,1,0
63,0,1,0
64,0,1,0
65,0,1,0
66,0,1,0
67,0,1,0
68,0,1,0
69,0,1,0
70,0,1,0
71,0,1,0
72,0,1,0
73,0,1,0
74,0,1,0
75,0,1,0
76,0,1,0
77,0,1,0
78,0,1,0
79,0,1,0
80,0,1,0
81,0,1,0
82,0,1,0
83,0,1,0
84,0,1,0
85,0,1,0
86,0,1,0
87,0,1,0
88,0,1,0
89,0,1,0
90,0,1,0
91,0,1,0
92,0,1,0
93,0,1,0
94,0,1,0
95,0,1,0
96,0,1,0
97,0,1,0
98,0,1,0
99,0,1,0
100,0,1,0
