"geracao","O","B","Y"
0,0.2008,0.6005,0.1987
1,0.7505,0.2284,0.0211
2,0.9086,0.0209,0.0705
3,0.8404,0.0038,0.1558
4,0.7278,0.0078,0.2644
5,0.6005,0.0153,0.3842
6,0.4709,0.0263,0.5028
7,0.347,0.0405,0.6125
8,0.246,0.0582,0.6958
9,0.1643,0.0783,0.7574
10,0.1096,0.1003,0.7901
11,0.0802,0.1238,0.796
12,0.0623,0.1501,0.7876
13,0.0553,0.1767,0.768
14,0.0517,0.205,0.7433
15,0.0533,0.2351,0.7116
16,0.0578,0.2663,0.6759
17,0.0648,0.2959,0.6393
18,0.0729,0.327,0.6001
19,0.0839,0.3572,0.5589
20,0.0952,0.3888,0.516
21,0.1052,0.4227,0.4721
22,0.116,0.4555,0.4285
23,0.1257,0.4809,0.3934
24,0.1371,0.5002,0.3627
25,0.1506,0.508,0.3414
26,0.1653,0.5118,0.3229
27,0.1751,0.5173,0.3076
28,0.1822,0.5211,0.2967
29,0.1806,0.5321,0.2873
30,0.1938,0.542,0.2642
31,0.2068,0.5493,0.2439
32,0.2193,0.5488,0.2319
33,0.2284,0.5435,0.2281
34,0.2368,0.5399,0.2233
35,0.2434,0.5356,0.221
36,0.2445,0.5334,0.2221
37,0.2486,0.5301,0.2213
38,0.256,0.5305,0.2135
39,0.2631,0.5202,0.2167
40,0.2709,0.5073,0.2218
41,0.2806,0.4894,0.23
42,0.2911,0.4705,0.2384
43,0.2931,0.4598,0.2471
44,0.2894,0.4527,0.2579
45,0.2863,0.4469,0.2668
46,0.289,0.4411,0.2699
47,0.2914,0.4407,0.2679
48,0.2948,0.4374,0.2678
49,0.2828,0.4442,0.273
50,0.2733,0.4504,0.2763
51,0.2604,0.4573,0.2823
52,0.2545,0.472,0.2735
53,0.2512,0.4868,0.262
54,0.2506,0.4951,0.2543
55,0.2511,0.4977,0.2512
56,0.2507,0.4998,0.2495
57,0.2369,0.5134,0.2497
58,0.2238,0.5236,0.2526
59,0.2267,0.5321,0.2412
60,0.2305,0.5395,0.23
61,0.2351,0.5478,0.2171
62,0.2401,0.5389,0.221
63,0.2441,0.5298,0.2261
64,0.2491,0.5179,0.233
65,0.2377,0.5237,0.2386
66,0.2275,0.5286,0.2439
67,0.2157,0.5333,0.251
68,0.2223,0.5371,0.2406
69,0.2299,0.5412,0.2289
70,0.2389,0.5446,0.2165
71,0.2472,0.5297,0.2231
72,0.256,0.5124,0.2316
73,0.2649,0.4951,0.24
74,0.2731,0.4795,0.2474
75,0.2811,0.4621,0.2568
76,0.2907,0.4435,0.2658
77,0.3042,0.4222,0.2736
78,0.3186,0.3988,0.2826
79,0.3273,0.3803,0.2924
80,0.3268,0.3674,0.3058
81,0.3236,0.3562,0.3202
82,0.3263,0.345,0.3287
83,0.3342,0.3378,0.328
84,0.3432,0.332,0.3248
85,0.3446,0.3283,0.3271
86,0.3378,0.3276,0.3346
87,0.332,0.3244,0.3436
88,0.3283,0.3271,0.3446
89,0.3276,0.3346,0.3378
90,0.3244,0.3436,0.332
91,0.3271,0.3446,0.3283
92,0.3346,0.3378,0.3276
93,0.3436,0.332,0.3244
94,0.3446,0.3283,0.3271
95,0.3378,0.3276,0.3346
96,0.332,0.3244,0.3436
97,0.3283,0.3271,0.3446
98,0.3276,0.3346,0.3378
99,0.3244,0.3436,0.332
100,0.3271,0.3446,0.3283
