"geracao","O","B","Y"
0,0.2039,0.5936,0.2025
1,0.7495,0.2294,0.0211
2,0.9115,0.0174,0.0711
3,0.837,0.0049,0.1581
4,0.7222,0.008,0.2698
5,0.5956,0.0138,0.3906
6,0.4734,0.0215,0.5051
7,0.3697,0.0313,0.599
8,0.2797,0.0426,0.6777
9,0.2031,0.0548,0.7421
10,0.1509,0.0677,0.7814
11,0.1139,0.0816,0.8045
12,0.086,0.0972,0.8168
13,0.0646,0.114,0.8214
14,0.0527,0.1322,0.8151
15,0.0502,0.1511,0.7987
16,0.0492,0.1721,0.7787
17,0.0547,0.192,0.7533
18,0.0609,0.2111,0.728
19,0.0681,0.231,0.7009
20,0.0754,0.2511,0.6735
21,0.0846,0.27,0.6454
22,0.092,0.2892,0.6188
23,0.0992,0.31,0.5908
24,0.1045,0.3327,0.5628
25,0.114,0.3545,0.5315
26,0.1223,0.3748,0.5029
27,0.131,0.3968,0.4722
28,0.1402,0.4177,0.4421
29,0.1499,0.4377,0.4124
30,0.158,0.4554,0.3866
31,0.1648,0.4716,0.3636
32,0.1679,0.4902,0.3419
33,0.1698,0.5114,0.3188
34,0.17,0.5317,0.2983
35,0.1694,0.5531,0.2775
36,0.1725,0.5736,0.2539
37,0.1759,0.5914,0.2327
38,0.1803,0.605,0.2147
39,0.1845,0.6137,0.2018
40,0.1886,0.6163,0.1951
41,0.1925,0.6127,0.1948
42,0.1958,0.6066,0.1976
43,0.2,0.5988,0.2012
44,0.2053,0.5902,0.2045
45,0.2107,0.5813,0.208
46,0.2173,0.5709,0.2118
47,0.2239,0.5594,0.2167
48,0.2314,0.5469,0.2217
49,0.238,0.5341,0.2279
50,0.2443,0.5216,0.2341
51,0.2506,0.5082,0.2412
52,0.2573,0.4952,0.2475
53,0.2653,0.4816,0.2531
54,0.2734,0.4676,0.259
55,0.2834,0.4509,0.2657
56,0.2953,0.4317,0.273
57,0.309,0.4098,0.2812
58,0.3221,0.386,0.2919
59,0.3347,0.3608,0.3045
60,0.3472,0.3344,0.3184
61,0.3512,0.3171,0.3317
62,0.3458,0.3095,0.3447
63,0.3306,0.3119,0.3575
64,0.3145,0.3235,0.362
65,0.3065,0.3359,0.3576
66,0.3085,0.3487,0.3428
67,0.3203,0.3526,0.3271
68,0.3323,0.3478,0.3199
69,0.3356,0.3417,0.3227
70,0.3296,0.3355,0.3349
71,0.324,0.3285,0.3475
72,0.3169,0.3317,0.3514
73,0.3095,0.3447,0.3458
74,0.3112,0.3578,0.331
75,0.3233,0.3622,0.3145
76,0.3359,0.3576,0.3065
77,0.349,0.3432,0.3078
78,0.3528,0.3271,0.3201
79,0.3478,0.3199,0.3323
80,0.3419,0.322,0.3361
81,0.3351,0.3347,0.3302
82,0.3281,0.3475,0.3244
83,0.3306,0.3519,0.3175
84,0.3441,0.3464,0.3095
85,0.3578,0.3314,0.3108
86,0.3627,0.3151,0.3222
87,0.3582,0.3065,0.3353
88,0.3436,0.3074,0.349
89,0.3277,0.319,0.3533
90,0.3199,0.3317,0.3484
91,0.3216,0.3363,0.3421
92,0.3336,0.3311,0.3353
93,0.3469,0.3254,0.3277
94,0.3521,0.3181,0.3298
95,0.3473,0.3101,0.3426
96,0.3324,0.3104,0.3572
97,0.3157,0.3214,0.3629
98,0.3071,0.3338,0.3591
99,0.307,0.3484,0.3446
100,0.3182,0.3535,0.3283
