"geracao","O","B","Y"
0,0.1947,0.6131,0.1922
1,0.7519,0.2315,0.0166
2,0.92,0.0253,0.0547
3,0.8746,0.0036,0.1218
4,0.7821,0.0051,0.2128
5,0.6747,0.0105,0.3148
6,0.5605,0.0181,0.4214
7,0.4477,0.0282,0.5241
8,0.3477,0.0406,0.6117
9,0.266,0.0542,0.6798
10,0.1985,0.0691,0.7324
11,0.1463,0.0838,0.7699
12,0.1131,0.0986,0.7883
13,0.0981,0.1117,0.7902
14,0.0982,0.1255,0.7763
15,0.1038,0.1402,0.756
16,0.1136,0.1555,0.7309
17,0.1295,0.1707,0.6998
18,0.1499,0.183,0.6671
19,0.1748,0.1945,0.6307
20,0.2018,0.2047,0.5935
21,0.2303,0.2146,0.5551
22,0.2569,0.2253,0.5178
23,0.284,0.2329,0.4831
24,0.3113,0.2396,0.4491
25,0.3376,0.2471,0.4153
26,0.362,0.256,0.382
27,0.387,0.2647,0.3483
28,0.4122,0.2737,0.3141
29,0.4379,0.2658,0.2963
30,0.4638,0.2563,0.2799
31,0.4825,0.2521,0.2654
32,0.4983,0.2499,0.2518
33,0.5142,0.2472,0.2386
34,0.5304,0.2408,0.2288
35,0.5466,0.2334,0.22
36,0.5598,0.2271,0.2131
37,0.573,0.2195,0.2075
38,0.5862,0.2111,0.2027
39,0.599,0.2023,0.1987
40,0.6114,0.1931,0.1955
41,0.6182,0.1887,0.1931
42,0.6188,0.1897,0.1915
43,0.618,0.1913,0.1907
44,0.6164,0.1929,0.1907
45,0.614,0.1944,0.1916
46,0.6108,0.195,0.1942
47,0.6068,0.1948,0.1984
48,0.6,0.1948,0.2052
49,0.5924,0.1956,0.212
50,0.5814,0.1998,0.2188
51,0.5678,0.2066,0.2256
52,0.5542,0.2134,0.2324
53,0.5406,0.2202,0.2392
54,0.527,0.227,0.246
55,0.5134,0.2338,0.2528
56,0.4998,0.2406,0.2596
57,0.4862,0.2474,0.2664
58,0.4823,0.2542,0.2635
59,0.4983,0.261,0.2407
60,0.5255,0.2678,0.2067
61,0.5539,0.2649,0.1812
62,0.5831,0.242,0.1749
63,0.6131,0.2079,0.179
64,0.6342,0.1824,0.1834
65,0.6361,0.1761,0.1878
66,0.6371,0.1802,0.1827
67,0.6479,0.1846,0.1675
68,0.6692,0.189,0.1418
69,0.7017,0.1839,0.1144
70,0.7353,0.1592,0.1055
71,0.7697,0.1236,0.1067
72,0.7952,0.096,0.1088
73,0.8015,0.0873,0.1112
74,0.7974,0.089,0.1136
75,0.8027,0.091,0.1063
76,0.828,0.093,0.079
77,0.8645,0.095,0.0405
78,0.9021,0.0873,0.0106
79,0.9405,0.0594,1e-04
80,0.9797,0.0203,0
81,0.9999,1e-04,0
82,1,0,0
83,1,0,0
84,1,0,0
85,1,0,0
86,1,0,0
87,1,0,0
88,1,0,0
89,1,0,0
90,1,0,0
91,1,0,0
92,1,0,0
93,1,0,0
94,1,0,0
95,1,0,0
96,1,0,0
97,1,0,0
98,1,0,0
99,1,0,0
100,1,0,0
