"geracao","O","B","Y"
0,0.2055,0.5992,0.1953
1,0.7627,0.2137,0.0236
2,0.9054,0.0201,0.0745
3,0.8325,0.0049,0.1626
4,0.7228,0.0071,0.2701
5,0.5975,0.0125,0.39
6,0.4711,0.0211,0.5078
7,0.3561,0.0339,0.61
8,0.2543,0.049,0.6967
9,0.1757,0.0643,0.76
10,0.1224,0.0798,0.7978
11,0.0873,0.0948,0.8179
12,0.0703,0.1095,0.8202
13,0.0647,0.1235,0.8118
14,0.0641,0.1371,0.7988
15,0.0693,0.1531,0.7776
16,0.0771,0.1706,0.7523
17,0.0878,0.1871,0.7251
18,0.0973,0.2009,0.7018
19,0.1064,0.2157,0.6779
20,0.1161,0.2289,0.655
21,0.1265,0.2388,0.6347
22,0.1361,0.2434,0.6205
23,0.1457,0.2452,0.6091
24,0.1518,0.2474,0.6008
25,0.1583,0.2491,0.5926
26,0.1607,0.2463,0.593
27,0.1633,0.2477,0.589
28,0.167,0.25,0.583
29,0.166,0.2564,0.5776
30,0.1636,0.2624,0.574
31,0.1605,0.2692,0.5703
32,0.1552,0.2756,0.5692
33,0.1521,0.28,0.5679
34,0.1482,0.2821,0.5697
35,0.1428,0.2881,0.5691
36,0.1356,0.2923,0.5721
37,0.1287,0.2965,0.5748
38,0.1188,0.2998,0.5814
39,0.1204,0.3013,0.5783
40,0.1205,0.2955,0.584
41,0.1282,0.286,0.5858
42,0.1299,0.2676,0.6025
43,0.1286,0.2598,0.6116
44,0.1348,0.2456,0.6196
45,0.137,0.2306,0.6324
46,0.1381,0.2144,0.6475
47,0.1406,0.1955,0.6639
48,0.1399,0.1765,0.6836
49,0.1428,0.1575,0.6997
50,0.1433,0.1365,0.7202
51,0.1492,0.1193,0.7315
52,0.1506,0.1003,0.7491
53,0.1328,0.1,0.7672
54,0.1131,0.1013,0.7856
55,0.0997,0.1034,0.7969
56,0.0985,0.1058,0.7957
57,0.0993,0.1082,0.7925
58,0.1007,0.1106,0.7887
59,0.1053,0.113,0.7817
60,0.1069,0.1079,0.7852
61,0.1089,0.0707,0.8204
62,0.1101,0.0318,0.8581
63,0.1052,3e-04,0.8945
64,0.0654,0,0.9346
65,0.0246,0,0.9754
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
