"geracao","O","B","Y"
0,0.2052,0.5944,0.2004
1,0.7476,0.2291,0.0233
2,0.906,0.0257,0.0683
3,0.8403,0.0064,0.1533
4,0.7224,0.0116,0.266
5,0.5876,0.0231,0.3893
6,0.45,0.0402,0.5098
7,0.3234,0.0623,0.6143
8,0.2237,0.0884,0.6879
9,0.1515,0.1169,0.7316
10,0.106,0.1476,0.7464
11,0.0848,0.1796,0.7356
12,0.0775,0.2096,0.7129
13,0.0802,0.2402,0.6796
14,0.0894,0.2703,0.6403
15,0.0994,0.3021,0.5985
16,0.1142,0.3277,0.5581
17,0.1305,0.3477,0.5218
18,0.1487,0.3642,0.4871
19,0.1668,0.3805,0.4527
20,0.1882,0.3927,0.4191
21,0.2087,0.3969,0.3944
22,0.2279,0.4017,0.3704
23,0.244,0.4084,0.3476
24,0.2618,0.4138,0.3244
25,0.278,0.418,0.304
26,0.2947,0.4127,0.2926
27,0.3104,0.405,0.2846
28,0.3304,0.3938,0.2758
29,0.347,0.3792,0.2738
30,0.3639,0.3601,0.276
31,0.3749,0.3442,0.2809
32,0.3859,0.3277,0.2864
33,0.3947,0.3103,0.295
34,0.4031,0.2901,0.3068
35,0.4101,0.2671,0.3228
36,0.4195,0.2433,0.3372
37,0.4251,0.2187,0.3562
38,0.4291,0.1945,0.3764
39,0.4303,0.1707,0.399
40,0.4331,0.1461,0.4208
41,0.4323,0.1207,0.447
42,0.4315,0.0942,0.4743
43,0.4289,0.0672,0.5039
44,0.4178,0.0516,0.5306
45,0.4013,0.0383,0.5604
46,0.3823,0.0267,0.591
47,0.3609,0.0167,0.6224
48,0.3371,0.0083,0.6546
49,0.3084,0.004,0.6876
50,0.277,0.0016,0.7214
51,0.244,0,0.756
52,0.2086,0,0.7914
53,0.1724,0,0.8276
54,0.1354,0,0.8646
55,0.0976,0,0.9024
56,0.0591,0,0.9409
57,0.0199,0,0.9801
58,0,0,1
59,0,0,1
60,0,0,1
61,0,0,1
62,0,0,1
63,0,0,1
64,0,0,1
65,0,0,1
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
