"geracao","O","B","Y"
0,0.2043,0.5888,0.2069
1,0.7409,0.2396,0.0195
2,0.9125,0.0293,0.0582
3,0.8618,0.0059,0.1323
4,0.763,0.0096,0.2274
5,0.6472,0.0179,0.3349
6,0.5244,0.0299,0.4457
7,0.4066,0.0461,0.5473
8,0.3054,0.0662,0.6284
9,0.2177,0.0878,0.6945
10,0.1534,0.1134,0.7332
11,0.1144,0.1398,0.7458
12,0.1021,0.1665,0.7314
13,0.0993,0.1964,0.7043
14,0.1026,0.2298,0.6676
15,0.1119,0.2573,0.6308
16,0.1262,0.2856,0.5882
17,0.1433,0.3135,0.5432
18,0.1574,0.3389,0.5037
19,0.1741,0.3602,0.4657
20,0.1914,0.374,0.4346
21,0.2132,0.3822,0.4046
22,0.2333,0.3824,0.3843
23,0.2431,0.3863,0.3706
24,0.2523,0.384,0.3637
25,0.2665,0.3737,0.3598
26,0.2794,0.3669,0.3537
27,0.2926,0.3593,0.3481
28,0.3044,0.3449,0.3507
29,0.3191,0.3279,0.353
30,0.3373,0.3107,0.352
31,0.3527,0.2963,0.351
32,0.358,0.2899,0.3521
33,0.3657,0.2826,0.3517
34,0.3733,0.2791,0.3476
35,0.3799,0.2794,0.3407
36,0.383,0.284,0.333
37,0.3847,0.2943,0.321
38,0.3896,0.303,0.3074
39,0.3951,0.3129,0.292
40,0.4038,0.3067,0.2895
41,0.413,0.2965,0.2905
42,0.4137,0.2937,0.2926
43,0.4051,0.2948,0.3001
44,0.3926,0.2968,0.3106
45,0.3848,0.2985,0.3167
46,0.3717,0.3132,0.3151
47,0.3626,0.3282,0.3092
48,0.3639,0.3328,0.3033
49,0.3654,0.3293,0.3053
50,0.3682,0.323,0.3088
51,0.3628,0.3167,0.3205
52,0.3501,0.3183,0.3316
53,0.3426,0.321,0.3364
54,0.3287,0.3321,0.3392
55,0.3277,0.3414,0.3309
56,0.33,0.3444,0.3256
57,0.3415,0.346,0.3125
58,0.3524,0.3353,0.3123
59,0.3545,0.3215,0.324
60,0.3548,0.3081,0.3371
61,0.3441,0.3061,0.3498
62,0.3303,0.3156,0.3541
63,0.3211,0.3275,0.3514
64,0.3191,0.3318,0.3491
65,0.328,0.3351,0.3369
66,0.3385,0.3318,0.3297
67,0.3412,0.3311,0.3277
68,0.3435,0.3195,0.337
69,0.3378,0.3131,0.3491
70,0.328,0.3209,0.3511
71,0.3159,0.3318,0.3523
72,0.3077,0.3457,0.3466
73,0.3133,0.3499,0.3368
74,0.323,0.3481,0.3289
75,0.3285,0.3508,0.3207
76,0.3313,0.3422,0.3265
77,0.3289,0.3363,0.3348
78,0.3324,0.3285,0.3391
79,0.3238,0.3351,0.3411
80,0.3185,0.345,0.3365
81,0.3205,0.3488,0.3307
82,0.3291,0.3499,0.321
83,0.3408,0.3453,0.3139
84,0.3468,0.3395,0.3137
85,0.3449,0.334,0.3211
86,0.3487,0.3269,0.3244
87,0.3441,0.3269,0.329
88,0.3402,0.3337,0.3261
89,0.3335,0.3358,0.3307
90,0.3347,0.34,0.3253
91,0.3435,0.3351,0.3214
92,0.3453,0.3304,0.3243
93,0.3488,0.3235,0.3277
94,0.3439,0.3176,0.3385
95,0.3392,0.3183,0.3425
96,0.3365,0.3205,0.343
97,0.3306,0.3229,0.3465
98,0.3315,0.3255,0.343
99,0.3331,0.325,0.3419
100,0.3351,0.3289,0.336
