"geracao","O","B","Y"
0,0.2044,0.5999,0.1957
1,0.7499,0.2295,0.0206
2,0.9118,0.0242,0.064
3,0.8513,0.0082,0.1405
4,0.7439,0.0155,0.2406
5,0.6155,0.0288,0.3557
6,0.4772,0.0475,0.4753
7,0.3539,0.0717,0.5744
8,0.2629,0.0983,0.6388
9,0.1959,0.1242,0.6799
10,0.1569,0.1484,0.6947
11,0.1422,0.1693,0.6885
12,0.1362,0.1892,0.6746
13,0.135,0.2087,0.6563
14,0.1414,0.226,0.6326
15,0.1585,0.2401,0.6014
16,0.1811,0.2511,0.5678
17,0.207,0.2609,0.5321
18,0.2353,0.2665,0.4982
19,0.2667,0.2677,0.4656
20,0.2926,0.2686,0.4388
21,0.313,0.2743,0.4127
22,0.334,0.2743,0.3917
23,0.3608,0.2683,0.3709
24,0.384,0.2572,0.3588
25,0.4023,0.2464,0.3513
26,0.4235,0.2318,0.3447
27,0.4364,0.2206,0.343
28,0.4319,0.2212,0.3469
29,0.4242,0.2205,0.3553
30,0.4155,0.2189,0.3656
31,0.418,0.2089,0.3731
32,0.4183,0.1973,0.3844
33,0.41,0.192,0.398
34,0.4023,0.1873,0.4104
35,0.3954,0.1828,0.4218
36,0.3821,0.1859,0.432
37,0.3647,0.1946,0.4407
38,0.3457,0.2074,0.4469
39,0.3297,0.2213,0.449
40,0.3155,0.2362,0.4483
41,0.3043,0.2498,0.4459
42,0.2973,0.263,0.4397
43,0.2927,0.2802,0.4271
44,0.2879,0.2992,0.4129
45,0.2831,0.3141,0.4028
46,0.2814,0.3229,0.3957
47,0.2767,0.3362,0.3871
48,0.2675,0.3554,0.3771
49,0.2575,0.3739,0.3686
50,0.2522,0.3925,0.3553
51,0.253,0.4113,0.3357
52,0.255,0.4313,0.3137
53,0.2621,0.4456,0.2923
54,0.2707,0.4544,0.2749
55,0.2805,0.4448,0.2747
56,0.2846,0.4379,0.2775
57,0.2832,0.4347,0.2821
58,0.2625,0.4477,0.2898
59,0.2446,0.4618,0.2936
60,0.2304,0.477,0.2926
61,0.2317,0.496,0.2723
62,0.2345,0.5105,0.255
63,0.2391,0.5193,0.2416
64,0.242,0.514,0.244
65,0.24,0.5122,0.2478
66,0.2378,0.5079,0.2543
67,0.2216,0.5199,0.2585
68,0.209,0.5343,0.2567
69,0.2105,0.5519,0.2376
70,0.2126,0.5668,0.2206
71,0.2179,0.5749,0.2072
72,0.226,0.5654,0.2086
73,0.2364,0.5524,0.2112
74,0.2466,0.5347,0.2187
75,0.2486,0.5237,0.2277
76,0.2385,0.5236,0.2379
77,0.2249,0.5272,0.2479
78,0.2201,0.5302,0.2497
79,0.2279,0.5336,0.2385
80,0.2391,0.536,0.2249
81,0.2505,0.5294,0.2201
82,0.2631,0.509,0.2279
83,0.2755,0.4854,0.2391
84,0.2885,0.461,0.2505
85,0.3007,0.4362,0.2631
86,0.3131,0.4114,0.2755
87,0.3255,0.386,0.2885
88,0.3383,0.361,0.3007
89,0.3519,0.335,0.3131
90,0.356,0.3185,0.3255
91,0.351,0.3107,0.3383
92,0.335,0.3131,0.3519
93,0.3185,0.3255,0.356
94,0.3107,0.3383,0.351
95,0.3131,0.3519,0.335
96,0.3255,0.356,0.3185
97,0.3383,0.351,0.3107
98,0.3519,0.335,0.3131
99,0.356,0.3185,0.3255
100,0.351,0.3107,0.3383
