"geracao","O","B","Y"
0,0.1908,0.6042,0.205
1,0.7409,0.2429,0.0162
2,0.921,0.0265,0.0525
3,0.8746,0.0038,0.1216
4,0.7831,0.0072,0.2097
5,0.6834,0.0133,0.3033
6,0.5811,0.0234,0.3955
7,0.4798,0.0378,0.4824
8,0.3874,0.0561,0.5565
9,0.3067,0.0767,0.6166
10,0.2332,0.0998,0.667
11,0.1786,0.1244,0.697
12,0.1351,0.1522,0.7127
13,0.1038,0.1843,0.7119
14,0.0824,0.2181,0.6995
15,0.069,0.2529,0.6781
16,0.0635,0.2873,0.6492
17,0.0647,0.324,0.6113
18,0.0695,0.3622,0.5683
19,0.0776,0.4015,0.5209
20,0.0864,0.4415,0.4721
21,0.0954,0.4831,0.4215
22,0.1056,0.5223,0.3721
23,0.1172,0.557,0.3258
24,0.1299,0.5877,0.2824
25,0.1437,0.6157,0.2406
26,0.1568,0.6325,0.2107
27,0.1683,0.6412,0.1905
28,0.1775,0.6473,0.1752
29,0.1853,0.6544,0.1603
30,0.1954,0.6535,0.1511
31,0.205,0.6477,0.1473
32,0.2144,0.6405,0.1451
33,0.2237,0.6316,0.1447
34,0.233,0.6175,0.1495
35,0.2459,0.5961,0.158
36,0.2592,0.5743,0.1665
37,0.2719,0.5545,0.1736
38,0.2861,0.5315,0.1824
39,0.3017,0.505,0.1933
40,0.3172,0.4776,0.2052
41,0.3316,0.4519,0.2165
42,0.3434,0.427,0.2296
43,0.3567,0.4015,0.2418
44,0.364,0.3807,0.2553
45,0.3653,0.3699,0.2648
46,0.3737,0.3586,0.2677
47,0.3883,0.3398,0.2719
48,0.4038,0.3115,0.2847
49,0.4131,0.2897,0.2972
50,0.4056,0.2845,0.3099
51,0.3877,0.2888,0.3235
52,0.3667,0.2946,0.3387
53,0.3674,0.3027,0.3299
54,0.3761,0.3138,0.3101
55,0.3856,0.3267,0.2877
56,0.396,0.3167,0.2873
57,0.4096,0.2955,0.2949
58,0.4089,0.2877,0.3034
59,0.3996,0.287,0.3134
60,0.3792,0.2945,0.3263
61,0.3564,0.3031,0.3405
62,0.3393,0.3134,0.3473
63,0.329,0.3263,0.3447
64,0.3182,0.3405,0.3413
65,0.317,0.3473,0.3357
66,0.3275,0.3447,0.3278
67,0.3405,0.3413,0.3182
68,0.3473,0.3357,0.317
69,0.3447,0.3278,0.3275
70,0.3413,0.3182,0.3405
71,0.3357,0.317,0.3473
72,0.3278,0.3275,0.3447
73,0.3182,0.3405,0.3413
74,0.317,0.3473,0.3357
75,0.3275,0.3447,0.3278
76,0.3405,0.3413,0.3182
77,0.3473,0.3357,0.317
78,0.3447,0.3278,0.3275
79,0.3413,0.3182,0.3405
80,0.3357,0.317,0.3473
81,0.3278,0.3275,0.3447
82,0.3182,0.3405,0.3413
83,0.317,0.3473,0.3357
84,0.3275,0.3447,0.3278
85,0.3405,0.3413,0.3182
86,0.3473,0.3357,0.317
87,0.3447,0.3278,0.3275
88,0.3413,0.3182,0.3405
89,0.3357,0.317,0.3473
90,0.3278,0.3275,0.3447
91,0.3182,0.3405,0.3413
92,0.317,0.3473,0.3357
93,0.3275,0.3447,0.3278
94,0.3405,0.3413,0.3182
95,0.3473,0.3357,0.317
96,0.3447,0.3278,0.3275
97,0.3413,0.3182,0.3405
98,0.3357,0.317,0.3473
99,0.3278,0.3275,0.3447
100,0.3182,0.3405,0.3413
