"geracao","O","B","Y"
0,0.1951,0.6007,0.2042
1,0.7316,0.2527,0.0157
2,0.923,0.0283,0.0487
3,0.8831,0.0023,0.1146
4,0.7908,0.0062,0.203
5,0.6843,0.0124,0.3033
6,0.5778,0.0226,0.3996
7,0.4728,0.036,0.4912
8,0.3775,0.0506,0.5719
9,0.3027,0.0684,0.6289
10,0.241,0.0843,0.6747
11,0.1934,0.1014,0.7052
12,0.1648,0.118,0.7172
13,0.1466,0.1366,0.7168
14,0.1382,0.156,0.7058
15,0.1377,0.1768,0.6855
16,0.1468,0.198,0.6552
17,0.1594,0.2188,0.6218
18,0.1752,0.2399,0.5849
19,0.1948,0.2593,0.5459
20,0.2196,0.2763,0.5041
21,0.2501,0.2894,0.4605
22,0.2805,0.3024,0.4171
23,0.31,0.3129,0.3771
24,0.3365,0.3223,0.3412
25,0.364,0.3247,0.3113
26,0.3914,0.3255,0.2831
27,0.4194,0.3256,0.255
28,0.4418,0.3294,0.2288
29,0.4646,0.3318,0.2036
30,0.4883,0.3291,0.1826
31,0.5111,0.3247,0.1642
32,0.5343,0.3128,0.1529
33,0.5568,0.2948,0.1484
34,0.575,0.2812,0.1438
35,0.5872,0.2724,0.1404
36,0.5992,0.2631,0.1377
37,0.611,0.2489,0.1401
38,0.617,0.2355,0.1475
39,0.6171,0.2266,0.1563
40,0.6126,0.2215,0.1659
41,0.6064,0.2177,0.1759
42,0.5974,0.2158,0.1868
43,0.5874,0.2158,0.1968
44,0.5758,0.217,0.2072
45,0.5632,0.2199,0.2169
46,0.5496,0.2227,0.2277
47,0.5348,0.2267,0.2385
48,0.5193,0.2308,0.2499
49,0.5013,0.2368,0.2619
50,0.4818,0.2439,0.2743
51,0.4597,0.2527,0.2876
52,0.4371,0.2629,0.3
53,0.4129,0.2743,0.3128
54,0.3875,0.2876,0.3249
55,0.3619,0.3,0.3381
56,0.3359,0.3128,0.3513
57,0.31,0.3249,0.3651
58,0.3016,0.3381,0.3603
59,0.3132,0.3513,0.3355
60,0.3249,0.3651,0.31
61,0.3381,0.3603,0.3016
62,0.3513,0.3355,0.3132
63,0.3651,0.31,0.3249
64,0.3603,0.3016,0.3381
65,0.3355,0.3132,0.3513
66,0.31,0.3249,0.3651
67,0.3016,0.3381,0.3603
68,0.3132,0.3513,0.3355
69,0.3249,0.3651,0.31
70,0.3381,0.3603,0.3016
71,0.3513,0.3355,0.3132
72,0.3651,0.31,0.3249
73,0.3603,0.3016,0.3381
74,0.3355,0.3132,0.3513
75,0.31,0.3249,0.3651
76,0.3016,0.3381,0.3603
77,0.3132,0.3513,0.3355
78,0.3249,0.3651,0.31
79,0.3381,0.3603,0.3016
80,0.3513,0.3355,0.3132
81,0.3651,0.31,0.3249
82,0.3603,0.3016,0.3381
83,0.3355,0.3132,0.3513
84,0.31,0.3249,0.3651
85,0.3016,0.3381,0.3603
86,0.3132,0.3513,0.3355
87,0.3249,0.3651,0.31
88,0.3381,0.3603,0.3016
89,0.3513,0.3355,0.3132
90,0.3651,0.31,0.3249
91,0.3603,0.3016,0.3381
92,0.3355,0.3132,0.3513
93,0.31,0.3249,0.3651
94,0.3016,0.3381,0.3603
95,0.3132,0.3513,0.3355
96,0.3249,0.3651,0.31
97,0.3381,0.3603,0.3016
98,0.3513,0.3355,0.3132
99,0.3651,0.31,0.3249
100,0.3603,0.3016,0.3381
